Ligand,RMSD
ECMDB00045,0.1530
ECMDB00048,0.0856
ECMDB00055,0.0734
ECMDB00058,0.1217
ECMDB00061,0.1938
ECMDB00082,1.2211
ECMDB00095,0.5451
ECMDB00121,0.6682
ECMDB00125,2.7789
ECMDB00163,0.0652
ECMDB00186,0.0302
ECMDB00189,0.5428
ECMDB00217,2.8034
ECMDB00218,0.0237
ECMDB00229,0.3245
ECMDB00241,0.2771
ECMDB00244,1.2109
ECMDB00258,0.0313
ECMDB00280,0.7299
ECMDB00285,0.1379
ECMDB00288,0.6977
ECMDB00290,2.9566
ECMDB00293,1.3641
ECMDB00295,0.0332
ECMDB00302,2.9095
ECMDB00538,0.7986
ECMDB00570,0.5374
ECMDB00674,3.5757
ECMDB00797,0.3618
ECMDB00830,0.0328
ECMDB00902,3.2585
ECMDB00905,0.1425
ECMDB00939,0.6105
ECMDB00960,2.8361
ECMDB00961,2.9174
ECMDB00972,2.3685
ECMDB00975,0.2836
ECMDB00988,1.0590
ECMDB00998,1.7059
ECMDB00999,1.8250
ECMDB01000,1.7493
ECMDB01003,1.1224
ECMDB01044,0.1895
ECMDB01056,0.7355
ECMDB01058,0.1074
ECMDB01060,2.3203
ECMDB01062,0.0382
ECMDB01066,1.8682
ECMDB01079,1.9405
ECMDB01094,1.9941
ECMDB01095,0.6942
ECMDB01097,0.0168
ECMDB01117,1.3149
ECMDB01121,0.0724
ECMDB01124,0.1629
ECMDB01134,0.4823
ECMDB01142,0.0757
ECMDB01144,1.7192
ECMDB01163,3.6490
ECMDB01174,2.1798
ECMDB01178,4.0792
ECMDB01179,2.1783
ECMDB01185,0.8774
ECMDB01191,2.5229
ECMDB01193,1.5574
ECMDB01197,1.8391
ECMDB01201,1.0591
ECMDB01202,0.2460
ECMDB01227,0.1229
ECMDB01245,2.3924
ECMDB01248,0.4191
ECMDB01261,0.5501
ECMDB01262,0.8016
ECMDB01271,0.0934
ECMDB01273,1.6415
ECMDB01274,1.3304
ECMDB01285,2.8263
ECMDB01296,0.1774
ECMDB01308,1.0934
ECMDB01317,0.0664
ECMDB01328,3.0352
ECMDB01332,1.3515
ECMDB01341,0.1435
ECMDB01342,1.6248
ECMDB01346,3.2423
ECMDB01354,0.3054
ECMDB01367,0.1010
ECMDB01372,1.3439
ECMDB01373,3.6023
ECMDB01384,1.1993
ECMDB01391,2.6041
ECMDB01396,0.9246
ECMDB01397,0.1391
ECMDB01399,0.1055
ECMDB01409,0.9093
ECMDB01412,0.5147
ECMDB01416,0.4959
ECMDB01423,3.8033
ECMDB01439,0.9607
ECMDB01440,3.2399
ECMDB01487,2.2304
ECMDB01517,0.7538
ECMDB01520,1.7978
ECMDB01532,1.4525
ECMDB01546,0.6688
ECMDB01550,2.2507
ECMDB01554,0.0831
ECMDB01562,0.7726
ECMDB01846,2.5545
ECMDB02158,0.6303
ECMDB02666,0.9098
ECMDB03266,1.5934
ECMDB03335,0.1729
ECMDB03419,3.5799
ECMDB03502,0.4171
ECMDB03514,0.0526
ECMDB03536,0.9906
ECMDB03540,0.5062
ECMDB03556,1.6422
ECMDB03826,0.0139
ECMDB03882,0.1109
ECMDB04007,0.0598
ECMDB04010,2.1974
ECMDB04033,2.8740
ECMDB04034,0.0175
ECMDB04052,0.0286
ECMDB04053,1.9957
ECMDB04063,2.1524
ECMDB04085,0.6962
ECMDB04108,0.3551
ECMDB04111,2.7305
ECMDB04117,2.4260
ECMDB04119,2.7204
ECMDB04120,2.2877
ECMDB04137,0.0938
ECMDB04138,3.0559
ECMDB04165,3.8094
ECMDB04166,0.9139
ECMDB04167,1.5450
