Ligand,RMSD
ECMDB00045,1.2202
ECMDB00048,0.1224
ECMDB00055,2.0168
ECMDB00058,0.0357
ECMDB00061,0.1041
ECMDB00082,3.3989
ECMDB00095,1.1588
ECMDB00121,1.6619
ECMDB00125,1.1583
ECMDB00163,0.0049
ECMDB00186,0.9098
ECMDB00189,2.4104
ECMDB00217,4.3338
ECMDB00218,0.0554
ECMDB00229,0.1359
ECMDB00241,0.9992
ECMDB00244,0.6163
ECMDB00258,0.9486
ECMDB00280,0.5444
ECMDB00285,1.8079
ECMDB00288,0.1825
ECMDB00290,0.7081
ECMDB00293,1.9455
ECMDB00295,0.1571
ECMDB00302,1.6413
ECMDB00538,2.4892
ECMDB00570,0.9713
ECMDB00674,2.8405
ECMDB00797,2.1658
ECMDB00830,0.4357
ECMDB00902,2.7696
ECMDB00905,2.5457
ECMDB00939,1.3590
ECMDB00960,1.5646
ECMDB00961,1.8358
ECMDB00972,0.8027
ECMDB00975,0.8289
ECMDB00988,1.4183
ECMDB00998,2.0882
ECMDB00999,1.5720
ECMDB01000,0.1418
ECMDB01003,2.3563
ECMDB01044,0.1307
ECMDB01056,2.6403
ECMDB01058,0.5441
ECMDB01060,3.0325
ECMDB01062,1.4925
ECMDB01066,2.4410
ECMDB01079,2.1412
ECMDB01094,4.8734
ECMDB01095,0.7253
ECMDB01097,1.0060
ECMDB01117,2.6412
ECMDB01121,0.5917
ECMDB01124,0.8995
ECMDB01134,0.1465
ECMDB01142,1.3828
ECMDB01144,1.4187
ECMDB01163,2.3899
ECMDB01174,1.9405
ECMDB01178,2.8025
ECMDB01179,2.4256
ECMDB01185,0.9334
ECMDB01191,0.6310
ECMDB01193,1.6063
ECMDB01197,3.0226
ECMDB01201,1.5786
ECMDB01202,0.1154
ECMDB01227,0.0071
ECMDB01245,0.1540
ECMDB01248,3.4219
ECMDB01261,1.2380
ECMDB01262,0.5053
ECMDB01271,1.3864
ECMDB01273,2.0517
ECMDB01274,1.4922
ECMDB01285,1.1053
ECMDB01296,1.6007
ECMDB01308,0.0464
ECMDB01317,1.1690
ECMDB01328,3.8054
ECMDB01332,1.8211
ECMDB01341,1.4808
ECMDB01342,1.4266
ECMDB01346,2.8859
ECMDB01354,0.3814
ECMDB01367,0.0427
ECMDB01372,1.8987
ECMDB01373,2.2602
ECMDB01384,3.2982
ECMDB01391,1.7277
ECMDB01396,2.7952
ECMDB01397,1.7982
ECMDB01399,2.4833
ECMDB01409,0.0925
ECMDB01412,3.2516
ECMDB01416,1.7149
ECMDB01423,5.8217
ECMDB01439,0.4938
ECMDB01440,1.5370
ECMDB01487,2.7531
ECMDB01517,0.6435
ECMDB01520,2.5295
ECMDB01532,3.9612
ECMDB01546,0.8519
ECMDB01550,1.9310
ECMDB01554,0.5359
ECMDB01562,3.6974
ECMDB01846,3.0739
ECMDB02158,1.0329
ECMDB02666,1.3187
ECMDB03266,3.5404
ECMDB03335,1.4814
ECMDB03419,2.5339
ECMDB03502,0.7372
ECMDB03514,0.1065
ECMDB03536,3.4349
ECMDB03540,0.4155
ECMDB03556,2.0825
ECMDB03826,0.6603
ECMDB03882,1.2939
ECMDB04007,0.0587
ECMDB04010,0.0266
ECMDB04033,0.9917
ECMDB04034,0.3207
ECMDB04052,0.3671
ECMDB04053,1.9015
ECMDB04063,1.8647
ECMDB04085,0.0867
ECMDB04108,0.6259
ECMDB04111,1.7938
ECMDB04117,2.1972
ECMDB04119,2.5701
ECMDB04120,2.6636
ECMDB04137,1.6434
ECMDB04138,1.4538
ECMDB04165,2.0599
ECMDB04166,1.3362
ECMDB04167,1.6112
ECMDB04168,2.2774
ECMDB04169,1.3159
ECMDB04171,1.5157
ECMDB04220,1.4761
ECMDB04662,2.0322
ECMDB06273,0.1373
ECMDB06354,2.2508
ECMDB06555,0.0634
ECMDB06557,1.4486
ECMDB06823,1.7165
ECMDB06834,2.2154
ECMDB06872,0.1432
ECMDB06876,1.1720
ECMDB07858,3.3196
ECMDB07859,4.9894
ECMDB07860,2.4211
