Ligand,RMSD
ECMDB00045,0.5952
ECMDB00048,1.5494
ECMDB00055,1.4190
ECMDB00058,0.3270
ECMDB00061,0.8268
ECMDB00082,0.5450
ECMDB00095,0.5707
ECMDB00121,0.8121
ECMDB00125,2.2648
ECMDB00163,0.0298
ECMDB00186,0.0491
ECMDB00189,3.1224
ECMDB00217,5.3495
ECMDB00218,0.1220
ECMDB00229,1.3024
ECMDB00241,1.1015
ECMDB00244,0.5043
ECMDB00258,0.3245
ECMDB00280,1.7880
ECMDB00285,0.5268
ECMDB00288,1.6345
ECMDB00290,1.7858
ECMDB00293,1.7780
ECMDB00295,0.6654
ECMDB00302,3.3421
ECMDB00538,1.1530
ECMDB00570,1.2201
ECMDB00674,2.1553
ECMDB00797,2.2757
ECMDB00830,0.0504
ECMDB00902,2.5606
ECMDB00905,0.6796
ECMDB00939,0.6844
ECMDB00960,0.5450
ECMDB00961,3.0600
ECMDB00972,1.2466
ECMDB00975,0.0454
ECMDB00988,1.3975
ECMDB00998,3.2216
ECMDB00999,1.7065
ECMDB01000,1.4622
ECMDB01003,0.0732
ECMDB01044,2.1565
ECMDB01056,1.7747
ECMDB01058,0.1395
ECMDB01060,3.3073
ECMDB01062,0.0518
ECMDB01066,1.7392
ECMDB01079,2.3247
ECMDB01094,3.0398
ECMDB01095,2.9419
ECMDB01097,0.5299
ECMDB01117,1.7287
ECMDB01121,0.0439
ECMDB01124,2.1672
ECMDB01134,1.3977
ECMDB01142,2.3152
ECMDB01144,2.3767
ECMDB01163,1.8847
ECMDB01174,2.0853
ECMDB01178,4.4375
ECMDB01179,2.8913
ECMDB01185,1.8529
ECMDB01191,1.1589
ECMDB01193,2.2762
ECMDB01197,3.4850
ECMDB01201,0.6685
ECMDB01202,1.2003
ECMDB01227,0.8113
ECMDB01245,0.8629
ECMDB01248,4.0708
ECMDB01261,1.4497
ECMDB01262,0.2027
ECMDB01271,0.1448
ECMDB01273,3.1236
ECMDB01274,1.0371
ECMDB01285,1.8465
ECMDB01296,1.7312
ECMDB01308,1.5755
ECMDB01317,0.4638
ECMDB01328,1.0833
ECMDB01332,1.0709
ECMDB01341,0.8578
ECMDB01342,1.7235
ECMDB01346,4.0131
ECMDB01354,0.4372
ECMDB01367,0.6532
ECMDB01372,4.5636
ECMDB01373,1.5239
ECMDB01384,3.6146
ECMDB01391,3.7111
ECMDB01396,1.2499
ECMDB01397,0.6101
ECMDB01399,3.3203
ECMDB01409,0.4025
ECMDB01412,1.8756
ECMDB01416,2.0755
ECMDB01423,1.9912
ECMDB01439,0.2806
ECMDB01440,3.2160
ECMDB01487,2.1691
ECMDB01517,1.3952
ECMDB01520,0.8841
ECMDB01532,3.0570
ECMDB01546,1.2787
ECMDB01550,2.1584
ECMDB01554,1.9375
ECMDB01562,1.3283
ECMDB01846,1.6480
ECMDB02158,1.3612
ECMDB02666,1.1554
ECMDB03266,3.5735
ECMDB03335,1.4481
ECMDB03419,3.0517
ECMDB03502,0.9242
ECMDB03514,1.0868
ECMDB03536,1.2465
ECMDB03540,0.3968
ECMDB03556,0.0772
ECMDB03826,0.3882
ECMDB03882,1.0498
ECMDB04007,1.2397
ECMDB04010,0.4706
ECMDB04033,3.4960
ECMDB04034,1.3750
ECMDB04052,0.0499
ECMDB04053,2.1807
ECMDB04063,2.7872
ECMDB04085,0.0571
ECMDB04108,0.6414
ECMDB04111,2.8852
ECMDB04117,2.4624
ECMDB04119,3.3155
ECMDB04120,3.6249
ECMDB04137,1.7002
ECMDB04138,2.3688
ECMDB04165,2.2015
ECMDB04166,1.4918
ECMDB04167,2.6054
ECMDB04168,2.7153
ECMDB04169,1.6440
ECMDB04171,3.1836
ECMDB04220,3.1030
ECMDB04662,1.8761
ECMDB06273,0.9246
ECMDB06354,2.6430
ECMDB06555,1.6626
ECMDB06557,1.0447
ECMDB06823,3.5742
ECMDB06834,1.1624
ECMDB06872,0.2048
ECMDB06876,4.6337
ECMDB07858,6.5379
ECMDB07859,2.9152
ECMDB07860,2.7745
ECMDB07861,2.7679
ECMDB07862,3.9527
ECMDB07863,3.9644
ECMDB07864,2.2159
ECMDB07865,2.0805
ECMDB08821,3.4454
ECMDB08824,5.6332
ECMDB08827,2.5483
ECMDB08920,3.3941
ECMDB08923,1.9836
ECMDB08924,3.8034
ECMDB08953,4.0219
ECMDB08956,3.3119
ECMDB08957,3.6663
ECMDB08959,5.6303
ECMDB09019,2.6180
ECMDB09022,2.6963
ECMDB09023,3.4324
ECMDB10573,3.2137
ECMDB10615,2.7559
ECMDB10616,2.4464
ECMDB10618,6.3691
ECMDB11145,2.1521
ECMDB11155,2.0946
ECMDB11156,1.9433
ECMDB11616,0.1604
ECMDB11629,0.0039
ECMDB11688,0.5090
ECMDB12277,1.6826
ECMDB12278,1.8491
ECMDB12330,2.3282
ECMDB12332,3.0642
ECMDB12333,3.6496
ECMDB12352,4.1219
ECMDB12363,3.8556
ECMDB12366,3.2152
ECMDB20003,1.9281
ECMDB20004,2.2397
ECMDB20006,2.8460
ECMDB20019,1.4171
ECMDB20024,1.6002
ECMDB20025,4.0557
ECMDB20026,3.2811
ECMDB20027,3.2336
ECMDB20033,2.0248
ECMDB20034,1.6294
ECMDB20035,4.1134
ECMDB20049,4.2288
ECMDB20050,1.7397
ECMDB20054,3.6662
ECMDB20055,1.2548
ECMDB20058,2.2256
ECMDB20059,0.4799
ECMDB20062,0.4624
ECMDB20068,1.8944
ECMDB20078,1.2176
ECMDB20079,0.1835
ECMDB20081,0.6664
ECMDB20083,2.6559
ECMDB20088,3.3396
ECMDB20096,2.7233
ECMDB20099,2.3887
ECMDB20106,0.5891
ECMDB20110,2.4996
ECMDB20112,4.2693
ECMDB20113,3.6593
ECMDB20117,1.6520
ECMDB20123,1.5198
ECMDB20133,3.0139
ECMDB20139,1.2904
ECMDB20145,1.2650
ECMDB20148,0.9576
ECMDB20154,1.9022
ECMDB20155,2.2806
ECMDB20156,1.0267
ECMDB20157,0.5272
ECMDB20158,1.3879
ECMDB20161,0.3608
ECMDB20170,2.7061
ECMDB20171,1.1577
ECMDB20174,0.1709
ECMDB20175,0.1610
ECMDB20177,1.5171
ECMDB20178,2.0425
ECMDB20186,1.1018
ECMDB20187,2.3975
ECMDB20188,2.0834
ECMDB20189,1.8794
ECMDB20191,1.6311
ECMDB20192,2.1744
ECMDB20196,1.3899
ECMDB20202,1.9291
ECMDB20226,3.2256
ECMDB20238,0.8419
ECMDB20246,2.9303
ECMDB20267,2.1198
ECMDB20281,3.4569
ECMDB20298,2.2220
ECMDB20324,0.7489
ECMDB20325,1.7179
ECMDB20347,0.0335
ECMDB20428,0.8071
ECMDB20429,1.0467
ECMDB20469,2.2927
ECMDB20470,5.3895
ECMDB20485,2.5686
ECMDB20518,0.2219
ECMDB20537,4.2515
ECMDB20547,0.9067
ECMDB20549,2.6765
ECMDB20557,0.9559
ECMDB20558,0.6859
ECMDB20562,1.1781
ECMDB20564,0.9509
ECMDB20573,2.5309
ECMDB20575,0.9121
ECMDB20579,3.2218
ECMDB20594,0.5532
ECMDB20601,0.0007
ECMDB20608,0.7935
ECMDB20612,1.8407
ECMDB20613,2.8899
ECMDB20620,2.7997
ECMDB20622,0.7373
ECMDB21000,2.0820
ECMDB21005,0.0756
ECMDB21014,2.3518
ECMDB21015,1.1331
ECMDB21016,3.0141
ECMDB21017,5.1666
ECMDB21018,4.1053
ECMDB21019,3.6975
ECMDB21020,2.4807
ECMDB21021,4.7133
ECMDB21024,3.3524
ECMDB21025,3.8766
ECMDB21026,3.3230
ECMDB21027,1.9393
ECMDB21028,1.6010
ECMDB21030,1.9609
ECMDB21033,3.8473
ECMDB21037,6.3646
ECMDB21041,2.4249
ECMDB21042,2.4487
ECMDB21044,3.2002
ECMDB21045,2.8593
ECMDB21049,2.2326
ECMDB21050,3.5712
ECMDB21054,2.0807
ECMDB21055,2.6274
ECMDB21060,2.9504
ECMDB21062,3.0177
ECMDB21063,2.8216
ECMDB21064,2.6519
ECMDB21065,6.0941
ECMDB21066,2.5346
ECMDB21067,2.0324
ECMDB21068,7.3557
ECMDB21070,4.1844
ECMDB21073,2.2736
ECMDB21075,6.3835
