Ligand,RMSD
ECMDB00045,0.0633
ECMDB00048,1.5247
ECMDB00055,0.1389
ECMDB00058,0.0082
ECMDB00061,0.0561
ECMDB00082,3.1860
ECMDB00095,0.5394
ECMDB00121,1.5700
ECMDB00125,0.8775
ECMDB00163,0.0310
ECMDB00186,0.1436
ECMDB00189,1.1824
ECMDB00217,2.3430
ECMDB00218,0.3843
ECMDB00229,1.0459
ECMDB00241,1.0418
ECMDB00244,1.8761
ECMDB00258,0.6460
ECMDB00280,1.5961
ECMDB00285,0.2280
ECMDB00288,0.0217
ECMDB00290,1.7578
ECMDB00293,1.5316
ECMDB00295,2.2584
ECMDB00302,2.0571
ECMDB00538,1.6401
ECMDB00570,0.8532
ECMDB00674,2.6438
ECMDB00797,1.7587
ECMDB00830,0.4309
ECMDB00902,2.0277
ECMDB00905,1.1398
ECMDB00939,1.0801
ECMDB00960,0.4259
ECMDB00961,1.8839
ECMDB00972,2.7402
ECMDB00975,1.7679
ECMDB00988,0.9588
ECMDB00998,0.8882
ECMDB00999,1.3833
ECMDB01000,0.6761
ECMDB01003,0.0548
ECMDB01044,0.4796
ECMDB01056,1.7251
ECMDB01058,1.1767
ECMDB01060,5.9012
ECMDB01062,1.2146
ECMDB01066,1.7339
ECMDB01079,1.2373
ECMDB01094,2.1424
ECMDB01095,0.6659
ECMDB01097,0.9493
ECMDB01117,1.2257
ECMDB01121,1.4248
ECMDB01124,0.1338
ECMDB01134,0.0176
ECMDB01142,2.3218
ECMDB01144,0.8871
ECMDB01163,1.3738
ECMDB01174,2.1657
ECMDB01178,0.8601
ECMDB01179,1.9279
ECMDB01185,2.0837
ECMDB01191,2.8609
ECMDB01193,1.0260
ECMDB01197,3.2701
ECMDB01201,1.2712
ECMDB01202,0.0096
ECMDB01227,0.1377
ECMDB01245,1.8479
ECMDB01248,4.4965
ECMDB01261,0.9351
ECMDB01262,2.0464
ECMDB01271,0.3711
ECMDB01273,1.8342
ECMDB01274,0.7485
ECMDB01285,2.8004
ECMDB01296,1.2256
ECMDB01308,0.2316
ECMDB01317,1.5897
ECMDB01328,4.2385
ECMDB01332,0.1313
ECMDB01341,1.3206
ECMDB01342,2.1501
ECMDB01346,3.1293
ECMDB01354,1.2377
ECMDB01367,0.2670
ECMDB01372,3.1899
ECMDB01373,3.3966
ECMDB01384,2.5175
ECMDB01391,3.0169
ECMDB01396,1.5543
ECMDB01397,0.0690
ECMDB01399,3.2855
ECMDB01409,1.2676
ECMDB01412,3.2567
ECMDB01416,1.9533
ECMDB01423,2.0743
ECMDB01439,0.6409
ECMDB01440,1.1490
ECMDB01487,1.4443
ECMDB01517,0.0720
ECMDB01520,2.7741
ECMDB01532,2.2048
ECMDB01546,1.9430
ECMDB01550,1.8240
ECMDB01554,0.0891
ECMDB01562,3.5138
ECMDB01846,2.5585
ECMDB02158,1.3057
ECMDB02666,1.1118
ECMDB03266,1.9811
ECMDB03335,1.2957
ECMDB03419,4.2375
ECMDB03502,0.4015
ECMDB03514,0.9210
ECMDB03536,0.9339
ECMDB03540,1.4257
ECMDB03556,0.5146
ECMDB03826,0.7028
ECMDB03882,0.0904
ECMDB04007,2.2121
ECMDB04010,2.0231
ECMDB04033,3.5344
ECMDB04034,1.4609
ECMDB04052,0.2589
ECMDB04053,2.4179
ECMDB04063,0.9180
ECMDB04085,0.0970
ECMDB04108,0.5277
ECMDB04111,2.3687
ECMDB04117,3.0976
ECMDB04119,2.7010
ECMDB04120,3.3451
ECMDB04137,1.9243
ECMDB04138,0.7639
ECMDB04165,1.1943
ECMDB04166,1.7176
ECMDB04167,2.6657
ECMDB04168,1.6206
ECMDB04169,1.8035
ECMDB04171,2.8850
ECMDB04220,1.7350
ECMDB04662,0.7992
ECMDB06273,0.0614
ECMDB06354,1.5870
ECMDB06555,0.0806
ECMDB06557,3.7747
ECMDB06823,2.2539
ECMDB06834,1.1670
ECMDB06872,0.2880
ECMDB06876,1.4469
ECMDB07858,2.2428
ECMDB07859,4.1768
ECMDB07860,1.9571
ECMDB07861,2.9374
ECMDB07862,2.7954
ECMDB07863,3.8407
ECMDB07864,2.5164
ECMDB07865,2.5334
ECMDB08821,3.1952
ECMDB08824,2.5140
ECMDB08827,5.2532
ECMDB08920,3.4806
ECMDB08923,2.4297
ECMDB08924,3.6004
ECMDB08953,4.9220
ECMDB08956,4.1527
ECMDB08957,1.9222
ECMDB08959,3.0327
ECMDB09019,2.9772
ECMDB09022,3.5711
ECMDB09023,3.1225
ECMDB10573,2.9465
ECMDB10615,4.5520
ECMDB10616,3.7644
ECMDB10618,8.3853
ECMDB11145,3.2886
ECMDB11155,3.8539
ECMDB11156,2.2410
ECMDB11616,0.3242
ECMDB11629,0.1194
ECMDB11688,0.1321
ECMDB12277,1.4688
ECMDB12278,1.5969
ECMDB12330,2.4098
ECMDB12332,2.9368
ECMDB12333,4.7979
ECMDB12352,3.0831
ECMDB12363,3.9531
ECMDB12366,3.9278
ECMDB20003,1.7985
ECMDB20004,1.9874
ECMDB20006,3.7267
ECMDB20019,2.4708
ECMDB20024,1.1590
ECMDB20025,1.4716
ECMDB20026,3.2147
ECMDB20027,2.1984
ECMDB20033,0.0778
ECMDB20034,2.2304
ECMDB20035,2.4729
ECMDB20049,4.2104
ECMDB20050,0.9960
ECMDB20054,3.4814
ECMDB20055,2.8085
ECMDB20058,1.2514
ECMDB20059,0.7138
ECMDB20062,0.3238
ECMDB20068,1.8837
ECMDB20078,1.6950
ECMDB20079,0.0948
ECMDB20081,0.3924
ECMDB20083,3.2151
ECMDB20088,1.4609
ECMDB20096,2.1186
ECMDB20099,0.1232
ECMDB20106,0.1561
ECMDB20110,3.0504
ECMDB20112,1.6391
ECMDB20113,1.4680
ECMDB20117,0.0813
ECMDB20123,0.5414
ECMDB20133,1.9069
ECMDB20139,2.2211
ECMDB20145,1.0530
ECMDB20148,2.5409
ECMDB20154,1.6541
ECMDB20155,2.1720
ECMDB20156,0.6603
ECMDB20157,0.2998
ECMDB20158,0.6623
ECMDB20161,0.0926
ECMDB20170,3.6581
ECMDB20171,1.0153
ECMDB20174,2.0247
ECMDB20175,0.0199
ECMDB20177,0.0684
ECMDB20178,0.2158
ECMDB20186,1.9227
ECMDB20187,1.4209
ECMDB20188,2.0825
ECMDB20189,2.2921
ECMDB20191,1.3411
ECMDB20192,1.6600
ECMDB20196,0.0655
ECMDB20202,3.8896
ECMDB20226,2.8617
ECMDB20238,0.1030
ECMDB20246,1.5511
ECMDB20267,0.1935
ECMDB20281,2.9393
ECMDB20298,3.4753
ECMDB20324,0.0641
ECMDB20325,0.5379
ECMDB20347,0.9301
ECMDB20428,0.7640
ECMDB20429,1.6188
ECMDB20469,3.0155
ECMDB20470,2.6329
ECMDB20485,3.6523
ECMDB20518,0.1397
ECMDB20537,1.5597
ECMDB20547,0.4623
ECMDB20549,1.2044
ECMDB20557,2.2638
ECMDB20558,1.9451
ECMDB20562,1.6086
ECMDB20564,0.4327
ECMDB20573,1.8821
ECMDB20575,1.1662
ECMDB20579,4.4526
ECMDB20594,0.5826
ECMDB20601,0.0008
ECMDB20608,1.3749
ECMDB20612,1.0075
ECMDB20613,3.2476
ECMDB20620,2.1181
ECMDB20622,1.1618
ECMDB21000,0.8793
ECMDB21005,0.1400
ECMDB21014,1.6124
ECMDB21015,1.9271
ECMDB21016,4.8859
ECMDB21017,3.5829
ECMDB21018,3.7724
ECMDB21019,2.0433
ECMDB21020,1.9337
ECMDB21021,2.1879
ECMDB21024,3.3479
ECMDB21025,4.3061
ECMDB21026,4.9677
ECMDB21027,3.0082
ECMDB21028,3.3331
ECMDB21030,4.7681
ECMDB21033,2.0860
ECMDB21037,3.8905
ECMDB21041,3.4368
ECMDB21042,3.5341
ECMDB21044,5.7869
ECMDB21045,4.0413
ECMDB21049,3.0958
ECMDB21050,3.8152
ECMDB21054,6.2117
ECMDB21055,2.8360
ECMDB21060,2.4980
ECMDB21062,3.1372
ECMDB21063,4.6264
ECMDB21064,4.9078
ECMDB21065,2.7385
