Ligand,RMSD
ECMDB00045,0.0902
ECMDB00048,1.3291
ECMDB00055,0.2460
ECMDB00058,0.0058
ECMDB00061,0.1027
ECMDB00082,1.2695
ECMDB00095,0.0387
ECMDB00121,1.1561
ECMDB00125,0.2575
ECMDB00163,0.9843
ECMDB00186,1.1832
ECMDB00189,2.3676
ECMDB00217,6.4690
ECMDB00218,0.0467
ECMDB00229,1.6583
ECMDB00241,0.4458
ECMDB00244,1.9598
ECMDB00258,0.0344
ECMDB00280,0.7968
ECMDB00285,3.3149
ECMDB00288,1.2187
ECMDB00290,2.2963
ECMDB00293,1.3732
ECMDB00295,0.1376
ECMDB00302,1.0876
ECMDB00538,2.7192
ECMDB00570,1.2408
ECMDB00674,3.2378
ECMDB00797,0.3829
ECMDB00830,1.0189
ECMDB00902,1.1595
ECMDB00905,2.4786
ECMDB00939,2.6575
ECMDB00960,1.5713
ECMDB00961,2.6322
ECMDB00972,0.5649
ECMDB00975,0.0463
ECMDB00988,0.1184
ECMDB00998,2.5527
ECMDB00999,2.0640
ECMDB01000,0.2399
ECMDB01003,1.0281
ECMDB01044,2.6356
ECMDB01056,0.6238
ECMDB01058,1.4156
ECMDB01060,4.6789
ECMDB01062,0.0145
ECMDB01066,1.6409
ECMDB01079,1.3442
ECMDB01094,2.8151
ECMDB01095,2.0140
ECMDB01097,0.8551
ECMDB01117,2.3840
ECMDB01121,0.0185
ECMDB01124,1.1662
ECMDB01134,1.3942
ECMDB01142,1.8592
ECMDB01144,4.6548
ECMDB01163,5.5129
ECMDB01174,2.2391
ECMDB01178,1.4033
ECMDB01179,3.3350
ECMDB01185,1.9772
ECMDB01191,0.2390
ECMDB01193,2.5043
ECMDB01197,2.3061
ECMDB01201,1.7607
ECMDB01202,0.0224
ECMDB01227,0.1722
ECMDB01245,2.1399
ECMDB01248,6.8433
ECMDB01261,1.4088
ECMDB01262,1.8272
ECMDB01271,0.1123
ECMDB01273,0.1926
ECMDB01274,0.1461
ECMDB01285,1.8845
ECMDB01296,0.6723
ECMDB01308,0.8706
ECMDB01317,0.0265
ECMDB01328,1.4570
ECMDB01332,0.7309
ECMDB01341,3.1474
ECMDB01342,2.3060
ECMDB01346,2.2883
ECMDB01354,0.1815
ECMDB01367,0.5802
ECMDB01372,0.4113
ECMDB01373,4.4312
ECMDB01384,1.9887
ECMDB01391,3.6585
ECMDB01396,0.2156
ECMDB01397,0.0165
ECMDB01399,3.0002
ECMDB01409,0.6417
ECMDB01412,1.1444
ECMDB01416,2.6710
ECMDB01423,2.1081
ECMDB01439,1.0855
ECMDB01440,1.2094
ECMDB01487,5.4530
ECMDB01517,0.1829
ECMDB01520,1.7349
ECMDB01532,1.2174
ECMDB01546,0.6198
ECMDB01550,1.5000
ECMDB01554,1.7839
ECMDB01562,0.8201
ECMDB01846,1.7666
ECMDB02158,1.1032
ECMDB02666,0.1879
ECMDB03266,3.1764
ECMDB03335,0.7997
ECMDB03419,2.2250
ECMDB03502,0.1528
