Ligand,RMSD
ECMDB00045,0.8296
ECMDB00048,0.7845
ECMDB00055,0.1300
ECMDB00058,0.0777
ECMDB00061,0.1369
ECMDB00082,3.3830
ECMDB00095,1.5696
ECMDB00121,1.6859
ECMDB00125,1.0549
ECMDB00163,0.8462
ECMDB00186,1.0609
ECMDB00189,2.6146
ECMDB00217,1.8196
ECMDB00218,1.3067
ECMDB00229,0.2018
ECMDB00241,1.1763
ECMDB00244,0.5999
ECMDB00258,0.1990
ECMDB00280,1.3462
ECMDB00285,1.6828
ECMDB00288,1.0424
ECMDB00290,4.1294
ECMDB00293,1.4542
ECMDB00295,1.2981
ECMDB00302,2.9208
ECMDB00538,3.3171
ECMDB00570,1.0718
ECMDB00674,1.7289
ECMDB00797,1.8484
ECMDB00830,0.9407
ECMDB00902,4.6955
ECMDB00905,0.1299
ECMDB00939,3.8701
ECMDB00960,1.2830
ECMDB00961,2.0609
ECMDB00972,4.1610
ECMDB00975,0.3353
ECMDB00988,1.0067
ECMDB00998,1.0888
ECMDB00999,1.9407
ECMDB01000,1.3319
ECMDB01003,2.0848
ECMDB01044,0.8949
ECMDB01056,1.6060
ECMDB01058,1.6007
ECMDB01060,2.9556
ECMDB01062,0.8048
ECMDB01066,2.1101
ECMDB01079,1.4700
ECMDB01094,2.4844
ECMDB01095,0.6798
ECMDB01097,0.5406
ECMDB01117,1.8583
ECMDB01121,0.2021
ECMDB01124,0.4773
ECMDB01134,0.1892
ECMDB01142,2.4620
ECMDB01144,4.4073
ECMDB01163,0.7831
ECMDB01174,1.8422
ECMDB01178,3.9277
ECMDB01179,4.0578
ECMDB01185,3.7900
ECMDB01191,2.7754
ECMDB01193,1.8552
ECMDB01197,1.1762
ECMDB01201,2.2238
ECMDB01202,0.1587
ECMDB01227,0.2558
ECMDB01245,1.3414
ECMDB01248,1.2892
ECMDB01261,0.8498
ECMDB01262,1.5383
ECMDB01271,1.2676
ECMDB01273,4.2440
ECMDB01274,0.5648
ECMDB01285,1.7926
ECMDB01296,1.1654
ECMDB01308,0.6874
ECMDB01317,1.4190
ECMDB01328,1.8882
ECMDB01332,0.9856
ECMDB01341,0.6102
ECMDB01342,2.0699
ECMDB01346,1.2936
ECMDB01354,1.0572
ECMDB01367,0.1459
ECMDB01372,1.5131
ECMDB01373,1.4533
ECMDB01384,2.1689
ECMDB01391,3.0093
ECMDB01396,3.3622
ECMDB01397,0.3015
ECMDB01399,2.7416
ECMDB01409,0.1267
ECMDB01412,0.8092
ECMDB01416,1.8419
ECMDB01423,2.9250
ECMDB01439,1.4582
ECMDB01440,0.9002
ECMDB01487,1.6567
ECMDB01517,0.2946
ECMDB01520,0.5905
ECMDB01532,0.7755
ECMDB01546,0.8644
ECMDB01550,1.4296
ECMDB01554,0.5843
ECMDB01562,1.6278
ECMDB01846,2.9941
ECMDB02158,1.1824
ECMDB02666,2.5257
ECMDB03266,2.0095
ECMDB03335,0.8344
ECMDB03419,2.8437
ECMDB03502,0.6846
ECMDB03514,0.5173
ECMDB03536,1.9644
ECMDB03540,0.1406
ECMDB03556,2.3602
ECMDB03826,1.1369
ECMDB03882,0.0458
ECMDB04007,0.9844
ECMDB04010,0.9184
ECMDB04033,1.8591
ECMDB04034,0.2754
ECMDB04052,0.0273
ECMDB04053,1.6193
ECMDB04063,2.2260
ECMDB04085,0.5800
ECMDB04108,0.1026
ECMDB04111,3.2850
ECMDB04117,2.2832
ECMDB04119,2.7836
ECMDB04120,1.9570
ECMDB04137,0.9852
ECMDB04138,3.3626
ECMDB04165,4.0196
ECMDB04166,2.3061
ECMDB04167,3.4720
ECMDB04168,1.3420
ECMDB04169,1.4777
ECMDB04171,3.5985
ECMDB04220,2.0862
ECMDB04662,1.8928
ECMDB06273,0.4830
ECMDB06354,3.3026
ECMDB06555,0.8175
ECMDB06557,4.6443
ECMDB06823,1.7727
ECMDB06834,3.0147
ECMDB06872,0.6977
