Ligand,RMSD
ECMDB00045,0.0519
ECMDB00048,0.4308
ECMDB00055,0.8148
ECMDB00058,0.1283
ECMDB00061,0.1934
ECMDB00082,1.0378
ECMDB00095,0.0473
ECMDB00121,1.2721
ECMDB00125,1.0147
ECMDB00163,1.5801
ECMDB00186,0.8091
ECMDB00189,2.4142
ECMDB00217,3.2300
ECMDB00218,0.5197
ECMDB00229,0.7824
ECMDB00241,1.0337
ECMDB00244,1.1142
ECMDB00258,0.1683
ECMDB00280,1.4975
ECMDB00285,2.3895
ECMDB00288,0.1464
ECMDB00290,4.3050
ECMDB00293,2.9536
ECMDB00295,1.1410
ECMDB00302,1.6377
ECMDB00538,1.4223
ECMDB00570,1.3210
ECMDB00674,2.7729
ECMDB00797,1.8214
ECMDB00830,0.6636
ECMDB00902,1.8241
ECMDB00905,0.8049
ECMDB00939,2.1673
ECMDB00960,0.6014
ECMDB00961,2.7128
ECMDB00972,1.2482
ECMDB00975,1.3938
ECMDB00988,1.5793
ECMDB00998,1.2869
ECMDB00999,1.6107
ECMDB01000,0.9286
ECMDB01003,1.2052
ECMDB01044,2.0086
ECMDB01056,2.8287
ECMDB01058,1.1291
ECMDB01060,2.7481
ECMDB01062,0.3612
ECMDB01066,1.9237
ECMDB01079,2.0891
ECMDB01094,2.4683
ECMDB01095,2.5638
ECMDB01097,0.1922
ECMDB01117,0.5083
ECMDB01121,0.4669
ECMDB01124,0.2768
ECMDB01134,1.5998
ECMDB01142,3.0564
ECMDB01144,1.9423
ECMDB01163,3.0753
ECMDB01174,1.9084
ECMDB01178,2.1353
ECMDB01179,0.8605
ECMDB01185,1.1751
ECMDB01191,0.8032
ECMDB01193,2.6414
ECMDB01197,4.5996
ECMDB01201,0.7929
ECMDB01202,0.0151
ECMDB01227,0.7286
ECMDB01245,0.7975
ECMDB01248,5.0503
ECMDB01261,0.7143
ECMDB01262,0.0274
ECMDB01271,0.0802
ECMDB01273,1.0211
ECMDB01274,0.6178
ECMDB01285,1.7477
ECMDB01296,1.1288
ECMDB01308,1.3571
ECMDB01317,0.1486
ECMDB01328,2.5697
ECMDB01332,0.8560
ECMDB01341,3.1472
ECMDB01342,1.3867
ECMDB01346,0.1250
ECMDB01354,1.5024
ECMDB01367,0.1841
ECMDB01372,1.2415
ECMDB01373,2.1665
ECMDB01384,0.7261
ECMDB01391,3.7202
ECMDB01396,1.0430
ECMDB01397,1.6779
ECMDB01399,2.2795
ECMDB01409,0.0511
ECMDB01412,3.1818
ECMDB01416,0.8978
ECMDB01423,4.9963
ECMDB01439,1.0020
ECMDB01440,1.6557
ECMDB01487,2.8959
ECMDB01517,1.0399
ECMDB01520,0.5005
ECMDB01532,2.7150
ECMDB01546,0.4598
ECMDB01550,1.8950
ECMDB01554,0.2978
