Ligand,RMSD
ECMDB00045,0.3198
ECMDB00048,1.3258
ECMDB00055,0.1155
ECMDB00058,0.0184
ECMDB00061,1.2730
ECMDB00082,1.0116
ECMDB00095,1.3774
ECMDB00121,1.5428
ECMDB00125,1.2877
ECMDB00163,0.0576
ECMDB00186,0.2610
ECMDB00189,0.7997
ECMDB00217,3.4385
ECMDB00218,0.7827
ECMDB00229,0.1584
ECMDB00241,0.0920
ECMDB00244,1.8954
ECMDB00258,0.8771
ECMDB00280,1.0352
ECMDB00285,3.3564
ECMDB00288,0.0681
ECMDB00290,3.1320
ECMDB00293,1.1690
ECMDB00295,1.3473
ECMDB00302,4.0328
ECMDB00538,0.8788
ECMDB00570,1.4984
ECMDB00674,4.6973
ECMDB00797,0.2924
ECMDB00830,0.0075
ECMDB00902,3.8845
ECMDB00905,1.3607
ECMDB00939,2.2458
ECMDB00960,2.0209
ECMDB00961,3.5666
ECMDB00972,0.9920
ECMDB00975,1.0151
ECMDB00988,2.3663
ECMDB00998,1.5770
ECMDB00999,0.9220
ECMDB01000,2.0638
ECMDB01003,1.6372
ECMDB01044,0.6603
ECMDB01056,2.6414
ECMDB01058,0.0533
ECMDB01060,2.4119
ECMDB01062,1.4551
ECMDB01066,1.8683
ECMDB01079,1.8619
ECMDB01094,5.4478
ECMDB01095,0.7317
ECMDB01097,1.2211
ECMDB01117,2.9400
ECMDB01121,0.9559
ECMDB01124,0.0890
ECMDB01134,0.8880
ECMDB01142,2.9323
ECMDB01144,1.3568
ECMDB01163,0.9561
ECMDB01174,1.9232
ECMDB01178,3.1705
ECMDB01179,1.7450
ECMDB01185,0.8041
ECMDB01191,1.3459
ECMDB01193,2.4388
ECMDB01197,2.2703
ECMDB01201,0.9116
ECMDB01202,0.1239
ECMDB01227,0.0413
ECMDB01245,1.6128
ECMDB01248,2.5121
ECMDB01261,1.0595
ECMDB01262,0.0798
ECMDB01271,0.1446
ECMDB01273,3.7765
ECMDB01274,2.0466
ECMDB01285,1.8106
ECMDB01296,0.1563
ECMDB01308,0.8249
ECMDB01317,0.5818
ECMDB01328,1.4299
ECMDB01332,1.1875
ECMDB01341,1.1671
ECMDB01342,0.9908
ECMDB01346,2.5291
ECMDB01354,0.1202
ECMDB01367,0.7614
ECMDB01372,1.9890
ECMDB01373,2.7282
ECMDB01384,2.7618
ECMDB01391,2.5163
ECMDB01396,1.1798
ECMDB01397,0.4926
ECMDB01399,2.1304
ECMDB01409,1.2451
ECMDB01412,1.4321
ECMDB01416,1.5104
ECMDB01423,2.6057
ECMDB01439,0.1199
ECMDB01440,3.0290
ECMDB01487,3.4741
ECMDB01517,1.2576
ECMDB01520,1.9507
ECMDB01532,1.9944
ECMDB01546,0.4191
ECMDB01550,1.7654
ECMDB01554,0.0762
ECMDB01562,3.1376
ECMDB01846,2.4152
ECMDB02158,0.6113
ECMDB02666,1.7055
ECMDB03266,3.1570
ECMDB03335,0.3994
ECMDB03419,1.7826
ECMDB03502,0.9121
ECMDB03514,0.1111
ECMDB03536,2.7724
ECMDB03540,0.5420
ECMDB03556,1.2884
ECMDB03826,0.6899
ECMDB03882,0.0243
ECMDB04007,1.1332
ECMDB04010,0.5816
ECMDB04033,2.1204
ECMDB04034,1.5169
ECMDB04052,1.3286
ECMDB04053,2.4797
ECMDB04063,3.0150
ECMDB04085,2.0538
ECMDB04108,0.5924
ECMDB04111,2.0819
ECMDB04117,1.8558
ECMDB04119,3.0654
ECMDB04120,2.5641
ECMDB04137,0.2873
ECMDB04138,2.5840
ECMDB04165,3.5747
ECMDB04166,2.1087
ECMDB04167,4.9474
ECMDB04168,1.3779
ECMDB04169,2.1188
ECMDB04171,4.5633
ECMDB04220,1.9463
ECMDB04662,1.2188
ECMDB06273,1.1758
ECMDB06354,4.2325
ECMDB06555,1.2881
ECMDB06557,1.4256
ECMDB06823,2.6470
ECMDB06834,1.2435
ECMDB06872,0.2492
ECMDB06876,1.1167
ECMDB07858,4.8882
ECMDB07859,3.5138
ECMDB07860,2.7590
