Ligand,RMSD
ECMDB00045,0.2915
ECMDB00048,2.3200
ECMDB00055,0.1982
ECMDB00058,0.0032
ECMDB00061,0.0773
ECMDB00082,0.7971
ECMDB00095,0.7919
ECMDB00121,2.0037
ECMDB00125,1.5398
ECMDB00163,0.4072
ECMDB00186,0.0267
ECMDB00189,1.9340
ECMDB00217,3.0487
ECMDB00218,0.3592
ECMDB00229,1.7526
ECMDB00241,0.0933
ECMDB00244,0.9607
ECMDB00258,0.7829
ECMDB00280,0.4642
ECMDB00285,2.8841
ECMDB00288,0.0217
ECMDB00290,3.4020
ECMDB00293,1.7896
ECMDB00295,2.1798
ECMDB00302,2.1922
ECMDB00538,2.9088
ECMDB00570,0.4602
ECMDB00674,3.6864
ECMDB00797,0.3542
ECMDB00830,0.8913
ECMDB00902,3.1073
ECMDB00905,0.1191
ECMDB00939,1.6710
ECMDB00960,1.1702
ECMDB00961,1.2975
ECMDB00972,1.9196
ECMDB00975,1.2841
ECMDB00988,1.5601
ECMDB00998,2.9711
ECMDB00999,0.7403
ECMDB01000,2.5036
ECMDB01003,0.7161
ECMDB01044,2.2308
ECMDB01056,2.2124
ECMDB01058,1.4822
ECMDB01060,2.0922
ECMDB01062,0.7208
ECMDB01066,2.5584
ECMDB01079,1.6084
ECMDB01094,7.2398
ECMDB01095,0.5841
ECMDB01097,0.9416
ECMDB01117,1.6004
ECMDB01121,0.5362
ECMDB01124,1.4735
ECMDB01134,0.8977
ECMDB01142,0.7813
ECMDB01144,1.7570
ECMDB01163,5.1477
ECMDB01174,2.3933
ECMDB01178,2.9995
ECMDB01179,3.2938
ECMDB01185,2.0329
ECMDB01191,1.3792
ECMDB01193,1.2881
ECMDB01197,2.0204
ECMDB01201,1.7708
ECMDB01202,0.5271
ECMDB01227,0.0368
ECMDB01245,0.9078
ECMDB01248,2.6598
ECMDB01261,1.0423
ECMDB01262,0.2445
ECMDB01271,0.1618
ECMDB01273,2.7424
ECMDB01274,2.7170
ECMDB01285,3.5280
ECMDB01296,0.3301
ECMDB01308,1.4161
ECMDB01317,1.2969
ECMDB01328,1.7041
ECMDB01332,0.9377
ECMDB01341,2.3792
ECMDB01342,0.1797
ECMDB01346,1.6651
ECMDB01354,1.2714
ECMDB01367,0.4208
ECMDB01372,1.2606
ECMDB01373,2.0623
ECMDB01384,3.3479
ECMDB01391,1.0608
ECMDB01396,3.3157
ECMDB01397,1.0789
ECMDB01399,1.2136
ECMDB01409,0.2332
ECMDB01412,0.8872
ECMDB01416,2.6997
ECMDB01423,2.8660
ECMDB01439,0.1240
ECMDB01440,2.5952
ECMDB01487,4.4130
ECMDB01517,1.0272
ECMDB01520,0.9698
ECMDB01532,3.1017
ECMDB01546,2.3767
ECMDB01550,1.6587
ECMDB01554,0.7294
ECMDB01562,2.0869
ECMDB01846,1.4452
ECMDB02158,0.9419
ECMDB02666,1.4578
ECMDB03266,1.7149
ECMDB03335,1.8770
ECMDB03419,5.3782
ECMDB03502,0.7048
ECMDB03514,1.4684
ECMDB03536,0.3328
ECMDB03540,0.0897
ECMDB03556,2.3615
ECMDB03826,2.0159
ECMDB03882,1.2979
ECMDB04007,1.4233
ECMDB04010,0.2049
ECMDB04033,2.3414
ECMDB04034,1.0948
ECMDB04052,0.2289
ECMDB04053,1.6601
ECMDB04063,0.8151
ECMDB04085,0.0616
ECMDB04108,1.0039
ECMDB04111,3.0994
ECMDB04117,2.7645
ECMDB04119,3.4415
ECMDB04120,1.9846
ECMDB04137,0.3879
ECMDB04138,0.9616
ECMDB04165,1.5202
ECMDB04166,1.5939
ECMDB04167,3.5545
ECMDB04168,1.6103
ECMDB04169,2.6316
ECMDB04171,4.7086
ECMDB04220,2.6196
ECMDB04662,1.3409
ECMDB06273,0.7244
ECMDB06354,2.9193
ECMDB06555,0.3312
ECMDB06557,1.2500
ECMDB06823,2.6190
ECMDB06834,1.4661
ECMDB06872,0.8316
ECMDB06876,4.0120
ECMDB07858,5.5996
ECMDB07859,4.5134
ECMDB07860,3.0272
ECMDB07861,2.8735
ECMDB07862,3.1617
ECMDB07863,4.5687
ECMDB07864,3.2614
ECMDB07865,3.6408
ECMDB08821,5.2375
ECMDB08824,3.5910
ECMDB08827,4.1422
ECMDB08920,2.0366
ECMDB08923,1.0422
ECMDB08924,3.8510
ECMDB08953,3.7142
ECMDB08956,3.3603
ECMDB08957,2.7294
ECMDB08959,5.1044
ECMDB09019,4.1218
ECMDB09022,3.1508
ECMDB09023,2.7869
ECMDB10573,3.9891
ECMDB10615,2.1085
ECMDB10616,5.3106
ECMDB10618,2.7413
ECMDB11145,2.5617
ECMDB11155,5.6307
ECMDB11156,3.9680
ECMDB11616,0.5382
ECMDB11629,1.3012
ECMDB11688,0.7390
ECMDB12277,1.7350
ECMDB12278,2.3944
ECMDB12330,3.1674
ECMDB12332,2.7342
ECMDB12333,2.4509
ECMDB12352,2.4043
ECMDB12363,4.2184
ECMDB12366,3.4531
ECMDB20003,0.7716
ECMDB20004,1.2691
ECMDB20006,3.3505
ECMDB20019,1.2896
ECMDB20024,2.0642
ECMDB20025,3.6879
ECMDB20026,2.9637
ECMDB20027,1.0401
ECMDB20033,1.1412
ECMDB20034,2.0599
ECMDB20035,3.4748
ECMDB20049,2.5244
ECMDB20050,1.5599
ECMDB20054,4.5995
ECMDB20055,1.9864
ECMDB20058,0.0808
ECMDB20059,0.9383
ECMDB20062,0.3709
ECMDB20068,2.9364
ECMDB20078,2.3162
ECMDB20079,1.3847
ECMDB20081,0.6044
ECMDB20083,0.9259
ECMDB20088,3.4275
ECMDB20096,0.4928
ECMDB20099,0.3263
ECMDB20106,0.2105
ECMDB20110,1.7268
ECMDB20112,3.4112
ECMDB20113,4.2247
ECMDB20117,0.0628
ECMDB20123,0.1858
ECMDB20133,2.2393
ECMDB20139,2.4330
ECMDB20145,1.8115
ECMDB20148,2.5362
ECMDB20154,2.2936
ECMDB20155,2.7266
ECMDB20156,1.0813
ECMDB20157,0.4789
ECMDB20158,1.1306
ECMDB20161,0.2458
ECMDB20170,3.6169
ECMDB20171,0.0140
ECMDB20174,1.4902
ECMDB20175,1.5964
ECMDB20177,0.6523
ECMDB20178,0.0769
ECMDB20186,2.5782
ECMDB20187,0.3982
ECMDB20188,2.3485
ECMDB20189,1.8213
ECMDB20191,1.0275
ECMDB20192,1.1943
ECMDB20196,0.6709
ECMDB20202,1.7009
ECMDB20226,3.1589
ECMDB20238,0.9562
ECMDB20246,2.7714
ECMDB20267,1.1708
ECMDB20281,2.3152
ECMDB20298,3.9275
ECMDB20324,1.1311
ECMDB20325,1.0190
ECMDB20347,0.9736
ECMDB20428,1.2983
ECMDB20429,2.2705
ECMDB20469,3.9567
ECMDB20470,3.2430
ECMDB20485,3.7482
ECMDB20518,0.0792
ECMDB20537,2.7771
ECMDB20547,0.0754
ECMDB20549,3.2637
ECMDB20557,2.4458
ECMDB20558,2.3617
ECMDB20562,4.7948
ECMDB20564,1.0081
ECMDB20573,2.3023
ECMDB20575,1.1951
ECMDB20579,3.7231
ECMDB20594,1.4861
ECMDB20601,0.0008
ECMDB20608,0.9622
ECMDB20612,0.3159
ECMDB20613,3.8136
ECMDB20620,1.8661
ECMDB20622,2.1874
ECMDB21000,3.0454
ECMDB21005,0.0742
ECMDB21014,1.4907
ECMDB21015,2.2287
ECMDB21016,2.4763
ECMDB21017,3.5712
ECMDB21018,3.6920
ECMDB21019,1.8836
ECMDB21020,6.0395
ECMDB21021,2.5910
ECMDB21024,4.4357
ECMDB21025,2.8481
ECMDB21026,2.7470
ECMDB21027,3.0500
ECMDB21028,2.3213
ECMDB21030,2.5650
ECMDB21033,1.8142
ECMDB21037,2.9411
ECMDB21041,3.2983
ECMDB21042,5.4334
ECMDB21044,3.5078
ECMDB21045,3.0803
ECMDB21049,2.6836
ECMDB21050,3.1846
ECMDB21054,2.5220
ECMDB21055,3.6459
ECMDB21060,4.1646
ECMDB21062,2.5752
ECMDB21063,4.0203
ECMDB21064,3.6526
ECMDB21065,3.3308
ECMDB21066,2.2476
ECMDB21067,2.8053
ECMDB21068,3.4219
ECMDB21070,3.2518
ECMDB21073,3.3625
ECMDB21075,3.2597
ECMDB21082,2.6521
ECMDB21084,2.0748
ECMDB21086,3.3916
ECMDB21103,2.2764
ECMDB21104,1.9036
ECMDB21105,2.6422
ECMDB21106,4.0139
ECMDB21108,2.5192
ECMDB21109,1.8520
HMDB0000010,0.0152
HMDB0000015,0.3472
HMDB0000016,0.0017
HMDB0000021,0.7626
HMDB0000032,0.4414
HMDB0000036,1.1786
HMDB0000037,0.3616
HMDB0000045,0.6128
HMDB0000054,3.4917
HMDB0000058,0.0067
HMDB0000061,0.1560
HMDB0000063,0.0332
HMDB0000067,0.1842
HMDB0000082,3.2429
HMDB0000095,0.0419
HMDB0000125,1.8314
HMDB0000138,0.3828
HMDB0000163,1.0936
HMDB0000175,0.1306
HMDB0000186,0.4759
HMDB0000217,3.6114
HMDB0000218,0.8172
HMDB0000221,4.4607
HMDB0000222,1.8350
HMDB0000229,1.2462
HMDB0000230,0.9742
HMDB0000241,0.3181
HMDB0000248,1.1761
HMDB0000253,0.0016
HMDB0000256,3.3969
HMDB0000265,0.0861
HMDB0000268,0.0545
HMDB0000269,1.7761
HMDB0000277,1.7145
HMDB0000280,1.3233
HMDB0000285,0.9940
HMDB0000286,1.7982
HMDB0000288,0.4825
HMDB0000290,0.6639
HMDB0000295,0.5851
HMDB0000302,2.7073
HMDB0000308,0.0333
HMDB0000315,0.0758
HMDB0000319,0.0242
HMDB0000326,0.6746
HMDB0000332,0.0145
HMDB0000352,0.0009
HMDB0000359,0.2071
HMDB0000363,0.0923
HMDB0000374,0.0091
HMDB0000380,0.0429
HMDB0000405,0.0478
HMDB0000416,0.0071
HMDB0000418,0.2684
HMDB0000430,1.2392
HMDB0000449,0.0036
HMDB0000489,0.0911
HMDB0000494,0.5736
HMDB0000496,0.4366
HMDB0000501,0.0898
HMDB0000518,0.0921
HMDB0000526,0.0047
HMDB0000534,1.5724
HMDB0000538,0.5874
HMDB0000550,0.0007
HMDB0000561,1.2830
HMDB0000569,1.2478
HMDB0000570,1.4757
HMDB0000572,1.8880
HMDB0000582,0.1356
HMDB0000585,1.7920
HMDB0000600,0.4843
HMDB0000601,0.9576
HMDB0000610,3.4574
HMDB0000619,0.1312
HMDB0000626,0.2551
HMDB0000631,1.1430
HMDB0000637,0.1506
HMDB0000643,1.1869
HMDB0000651,2.0527
HMDB0000653,0.4789
HMDB0000656,1.4841
HMDB0000658,3.0184
HMDB0000674,3.2375
HMDB0000686,0.4531
HMDB0000693,1.9509
HMDB0000698,0.9134
HMDB0000708,0.6925
HMDB0000722,2.8011
HMDB0000733,0.1315
HMDB0000737,1.1245
HMDB0000739,2.2980
HMDB0000757,0.1831
HMDB0000760,0.9761
HMDB0000761,0.0244
HMDB0000774,0.0320
HMDB0000797,1.5258
HMDB0000801,1.4250
HMDB0000814,1.1053
HMDB0000825,1.6297
HMDB0000848,2.0755
HMDB0000851,2.2652
HMDB0000874,0.8430
HMDB0000876,1.9493
HMDB0000878,0.2959
HMDB0000879,0.3485
HMDB0000885,2.0970
HMDB0000896,1.2026
HMDB0000900,1.0130
HMDB0000902,3.3168
HMDB0000903,0.1010
HMDB0000907,0.0562
HMDB0000908,0.1295
HMDB0000912,1.3200
HMDB0000917,1.0288
HMDB0000918,3.3440
HMDB0000921,0.0538
HMDB0000939,1.9945
HMDB0000944,2.8654
HMDB0000946,0.4631
HMDB0000949,0.1153
HMDB0000950,5.3588
HMDB0000951,2.8659
HMDB0000961,2.8468
HMDB0000975,0.0166
HMDB0000998,0.8619
HMDB0001000,1.7183
HMDB0001032,0.0154
HMDB0001043,4.1568
HMDB0001045,5.4379
HMDB0001056,1.3547
HMDB0001058,1.5789
HMDB0001060,6.1000
HMDB0001062,0.0792
HMDB0001067,1.7346
HMDB0001081,1.5337
HMDB0001085,2.9651
HMDB0001091,0.6081
HMDB0001139,1.1378
HMDB0001155,4.2109
HMDB0001160,2.9166
HMDB0001170,0.0662
HMDB0001185,1.6993
HMDB0001191,3.0191
HMDB0001198,2.8539
HMDB0001201,1.2801
HMDB0001220,1.7013
HMDB0001244,1.8388
HMDB0001248,2.3699
HMDB0001251,0.3444
HMDB0001262,1.2602
HMDB0001273,3.6133
HMDB0001296,1.6272
HMDB0001314,0.9393
HMDB0001341,0.6506
HMDB0001367,0.2048
HMDB0001372,1.2767
HMDB0001383,2.6503
HMDB0001396,1.7059
HMDB0001397,2.2882
HMDB0001403,1.9866
HMDB0001419,0.0174
HMDB0001420,2.3211
HMDB0001425,1.0083
HMDB0001438,0.8807
HMDB0001442,1.9137
HMDB0001449,0.0371
HMDB0001452,2.2105
HMDB0001455,0.0027
HMDB0001471,0.0162
HMDB0001487,2.3555
HMDB0001496,0.4333
HMDB0001509,2.2135
HMDB0001517,1.9109
HMDB0001520,3.1098
HMDB0001532,2.6336
HMDB0001533,1.7627
HMDB0001546,0.6175
