Ligand,RMSD
ECMDB00045,0.0690
ECMDB00048,0.1712
ECMDB00055,1.1198
ECMDB00058,0.0182
ECMDB00061,1.3728
ECMDB00082,1.2119
ECMDB00095,0.2167
ECMDB00121,0.6205
ECMDB00125,2.0794
ECMDB00163,0.0408
ECMDB00186,0.1255
ECMDB00189,1.3468
ECMDB00217,1.1205
ECMDB00218,1.3465
ECMDB00229,0.1824
ECMDB00241,0.9433
ECMDB00244,0.7211
ECMDB00258,0.0281
ECMDB00280,2.1179
ECMDB00285,1.1827
ECMDB00288,0.4656
ECMDB00290,3.6136
ECMDB00293,0.7609
ECMDB00295,1.9065
ECMDB00302,4.5239
ECMDB00538,1.5832
ECMDB00570,0.3684
ECMDB00674,2.6686
ECMDB00797,0.9836
ECMDB00830,0.1670
ECMDB00902,2.7121
ECMDB00905,0.6202
ECMDB00939,1.8830
ECMDB00960,0.5517
ECMDB00961,1.5758
ECMDB00972,2.8413
ECMDB00975,1.1828
ECMDB00988,2.1443
ECMDB00998,0.5690
ECMDB00999,0.2759
ECMDB01000,1.1839
ECMDB01003,0.0628
ECMDB01044,0.4955
ECMDB01056,0.4934
ECMDB01058,1.3448
ECMDB01060,4.1675
ECMDB01062,0.0744
ECMDB01066,2.3390
ECMDB01079,1.5874
ECMDB01094,2.1236
ECMDB01095,0.8550
ECMDB01097,0.3851
ECMDB01117,3.4786
ECMDB01121,1.5951
ECMDB01124,1.4052
ECMDB01134,2.1608
ECMDB01142,1.2363
ECMDB01144,2.8745
ECMDB01163,3.5034
ECMDB01174,1.9180
ECMDB01178,3.6798
ECMDB01179,2.1165
ECMDB01185,1.0528
ECMDB01191,0.8916
ECMDB01193,1.8092
ECMDB01197,4.8577
ECMDB01201,2.0845
ECMDB01202,1.0664
ECMDB01227,0.8086
ECMDB01245,0.8593
ECMDB01248,1.9742
ECMDB01261,1.0159
ECMDB01262,1.2521
ECMDB01271,0.5752
ECMDB01273,3.2606
ECMDB01274,0.4875
ECMDB01285,2.6811
ECMDB01296,1.4636
ECMDB01308,0.2650
ECMDB01317,0.4513
ECMDB01328,0.7470
ECMDB01332,0.3801
ECMDB01341,2.5586
ECMDB01342,1.7721
ECMDB01346,2.1734
ECMDB01354,0.7112
ECMDB01367,0.0794
ECMDB01372,1.0042
ECMDB01373,2.4848
ECMDB01384,1.5582
ECMDB01391,1.6828
ECMDB01396,1.4491
ECMDB01397,0.2587
ECMDB01399,1.4627
ECMDB01409,0.5443
ECMDB01412,1.0817
ECMDB01416,0.6964
ECMDB01423,1.7597
ECMDB01439,1.1134
ECMDB01440,1.0450
ECMDB01487,4.6577
ECMDB01517,1.1765
ECMDB01520,1.4255
ECMDB01532,3.0998
ECMDB01546,1.8739
ECMDB01550,1.2325
ECMDB01554,0.9948
ECMDB01562,3.6512
ECMDB01846,1.1158
ECMDB02158,1.0926
ECMDB02666,3.2864
ECMDB03266,2.5297
ECMDB03335,1.3766
ECMDB03419,2.7915
ECMDB03502,0.8797
ECMDB03514,0.1848
ECMDB03536,3.5898
ECMDB03540,0.3659
ECMDB03556,0.4040
ECMDB03826,0.8281
ECMDB03882,0.8157
ECMDB04007,2.6859
ECMDB04010,1.0735
ECMDB04033,1.7136
ECMDB04034,0.1117
ECMDB04052,0.7434
ECMDB04053,1.7351
ECMDB04063,3.4990
ECMDB04085,0.6848
ECMDB04108,0.3995
ECMDB04111,4.6938
ECMDB04117,2.1848
ECMDB04119,2.4798
ECMDB04120,3.6426
ECMDB04137,0.6596
ECMDB04138,1.7637
ECMDB04165,2.6105
ECMDB04166,1.8404
ECMDB04167,1.5910
ECMDB04168,1.7781
ECMDB04169,1.3287
ECMDB04171,2.3643
ECMDB04220,3.4601
ECMDB04662,1.7754
ECMDB06273,0.1533
ECMDB06354,0.4785
ECMDB06555,1.2791
ECMDB06557,2.5228
ECMDB06823,1.3846
ECMDB06834,0.9708
ECMDB06872,0.5276
ECMDB06876,4.1049
ECMDB07858,3.3495
ECMDB07859,3.6289
ECMDB07860,3.9075
ECMDB07861,3.3561
ECMDB07862,3.6215
ECMDB07863,3.4101
ECMDB07864,3.0576
ECMDB07865,4.6252
ECMDB08821,3.6068
ECMDB08824,2.2631
ECMDB08827,3.2541
ECMDB08920,2.9258
ECMDB08923,2.7028
ECMDB08924,3.4800
ECMDB08953,3.7992
ECMDB08956,2.5374
ECMDB08957,5.6977
ECMDB08959,2.6142
ECMDB09019,4.3637
ECMDB09022,3.3437
ECMDB09023,2.9758
ECMDB10573,2.0200
ECMDB10615,3.1215
ECMDB10616,2.3585
ECMDB10618,3.9874
ECMDB11145,5.0973
ECMDB11155,2.6017
ECMDB11156,3.6383
ECMDB11616,1.3453
ECMDB11629,0.6610
ECMDB11688,1.4226
ECMDB12277,0.7444
ECMDB12278,3.7436
ECMDB12330,4.6884
ECMDB12332,4.2447
ECMDB12333,4.2289
ECMDB12352,2.4803
ECMDB12363,4.2053
ECMDB12366,2.0343
ECMDB20003,3.7744
ECMDB20004,1.0157
ECMDB20006,1.9388
ECMDB20019,2.3625
ECMDB20024,1.9784
ECMDB20025,2.8377
ECMDB20026,2.8530
ECMDB20027,2.4573
ECMDB20033,0.0469
ECMDB20034,1.9732
ECMDB20035,2.4358
ECMDB20049,1.3193
ECMDB20050,1.4847
ECMDB20054,2.1140
ECMDB20055,2.3145
ECMDB20058,0.2548
ECMDB20059,0.8078
ECMDB20062,0.5919
ECMDB20068,1.7242
ECMDB20078,1.2648
ECMDB20079,0.6282
ECMDB20081,0.0090
ECMDB20083,3.3696
ECMDB20088,3.2293
ECMDB20096,1.1525
ECMDB20099,1.8355
ECMDB20106,0.1716
ECMDB20110,2.9714
ECMDB20112,3.2135
ECMDB20113,3.5402
ECMDB20117,1.6812
ECMDB20123,1.3730
ECMDB20133,2.4610
ECMDB20139,0.9316
ECMDB20145,1.3144
ECMDB20148,2.1378
ECMDB20154,1.2050
ECMDB20155,2.1077
