Ligand,RMSD
ECMDB00045,0.9882
ECMDB00048,2.2327
ECMDB00055,1.1010
ECMDB00058,1.1515
ECMDB00061,0.8604
ECMDB00082,2.3640
ECMDB00095,1.1213
ECMDB00121,1.2308
ECMDB00125,1.6146
ECMDB00163,0.9762
ECMDB00186,1.3052
ECMDB00189,3.4015
ECMDB00217,3.8842
ECMDB00218,0.9681
ECMDB00229,1.7921
ECMDB00241,1.0932
ECMDB00244,1.0456
ECMDB00258,0.5932
ECMDB00280,1.8765
ECMDB00285,1.5910
ECMDB00288,1.3701
ECMDB00290,3.6704
ECMDB00293,2.4805
ECMDB00295,1.8316
ECMDB00302,4.7567
ECMDB00538,1.6308
ECMDB00570,1.3604
ECMDB00674,2.6963
ECMDB00797,2.2018
ECMDB00830,0.8930
ECMDB00902,3.3716
ECMDB00905,1.4291
ECMDB00939,1.4370
ECMDB00960,0.9641
ECMDB00961,4.2854
ECMDB00972,3.2737
ECMDB00975,0.7689
ECMDB00988,1.6661
ECMDB00998,1.5687
ECMDB00999,1.5895
ECMDB01000,1.8248
ECMDB01003,2.3301
ECMDB01044,0.7533
ECMDB01056,1.0582
ECMDB01058,1.1333
ECMDB01060,3.9829
ECMDB01062,1.3575
ECMDB01066,1.9261
ECMDB01079,2.5287
ECMDB01094,6.0542
ECMDB01095,2.2084
ECMDB01097,1.2092
ECMDB01117,3.9000
ECMDB01121,1.2703
ECMDB01124,2.2075
ECMDB01134,1.9082
ECMDB01142,0.8994
ECMDB01144,4.0402
ECMDB01163,4.4982
ECMDB01174,2.2386
ECMDB01178,2.0009
ECMDB01179,3.4881
ECMDB01185,1.7734
ECMDB01191,1.7370
ECMDB01193,1.7346
ECMDB01197,3.5790
ECMDB01201,1.9162
ECMDB01202,1.6649
ECMDB01227,0.3092
ECMDB01245,0.8941
ECMDB01248,1.9901
ECMDB01261,1.1667
ECMDB01262,2.0666
ECMDB01271,1.1986
ECMDB01273,2.5156
ECMDB01274,1.1099
ECMDB01285,3.9444
ECMDB01296,1.8266
ECMDB01308,1.5337
ECMDB01317,0.8393
ECMDB01328,1.8089
ECMDB01332,1.6908
ECMDB01341,1.4183
ECMDB01342,2.7257
ECMDB01346,1.7325
ECMDB01354,1.7141
ECMDB01367,0.4100
ECMDB01372,1.4347
ECMDB01373,4.0646
ECMDB01384,3.8583
ECMDB01391,3.1938
ECMDB01396,2.0083
ECMDB01397,1.6946
ECMDB01399,2.4739
ECMDB01409,1.0408
ECMDB01412,1.3798
ECMDB01416,2.0783
ECMDB01423,2.2219
ECMDB01439,1.2171
ECMDB01440,3.1843
ECMDB01487,4.4421
ECMDB01517,0.6665
ECMDB01520,3.1162
ECMDB01532,1.7164
ECMDB01546,1.0614
ECMDB01550,2.1609
ECMDB01554,1.6529
ECMDB01562,4.2761
ECMDB01846,2.2545
ECMDB02158,0.7039
ECMDB02666,1.4708
ECMDB03266,3.7569
ECMDB03335,1.0233
ECMDB03419,4.7404
ECMDB03502,0.9433
ECMDB03514,1.2302
ECMDB03536,1.1582
ECMDB03540,1.0578
ECMDB03556,0.9276
ECMDB03826,0.7124
ECMDB03882,1.0169
ECMDB04007,1.2994
ECMDB04010,2.0711
ECMDB04033,2.5171
ECMDB04034,1.5335
ECMDB04052,0.8982
ECMDB04053,3.3934
