Ligand,RMSD
ECMDB00045,1.0437
ECMDB00048,2.4197
ECMDB00055,0.8274
ECMDB00058,0.9052
ECMDB00061,1.0332
ECMDB00082,1.4555
ECMDB00095,0.5012
ECMDB00121,2.4138
ECMDB00125,2.1186
ECMDB00163,0.3105
ECMDB00186,0.3015
ECMDB00189,2.7846
ECMDB00217,4.2872
ECMDB00218,0.1557
ECMDB00229,1.0222
ECMDB00241,0.8870
ECMDB00244,0.2826
ECMDB00258,0.4516
ECMDB00280,0.7629
ECMDB00285,1.2989
ECMDB00288,0.5365
ECMDB00290,3.4250
ECMDB00293,1.6939
ECMDB00295,1.1096
ECMDB00302,2.8596
ECMDB00538,1.2527
ECMDB00570,1.2359
ECMDB00674,4.2375
ECMDB00797,1.0483
ECMDB00830,0.5196
ECMDB00902,3.9703
ECMDB00905,1.0214
ECMDB00939,2.2551
ECMDB00960,1.6024
ECMDB00961,1.0808
ECMDB00972,2.3412
ECMDB00975,0.8559
ECMDB00988,1.1237
ECMDB00998,1.8254
ECMDB00999,1.5851
ECMDB01000,0.9487
ECMDB01003,1.0294
ECMDB01044,0.4981
ECMDB01056,1.1502
ECMDB01058,0.8955
ECMDB01060,3.9249
ECMDB01062,1.0034
ECMDB01066,2.0370
ECMDB01079,2.0618
ECMDB01094,2.1944
ECMDB01095,2.7747
ECMDB01097,0.9037
ECMDB01117,1.6485
ECMDB01121,1.4185
ECMDB01124,1.4077
ECMDB01134,1.1821
ECMDB01142,1.4750
ECMDB01144,3.1239
ECMDB01163,1.3887
ECMDB01174,2.2573
ECMDB01178,2.6608
ECMDB01179,3.7438
ECMDB01185,2.2798
ECMDB01191,1.1633
ECMDB01193,2.4601
ECMDB01197,6.7620
ECMDB01201,1.5434
ECMDB01202,1.1694
ECMDB01227,0.6093
ECMDB01245,0.8119
ECMDB01248,4.9010
ECMDB01261,1.3471
ECMDB01262,1.9977
ECMDB01271,0.8111
ECMDB01273,2.0674
ECMDB01274,1.3245
ECMDB01285,2.7393
ECMDB01296,2.2647
ECMDB01308,1.5372
ECMDB01317,0.8921
ECMDB01328,1.5653
ECMDB01332,1.1411
ECMDB01341,2.3273
ECMDB01342,2.6723
ECMDB01346,2.9293
ECMDB01354,0.8946
ECMDB01367,0.5320
ECMDB01372,1.0951
ECMDB01373,5.0485
ECMDB01384,2.2763
ECMDB01391,3.3275
ECMDB01396,3.4918
ECMDB01397,1.3443
ECMDB01399,1.1567
ECMDB01409,0.4364
ECMDB01412,3.2537
ECMDB01416,2.0744
ECMDB01423,3.4910
ECMDB01439,0.7612
ECMDB01440,3.2849
ECMDB01487,4.7281
ECMDB01517,0.6435
ECMDB01520,2.6099
ECMDB01532,1.0886
ECMDB01546,1.6612
ECMDB01550,1.8353
ECMDB01554,1.8775
ECMDB01562,2.2697
ECMDB01846,1.9805
ECMDB02158,1.0645
ECMDB02666,1.8338
ECMDB03266,2.9209
ECMDB03335,1.1673
ECMDB03419,2.4455
ECMDB03502,0.9171
ECMDB03514,0.4250
ECMDB03536,1.2640
ECMDB03540,1.4055
ECMDB03556,0.7746
ECMDB03826,0.6210
ECMDB03882,0.8033
ECMDB04007,2.6542
ECMDB04010,2.0626
ECMDB04033,4.0565
ECMDB04034,0.8039
ECMDB04052,0.5786
ECMDB04053,1.6432
ECMDB04063,1.4657
ECMDB04085,1.0411
ECMDB04108,0.6354
ECMDB04111,4.6727
ECMDB04117,4.1549
ECMDB04119,2.3172
ECMDB04120,3.3638
ECMDB04137,0.9696
ECMDB04138,3.3487
ECMDB04165,3.2371
ECMDB04166,2.2307
ECMDB04167,2.9707
ECMDB04168,2.2290
ECMDB04169,1.9534
ECMDB04171,3.0124
ECMDB04220,5.3927
ECMDB04662,1.6426
ECMDB06273,1.0268
ECMDB06354,2.3130
ECMDB06555,1.3819
ECMDB06557,3.8232
ECMDB06823,6.1253
ECMDB06834,1.5053
ECMDB06872,1.0777
ECMDB06876,2.6950
ECMDB07858,3.4055
ECMDB07859,7.0340
ECMDB07860,2.6875
ECMDB07861,2.8416
ECMDB07862,2.9854
ECMDB07863,3.9831
ECMDB07864,3.9414
ECMDB07865,3.6792
ECMDB08821,2.8577
ECMDB08824,2.5769
ECMDB08827,4.1918
ECMDB08920,3.3719
ECMDB08923,1.6278
ECMDB08924,4.0168
ECMDB08953,3.3934
ECMDB08956,3.2390
ECMDB08957,3.8562
ECMDB08959,4.5526
ECMDB09019,2.7077
ECMDB09022,2.3116
ECMDB09023,5.2093
ECMDB10573,2.7417
ECMDB10615,3.2124
ECMDB10616,3.5934
ECMDB10618,2.8136
ECMDB11145,4.4242
ECMDB11155,1.9140
ECMDB11156,2.6870
ECMDB11616,0.7986
ECMDB11629,0.8587
ECMDB11688,0.8741
ECMDB12277,2.5129
ECMDB12278,2.1667
ECMDB12330,3.0568
ECMDB12332,2.8226
ECMDB12333,3.1494
ECMDB12352,1.6435
ECMDB12363,1.7326
ECMDB12366,3.2940
ECMDB20003,2.0401
ECMDB20004,2.4563
ECMDB20006,2.2727
ECMDB20019,2.8522
ECMDB20024,1.4711
ECMDB20025,3.2318
ECMDB20026,2.1598
ECMDB20027,1.6143
ECMDB20033,1.8952
ECMDB20034,2.4596
ECMDB20035,2.5007
ECMDB20049,2.7931
ECMDB20050,1.7351
ECMDB20054,4.3659
ECMDB20055,1.6955
ECMDB20058,2.8110
ECMDB20059,2.2992
ECMDB20062,0.3073
ECMDB20068,2.6290
ECMDB20078,2.6203
ECMDB20079,0.5929
ECMDB20081,0.5171
ECMDB20083,2.7794
ECMDB20088,3.0720
ECMDB20096,3.2774
ECMDB20099,0.9670
ECMDB20106,0.7269
ECMDB20110,3.4301
ECMDB20112,3.4206
ECMDB20113,1.3884
ECMDB20117,1.0222
ECMDB20123,1.1520
ECMDB20133,2.0656
ECMDB20139,1.7716
ECMDB20145,1.9575
ECMDB20148,2.6259
ECMDB20154,2.5509
ECMDB20155,4.1131
ECMDB20156,2.6441
ECMDB20157,0.3765
ECMDB20158,1.4742
ECMDB20161,0.4798
ECMDB20170,2.6657
ECMDB20171,0.5542
ECMDB20174,1.4366
ECMDB20175,1.4562
ECMDB20177,0.4581
ECMDB20178,2.1510
ECMDB20186,2.0338
ECMDB20187,2.3856
ECMDB20188,1.4770
ECMDB20189,1.3205
ECMDB20191,1.5934
ECMDB20192,1.1347
ECMDB20196,0.7729
ECMDB20202,1.9934
ECMDB20226,1.9490
ECMDB20238,0.5432
ECMDB20246,1.1575
ECMDB20267,0.1611
ECMDB20281,7.1220
ECMDB20298,2.0608
ECMDB20324,2.2823
ECMDB20325,1.1382
ECMDB20347,1.0231
ECMDB20428,1.9589
ECMDB20429,1.4659
ECMDB20469,3.2286
ECMDB20470,3.5565
ECMDB20485,3.5848
ECMDB20518,0.3307
ECMDB20537,4.0961
ECMDB20547,1.5941
ECMDB20549,2.7074
ECMDB20557,1.7777
ECMDB20558,2.9182
ECMDB20562,1.4728
ECMDB20564,0.8847
ECMDB20573,1.7139
ECMDB20575,1.1147
ECMDB20579,2.6176
ECMDB20594,1.5931
ECMDB20601,0.0008
ECMDB20608,1.6427
ECMDB20612,3.0419
ECMDB20613,4.0900
ECMDB20620,2.4380
ECMDB20622,2.7040
ECMDB21000,3.2689
ECMDB21005,0.0885
ECMDB21014,1.5013
ECMDB21015,2.6956
ECMDB21016,2.2010
ECMDB21017,3.0170
ECMDB21018,5.9652
ECMDB21019,3.4705
ECMDB21020,2.6303
ECMDB21021,2.5961
ECMDB21024,2.8112
ECMDB21025,4.3838
ECMDB21026,4.0772
ECMDB21027,2.1398
ECMDB21028,2.2107
ECMDB21030,2.4913
ECMDB21033,2.8864
ECMDB21037,3.2604
ECMDB21041,3.1899
ECMDB21042,3.7809
ECMDB21044,5.2345
ECMDB21045,1.3568
ECMDB21049,2.5745
ECMDB21050,4.4212
ECMDB21054,2.7029
ECMDB21055,2.5294
ECMDB21060,4.1205
ECMDB21062,5.4967
ECMDB21063,2.2982
ECMDB21064,4.1252
ECMDB21065,2.9777
ECMDB21066,2.9995
ECMDB21067,3.0617
ECMDB21068,3.2619
ECMDB21070,2.3815
ECMDB21073,3.7586
ECMDB21075,6.3009
ECMDB21082,4.9239
ECMDB21084,1.6292
ECMDB21086,3.6685
ECMDB21103,2.1405
ECMDB21104,3.5248
ECMDB21105,1.9158
ECMDB21106,6.2322
ECMDB21108,3.0148
ECMDB21109,3.2861
HMDB0000010,0.2980
HMDB0000015,0.0890
HMDB0000016,0.2704
HMDB0000021,1.4241
HMDB0000032,1.4941
HMDB0000036,2.1519
HMDB0000037,0.3622
HMDB0000045,0.7474
HMDB0000054,1.3305
HMDB0000058,0.0225
HMDB0000061,1.3387
HMDB0000063,0.0932
HMDB0000067,1.4238
HMDB0000082,1.0158
HMDB0000095,0.9686
HMDB0000125,2.1889
HMDB0000138,2.1804
HMDB0000163,0.4445
HMDB0000175,0.6985
HMDB0000186,0.2243
HMDB0000217,2.0501
HMDB0000218,0.8687
HMDB0000221,2.2306
HMDB0000222,4.1135
HMDB0000229,1.2457
HMDB0000230,0.7119
HMDB0000241,1.1542
HMDB0000248,0.7941
HMDB0000253,0.0043
HMDB0000256,1.6911
HMDB0000265,1.1121
HMDB0000268,0.2877
HMDB0000269,2.9253
HMDB0000277,2.3201
HMDB0000280,1.0928
HMDB0000285,1.2995
HMDB0000286,1.4604
HMDB0000288,0.5915
HMDB0000290,2.8654
HMDB0000295,0.7244
HMDB0000302,1.8349
HMDB0000308,0.5337
HMDB0000315,0.0029
HMDB0000319,0.3022
HMDB0000326,0.4065
HMDB0000332,0.0249
HMDB0000352,0.0009
HMDB0000359,1.3552
HMDB0000363,0.0917
HMDB0000374,0.0251
HMDB0000380,0.2983
HMDB0000405,0.2770
HMDB0000416,0.1941
HMDB0000418,0.0685
HMDB0000430,1.3690
HMDB0000449,0.3208
HMDB0000489,0.7736
HMDB0000494,1.2128
HMDB0000496,0.8901
HMDB0000501,1.1983
HMDB0000518,0.2924
HMDB0000526,0.3066
HMDB0000534,0.7660
HMDB0000538,0.9333
HMDB0000550,0.0007
HMDB0000561,3.2178
HMDB0000569,1.8113
HMDB0000570,1.2020
HMDB0000572,2.6604
HMDB0000582,1.2982
HMDB0000585,1.6849
HMDB0000600,1.1358
HMDB0000601,1.4935
HMDB0000610,3.3235
HMDB0000619,0.4544
HMDB0000626,1.0177
HMDB0000631,0.8937
HMDB0000637,1.5290
HMDB0000643,1.1105
HMDB0000651,1.4048
HMDB0000653,1.3171
HMDB0000656,2.5673
HMDB0000658,3.2957
HMDB0000674,3.6085
HMDB0000686,1.3348
HMDB0000693,1.6092
HMDB0000698,2.1175
HMDB0000708,1.5742
HMDB0000722,1.3457
HMDB0000733,0.5683
HMDB0000737,1.3884
HMDB0000739,2.6507
HMDB0000757,1.3983
HMDB0000760,1.3136
HMDB0000761,1.1302
HMDB0000774,0.1245
HMDB0000797,1.4422
HMDB0000801,2.2736
HMDB0000814,1.5020
HMDB0000825,1.9007
HMDB0000848,6.7299
HMDB0000851,1.8550
HMDB0000874,1.2764
HMDB0000876,2.1815
HMDB0000878,1.6155
HMDB0000879,0.1863
HMDB0000885,2.7232
HMDB0000896,1.8729
HMDB0000900,1.3984
HMDB0000902,3.2988
HMDB0000903,0.2528
HMDB0000907,0.9920
HMDB0000908,1.3376
HMDB0000912,1.1683
HMDB0000917,0.3851
HMDB0000918,5.2364
HMDB0000921,1.2059
HMDB0000939,3.0109
HMDB0000944,3.2779
HMDB0000946,0.3888
HMDB0000949,0.0181
HMDB0000950,2.9378
HMDB0000951,1.8648
HMDB0000961,1.5673
HMDB0000975,0.8933
HMDB0000998,1.7874
HMDB0001000,1.0665
HMDB0001032,0.4465
HMDB0001043,1.7265
HMDB0001045,1.8306
HMDB0001056,3.4666
HMDB0001058,0.7431
HMDB0001060,1.8169
HMDB0001062,1.1472
HMDB0001067,1.3197
HMDB0001081,1.4412
HMDB0001085,2.1045
HMDB0001091,0.9218
HMDB0001139,1.7146
HMDB0001155,2.1774
HMDB0001160,2.7605
HMDB0001170,1.4285
HMDB0001185,1.6577
HMDB0001191,1.8624
HMDB0001198,3.1598
HMDB0001201,2.3455
HMDB0001220,2.0481
HMDB0001244,2.5177
HMDB0001248,3.0696
HMDB0001251,0.9209
HMDB0001262,0.4308
HMDB0001273,1.8649
HMDB0001296,2.1386
HMDB0001314,0.0950
HMDB0001341,1.1472
HMDB0001367,0.6509
HMDB0001372,1.4296
HMDB0001383,3.1094
HMDB0001396,5.5553
HMDB0001397,1.7158
HMDB0001403,2.6257
HMDB0001419,0.6586
HMDB0001420,2.4152
HMDB0001425,0.4254
HMDB0001438,1.7514
HMDB0001442,2.2812
HMDB0001449,0.0597
HMDB0001452,3.3083
HMDB0001455,0.0312
HMDB0001471,0.0024
HMDB0001487,2.2018
HMDB0001496,0.9805
HMDB0001509,4.7515
HMDB0001517,0.5750
HMDB0001520,2.9841
HMDB0001532,1.4477
HMDB0001533,1.6672
HMDB0001546,1.0197
HMDB0001547,0.4971
HMDB0001562,1.5934
HMDB0001830,0.0059
HMDB0001846,1.2566
HMDB0001852,1.3457
HMDB0001903,1.8635
HMDB0001976,4.0133
HMDB0001993,0.6906
HMDB0001999,2.4636
HMDB0002014,1.8275
HMDB0002027,0.8934
HMDB0002088,1.8271
HMDB0002094,1.2100
HMDB0002098,0.6368
HMDB0002103,0.7071
HMDB0002158,1.0995
HMDB0002163,0.8657
HMDB0002177,2.6330
HMDB0002181,3.4054
HMDB0002183,3.3965
HMDB0002190,2.3881
HMDB0002195,2.1067
HMDB0002200,1.9716
HMDB0002226,1.8794
HMDB0002231,1.7894
HMDB0002232,2.4413
HMDB0002250,1.4895
HMDB0002265,3.6138
HMDB0002277,2.2179
HMDB0002283,5.9405
HMDB0002311,2.1975
HMDB0002314,2.5110
HMDB0002343,1.3304
HMDB0002356,2.0220
HMDB0002364,0.0387
HMDB0002368,2.0608
HMDB0002369,0.9873
HMDB0002374,0.9931
HMDB0002409,0.7231
HMDB0002504,1.0381
HMDB0002580,1.7907
HMDB0002586,1.0021
HMDB0002639,1.8635
HMDB0002642,0.9502
HMDB0002656,2.4546
HMDB0002664,3.0084
HMDB0002666,1.3420
HMDB0002685,2.2464
HMDB0002689,2.9552
HMDB0002710,3.3526
HMDB0002719,0.9832
HMDB0002752,1.8001
HMDB0002759,0.4020
HMDB0002776,2.5626
HMDB0002802,0.2625
HMDB0002815,1.8859
HMDB0002823,2.3159
HMDB0002829,0.7804
HMDB0002833,0.2901
HMDB0002884,1.9976
HMDB0002886,2.0554
HMDB0002902,4.5826
HMDB0002904,2.1534
HMDB0002923,2.0733
HMDB0002925,2.8021
HMDB0002972,5.6128
HMDB0002984,0.0008
HMDB0003034,1.6750
HMDB0003069,0.1168
HMDB0003080,2.8044
HMDB0003128,0.2650
HMDB0003141,2.9945
HMDB0003175,1.4025
HMDB0003180,0.2425
HMDB0003193,1.3553
HMDB0003252,2.3150
HMDB0003337,3.3664
HMDB0003474,1.0852
HMDB0003502,0.3464
HMDB0003514,0.3379
HMDB0003540,1.0221
HMDB0003550,1.5588
HMDB0003572,1.1296
HMDB0003598,0.7483
HMDB0003648,2.5415
HMDB0003733,4.1908
HMDB0003759,0.1020
HMDB0003871,3.2283
HMDB0003876,2.9000
HMDB0003933,3.3158
HMDB0003955,0.2947
HMDB0003993,1.7715
HMDB0004025,0.0746
HMDB0004026,0.4475
HMDB0004029,0.1243
HMDB0004030,0.0050
HMDB0004031,0.0271
HMDB0004068,0.0008
HMDB0004080,2.3027
HMDB0004158,2.5288
HMDB0004160,1.7006
HMDB0004236,1.6365
HMDB0004238,1.4119
HMDB0004240,1.8548
HMDB0004242,2.1466
HMDB0004243,3.1361
HMDB0004244,1.9968
HMDB0004264,1.7450
HMDB0004385,2.0159
HMDB0004483,1.6472
HMDB0004484,0.7661
HMDB0004645,1.4653
HMDB0004666,2.3112
HMDB0004673,2.7605
HMDB0004679,2.2763
HMDB0004680,1.9707
HMDB0004682,2.5503
HMDB0004684,2.9618
HMDB0004685,2.2343
HMDB0004688,2.4433
HMDB0004693,1.9170
HMDB0004704,1.3969
HMDB0004705,4.1866
HMDB0004708,3.6161
HMDB0004710,2.5842
HMDB0004824,0.5050
HMDB0004947,2.4515
HMDB0004948,4.6174
HMDB0004949,3.1474
HMDB0004950,1.8900
HMDB0004951,3.8956
HMDB0004952,2.2580
HMDB0004953,2.4437
HMDB0004955,3.0177
HMDB0004956,4.7194
HMDB0004957,2.5439
HMDB0005028,0.6824
HMDB0005045,3.8224
HMDB0005049,3.4725
HMDB0005056,1.3521
HMDB0005060,2.1624
HMDB0005065,4.0340
HMDB0005066,4.4878
HMDB0005073,2.0064
HMDB0005079,3.1149
HMDB0005081,3.2928
HMDB0005083,1.2754
HMDB0005087,2.1519
HMDB0005088,3.0260
HMDB0005095,2.8959
HMDB0005096,4.7961
HMDB0005099,3.3361
HMDB0005102,3.0060
HMDB0005189,4.3022
HMDB0005193,5.5320
HMDB0005768,1.7847
HMDB0005770,1.3866
HMDB0005789,3.3600
HMDB0005821,0.4160
HMDB0005972,0.3495
