Ligand,RMSD
ECMDB00045,0.1469
ECMDB00048,2.1435
ECMDB00055,0.1030
ECMDB00058,0.0422
ECMDB00061,0.0915
ECMDB00082,1.4628
ECMDB00095,0.0661
ECMDB00121,0.4482
ECMDB00125,1.8157
ECMDB00163,0.0611
ECMDB00186,0.1803
ECMDB00189,1.1487
ECMDB00217,4.1755
ECMDB00218,0.2727
ECMDB00229,0.2088
ECMDB00241,0.3292
ECMDB00244,0.6077
ECMDB00258,0.2918
ECMDB00280,0.8185
ECMDB00285,1.4611
ECMDB00288,0.5077
ECMDB00290,0.9416
ECMDB00293,1.8111
ECMDB00295,0.5365
ECMDB00302,2.6918
ECMDB00538,0.8368
ECMDB00570,1.0455
ECMDB00674,3.1201
ECMDB00797,1.8888
ECMDB00830,0.6472
ECMDB00902,1.4077
ECMDB00905,0.4548
ECMDB00939,2.4442
ECMDB00960,1.4689
ECMDB00961,1.7420
ECMDB00972,1.1294
ECMDB00975,0.0293
ECMDB00988,1.7742
ECMDB00998,2.1016
ECMDB00999,0.6901
ECMDB01000,0.9353
ECMDB01003,1.0330
ECMDB01044,2.5331
ECMDB01056,3.2217
ECMDB01058,0.5505
ECMDB01060,4.3096
ECMDB01062,1.2637
ECMDB01066,1.6723
ECMDB01079,1.6738
ECMDB01094,3.0077
ECMDB01095,4.8603
ECMDB01097,0.5041
ECMDB01117,1.6008
ECMDB01121,1.4080
ECMDB01124,1.5279
ECMDB01134,1.4881
ECMDB01142,0.7314
ECMDB01144,2.0766
ECMDB01163,3.8978
ECMDB01174,1.3504
ECMDB01178,3.4409
ECMDB01179,2.4155
ECMDB01185,2.0609
ECMDB01191,1.4072
ECMDB01193,2.9932
ECMDB01197,2.9619
ECMDB01201,1.4033
ECMDB01202,0.1431
ECMDB01227,1.0426
ECMDB01245,1.5138
ECMDB01248,3.8070
ECMDB01261,1.4121
ECMDB01262,1.8676
ECMDB01271,0.4848
ECMDB01273,1.8046
ECMDB01274,0.1036
ECMDB01285,1.0304
ECMDB01296,0.5813
ECMDB01308,0.3668
ECMDB01317,1.1999
ECMDB01328,4.1361
ECMDB01332,1.1657
ECMDB01341,1.0829
ECMDB01342,2.0410
ECMDB01346,2.2875
ECMDB01354,0.9088
ECMDB01367,0.0242
ECMDB01372,1.3243
ECMDB01373,3.6671
ECMDB01384,3.6020
ECMDB01391,1.0874
ECMDB01396,0.5701
ECMDB01397,0.9192
ECMDB01399,3.2540
ECMDB01409,0.0553
ECMDB01412,2.1051
ECMDB01416,0.8829
ECMDB01423,2.8091
ECMDB01439,1.3017
ECMDB01440,1.1389
ECMDB01487,1.6650
ECMDB01517,0.8715
ECMDB01520,1.5276
ECMDB01532,2.3286
ECMDB01546,1.9043
ECMDB01550,2.4963
ECMDB01554,0.3891
ECMDB01562,2.8906
ECMDB01846,0.7135
ECMDB02158,1.2495
ECMDB02666,1.3814
ECMDB03266,3.5322
ECMDB03335,0.9882
ECMDB03419,2.2817
ECMDB03502,0.7930
ECMDB03514,0.2127
ECMDB03536,1.5958
ECMDB03540,0.0685
ECMDB03556,0.2915
ECMDB03826,0.6654
ECMDB03882,0.1334
ECMDB04007,1.2220
ECMDB04010,0.4833
ECMDB04033,1.3769
ECMDB04034,1.2008
ECMDB04052,0.1194
ECMDB04053,0.8306
ECMDB04063,4.0544
ECMDB04085,0.1478
ECMDB04108,0.1206
ECMDB04111,2.3817
ECMDB04117,4.6797
ECMDB04119,4.9515
ECMDB04120,3.6716
ECMDB04137,0.4490
ECMDB04138,1.9070
ECMDB04165,2.0624
ECMDB04166,2.2122
ECMDB04167,1.6054
ECMDB04168,4.1654
ECMDB04169,1.6506
ECMDB04171,1.3443
ECMDB04220,6.5509
ECMDB04662,1.5110
ECMDB06273,0.4443
ECMDB06354,1.5689
ECMDB06555,0.7297
ECMDB06557,1.9340
ECMDB06823,2.3805
ECMDB06834,1.1404
ECMDB06872,0.3595
ECMDB06876,3.5510
ECMDB07858,2.0784
ECMDB07859,2.6630
ECMDB07860,2.3595
ECMDB07861,6.1083
ECMDB07862,2.5710
ECMDB07863,5.4955
ECMDB07864,3.2188
ECMDB07865,4.1946
ECMDB08821,3.2226
ECMDB08824,3.5511
ECMDB08827,3.9971
ECMDB08920,3.4206
ECMDB08923,2.0699
ECMDB08924,2.9599
ECMDB08953,2.9985
ECMDB08956,4.7039
ECMDB08957,3.6594
ECMDB08959,5.6094
ECMDB09019,3.0973
ECMDB09022,6.0673
ECMDB09023,3.1816
ECMDB10573,2.8826
ECMDB10615,3.5458
ECMDB10616,3.2350
ECMDB10618,7.5400
ECMDB11145,2.2323
ECMDB11155,3.9932
ECMDB11156,6.5013
ECMDB11616,0.4866
ECMDB11629,0.7143
ECMDB11688,0.1828
ECMDB12277,2.9796
ECMDB12278,2.5502
ECMDB12330,2.6336
ECMDB12332,4.3622
ECMDB12333,2.7744
ECMDB12352,2.7318
ECMDB12363,3.3886
ECMDB12366,4.1931
ECMDB20003,0.9140
ECMDB20004,3.2464
ECMDB20006,1.8163
ECMDB20019,1.8062
ECMDB20024,2.8016
ECMDB20025,2.0001
ECMDB20026,4.0641
ECMDB20027,3.4813
ECMDB20033,0.1473
ECMDB20034,1.6747
ECMDB20035,4.8453
ECMDB20049,1.1845
ECMDB20050,0.1222
ECMDB20054,4.8338
ECMDB20055,1.4608
ECMDB20058,1.0348
ECMDB20059,1.9460
ECMDB20062,0.0292
ECMDB20068,0.7003
ECMDB20078,2.5819
ECMDB20079,0.1065
ECMDB20081,0.0176
ECMDB20083,0.9516
ECMDB20088,2.0456
ECMDB20096,2.7075
ECMDB20099,0.2582
ECMDB20106,0.0566
ECMDB20110,3.3595
ECMDB20112,0.6776
ECMDB20113,2.1367
ECMDB20117,1.5404
ECMDB20123,1.7871
ECMDB20133,1.3902
ECMDB20139,0.6997
ECMDB20145,1.4406
ECMDB20148,2.7134
ECMDB20154,1.5954
ECMDB20155,2.5666
ECMDB20156,0.9135
ECMDB20157,0.1939
ECMDB20158,1.7693
ECMDB20161,0.0729
ECMDB20170,4.5607
ECMDB20171,0.0737
ECMDB20174,0.0168
ECMDB20175,0.6929
ECMDB20177,0.4056
ECMDB20178,0.6026
ECMDB20186,1.5317
ECMDB20187,1.6000
ECMDB20188,1.4473
ECMDB20189,2.2617
ECMDB20191,1.5269
ECMDB20192,0.9742
ECMDB20196,0.7206
ECMDB20202,1.6429
ECMDB20226,2.9505
ECMDB20238,0.1909
ECMDB20246,1.0593
ECMDB20267,0.4818
ECMDB20281,4.3491
ECMDB20298,2.5190
ECMDB20324,0.7144
ECMDB20325,0.9913
ECMDB20347,0.6615
ECMDB20428,0.6035
