Ligand,RMSD
ECMDB00045,0.0467
ECMDB00048,0.0688
ECMDB00055,0.0302
ECMDB00058,0.0341
ECMDB00061,0.8948
ECMDB00082,1.1201
ECMDB00095,1.1644
ECMDB00121,1.9651
ECMDB00125,1.6401
ECMDB00163,0.0556
ECMDB00186,0.8248
ECMDB00189,2.5455
ECMDB00217,4.2178
ECMDB00218,0.4835
ECMDB00229,0.1035
ECMDB00241,0.4834
ECMDB00244,0.6401
ECMDB00258,0.0230
ECMDB00280,1.0310
ECMDB00285,0.6495
ECMDB00288,0.9881
ECMDB00290,1.7032
ECMDB00293,2.5279
ECMDB00295,1.3951
ECMDB00302,1.4469
ECMDB00538,0.9328
ECMDB00570,1.4060
ECMDB00674,2.7755
ECMDB00797,1.8819
ECMDB00830,0.8209
ECMDB00902,3.9533
ECMDB00905,0.0268
ECMDB00939,2.3502
ECMDB00960,1.1841
ECMDB00961,2.0667
ECMDB00972,2.3926
ECMDB00975,0.3910
ECMDB00988,1.1246
ECMDB00998,2.0596
ECMDB00999,0.2702
ECMDB01000,1.1465
ECMDB01003,0.7828
ECMDB01044,0.0793
ECMDB01056,1.0925
ECMDB01058,1.5861
ECMDB01060,2.5436
ECMDB01062,1.3765
ECMDB01066,1.8342
ECMDB01079,2.0551
ECMDB01094,3.6261
ECMDB01095,1.4346
ECMDB01097,0.4493
ECMDB01117,2.5334
ECMDB01121,0.0775
ECMDB01124,1.4921
ECMDB01134,0.0669
ECMDB01142,1.1237
ECMDB01144,0.3559
ECMDB01163,1.6690
ECMDB01174,1.9198
ECMDB01178,0.8438
ECMDB01179,2.4810
ECMDB01185,2.3733
ECMDB01191,0.0939
ECMDB01193,2.4752
ECMDB01197,3.5752
ECMDB01201,0.0773
ECMDB01202,0.8828
ECMDB01227,1.5105
ECMDB01245,0.0874
ECMDB01248,2.2196
ECMDB01261,0.6320
ECMDB01262,0.3037
ECMDB01271,0.0233
ECMDB01273,3.0971
ECMDB01274,1.0248
ECMDB01285,2.1646
ECMDB01296,0.9216
ECMDB01308,1.7622
ECMDB01317,0.0514
ECMDB01328,1.8891
ECMDB01332,0.3517
ECMDB01341,0.8095
ECMDB01342,3.3243
ECMDB01346,3.4733
ECMDB01354,0.4789
ECMDB01367,0.4041
ECMDB01372,1.6679
ECMDB01373,3.6675
ECMDB01384,4.3391
ECMDB01391,0.4014
ECMDB01396,2.0049
ECMDB01397,0.6068
ECMDB01399,1.0855
ECMDB01409,0.7995
ECMDB01412,1.6282
ECMDB01416,2.0750
ECMDB01423,3.6140
ECMDB01439,0.6790
ECMDB01440,2.9541
ECMDB01487,2.9358
ECMDB01517,0.2613
ECMDB01520,0.2365
ECMDB01532,1.9551
ECMDB01546,0.1634
