Ligand,RMSD
ECMDB00045,1.8104
ECMDB00048,0.0911
ECMDB00055,1.3483
ECMDB00058,0.0401
ECMDB00061,0.2432
ECMDB00082,0.2998
ECMDB00095,1.2182
ECMDB00121,1.7649
ECMDB00125,2.1288
ECMDB00163,0.0215
ECMDB00186,0.0631
ECMDB00189,2.5352
ECMDB00217,2.7187
ECMDB00218,1.2643
ECMDB00229,0.3069
ECMDB00241,0.9374
ECMDB00244,1.0686
ECMDB00258,0.0287
ECMDB00280,2.1457
ECMDB00285,1.0564
ECMDB00288,0.5515
ECMDB00290,3.6443
ECMDB00293,1.4219
ECMDB00295,0.6050
ECMDB00302,4.4057
ECMDB00538,2.2876
ECMDB00570,0.4154
ECMDB00674,2.9712
ECMDB00797,2.2773
ECMDB00830,0.1243
ECMDB00902,3.0519
ECMDB00905,0.5932
ECMDB00939,1.1361
ECMDB00960,0.5760
ECMDB00961,3.7957
ECMDB00972,2.9973
ECMDB00975,1.1653
ECMDB00988,1.3924
ECMDB00998,1.8716
ECMDB00999,1.5326
ECMDB01000,0.1232
ECMDB01003,0.0967
ECMDB01044,0.4948
ECMDB01056,0.3196
ECMDB01058,0.3701
ECMDB01060,5.1170
ECMDB01062,0.0790
ECMDB01066,2.1493
ECMDB01079,1.7186
ECMDB01094,3.1490
ECMDB01095,1.0486
ECMDB01097,0.6205
ECMDB01117,2.1843
ECMDB01121,0.5684
ECMDB01124,1.4009
ECMDB01134,2.7431
ECMDB01142,1.8863
ECMDB01144,2.7664
ECMDB01163,2.5496
ECMDB01174,1.9053
ECMDB01178,3.8616
ECMDB01179,2.1624
ECMDB01185,1.9014
ECMDB01191,2.0514
ECMDB01193,4.7006
ECMDB01197,1.8170
ECMDB01201,1.9436
ECMDB01202,1.0780
ECMDB01227,1.1561
ECMDB01245,0.1986
ECMDB01248,3.0841
ECMDB01261,0.7744
ECMDB01262,0.0205
ECMDB01271,1.3959
ECMDB01273,0.6746
ECMDB01274,0.1239
ECMDB01285,2.1056
ECMDB01296,1.6418
ECMDB01308,0.3508
ECMDB01317,0.3186
ECMDB01328,1.7106
ECMDB01332,1.4723
ECMDB01341,1.0651
ECMDB01342,2.3661
ECMDB01346,1.7008
ECMDB01354,0.6867
ECMDB01367,0.0918
ECMDB01372,0.9364
ECMDB01373,0.9819
ECMDB01384,3.4503
ECMDB01391,3.1146
ECMDB01396,2.7007
ECMDB01397,1.6036
ECMDB01399,2.8803
ECMDB01409,1.1147
