Ligand,RMSD
ECMDB00045,0.0863
ECMDB00048,0.8784
ECMDB00055,0.0709
ECMDB00058,0.1271
ECMDB00061,1.0611
ECMDB00082,1.1575
ECMDB00095,0.0205
ECMDB00121,1.6242
ECMDB00125,2.6357
ECMDB00163,0.0416
ECMDB00186,0.2122
ECMDB00189,1.0669
ECMDB00217,3.9115
ECMDB00218,0.0829
ECMDB00229,1.4810
ECMDB00241,0.9809
ECMDB00244,0.4789
ECMDB00258,0.7757
ECMDB00280,1.4090
ECMDB00285,1.9425
ECMDB00288,0.6957
ECMDB00290,1.9481
ECMDB00293,1.4853
ECMDB00295,0.5104
ECMDB00302,1.0221
ECMDB00538,1.0006
ECMDB00570,0.5031
ECMDB00674,3.4296
ECMDB00797,1.2202
ECMDB00830,0.1107
ECMDB00902,3.4225
ECMDB00905,2.2928
ECMDB00939,1.9147
ECMDB00960,0.9916
ECMDB00961,1.4706
ECMDB00972,3.8492
ECMDB00975,0.2848
ECMDB00988,1.1024
ECMDB00998,0.1619
ECMDB00999,1.6305
ECMDB01000,1.1109
ECMDB01003,0.1003
ECMDB01044,0.0607
ECMDB01056,1.5761
ECMDB01058,0.1971
ECMDB01060,3.0446
ECMDB01062,0.0193
ECMDB01066,1.8971
ECMDB01079,1.8247
ECMDB01094,2.5103
ECMDB01095,1.8643
ECMDB01097,0.9769
ECMDB01117,2.1570
ECMDB01121,0.0173
ECMDB01124,1.3412
ECMDB01134,0.2114
ECMDB01142,0.5105
ECMDB01144,0.9262
ECMDB01163,2.6726
ECMDB01174,1.6625
ECMDB01178,2.1403
ECMDB01179,3.0996
ECMDB01185,2.6492
ECMDB01191,0.4074
ECMDB01193,1.9153
ECMDB01197,3.2628
ECMDB01201,1.5962
ECMDB01202,0.1810
ECMDB01227,0.6789
ECMDB01245,2.1956
ECMDB01248,3.5631
ECMDB01261,0.1449
ECMDB01262,0.3750
ECMDB01271,0.7131
ECMDB01273,3.1540
ECMDB01274,2.1291
ECMDB01285,1.3503
ECMDB01296,0.2437
ECMDB01308,1.3010
ECMDB01317,0.1601
ECMDB01328,3.3525
ECMDB01332,0.3476
ECMDB01341,2.5220
ECMDB01342,2.4875
ECMDB01346,0.8213
ECMDB01354,1.8042
ECMDB01367,0.0903
ECMDB01372,1.9603
ECMDB01373,1.0194
ECMDB01384,1.5326
ECMDB01391,2.7171
ECMDB01396,0.3467
ECMDB01397,0.0542
ECMDB01399,2.9873
ECMDB01409,1.3131
ECMDB01412,0.8741
ECMDB01416,2.5184
ECMDB01423,2.1961
ECMDB01439,0.9716
ECMDB01440,2.4733
ECMDB01487,2.3616
ECMDB01517,0.2383
ECMDB01520,1.3458
ECMDB01532,2.1560
ECMDB01546,0.1129
ECMDB01550,1.9490
ECMDB01554,0.0692
ECMDB01562,2.2878
ECMDB01846,1.2162
ECMDB02158,0.9431
ECMDB02666,2.7930
ECMDB03266,2.9836
ECMDB03335,2.0438
ECMDB03419,2.5749
ECMDB03502,0.1127
ECMDB03514,0.5082
ECMDB03536,1.1913
ECMDB03540,0.4069
ECMDB03556,0.0504
ECMDB03826,0.6749
ECMDB03882,0.2966
ECMDB04007,0.3959
ECMDB04010,0.0434
ECMDB04033,0.5952
ECMDB04034,0.4924
ECMDB04052,0.0396
ECMDB04053,1.3534
ECMDB04063,0.6684
ECMDB04085,0.0436
ECMDB04108,0.0484
ECMDB04111,2.6906
ECMDB04117,2.0829
ECMDB04119,2.3737
ECMDB04120,1.9344
ECMDB04137,0.6869
ECMDB04138,3.7931
ECMDB04165,3.1820
ECMDB04166,2.1618
ECMDB04167,1.5649
ECMDB04168,1.2383
ECMDB04169,1.6747
ECMDB04171,3.5046
ECMDB04220,2.4017
ECMDB04662,1.8120
ECMDB06273,0.8882
ECMDB06354,2.0806
ECMDB06555,0.2899
ECMDB06557,4.6129
ECMDB06823,2.6174
ECMDB06834,1.7045
ECMDB06872,1.5018
ECMDB06876,2.6130
ECMDB07858,4.4479
ECMDB07859,4.8289
ECMDB07860,3.3437
ECMDB07861,3.4742
ECMDB07862,3.4168
ECMDB07863,4.1563
ECMDB07864,2.5721
ECMDB07865,2.8478
ECMDB08821,3.9010
ECMDB08824,3.6334
ECMDB08827,3.6951
ECMDB08920,4.3007
ECMDB08923,1.3160
ECMDB08924,2.1830
ECMDB08953,3.7882
ECMDB08956,3.9030
ECMDB08957,3.1535
ECMDB08959,2.7129
ECMDB09019,2.8639
ECMDB09022,3.7626
ECMDB09023,6.9547
ECMDB10573,4.2442
ECMDB10615,2.2743
ECMDB10616,4.2512
ECMDB10618,3.5317
ECMDB11145,4.2345
ECMDB11155,2.0649
ECMDB11156,1.9251
ECMDB11616,0.0277
ECMDB11629,0.6154
ECMDB11688,1.8755
ECMDB12277,2.5664
ECMDB12278,2.4006
ECMDB12330,2.8445
ECMDB12332,3.4863
ECMDB12333,2.2228
ECMDB12352,1.2901
ECMDB12363,2.6597
ECMDB12366,2.1393
ECMDB20003,0.9887
ECMDB20004,0.5959
ECMDB20006,1.6572
ECMDB20019,1.1275
ECMDB20024,0.5131
ECMDB20025,1.2500
ECMDB20026,0.7134
ECMDB20027,1.0880
ECMDB20033,0.4514
ECMDB20034,2.2517
ECMDB20035,2.3655
ECMDB20049,1.2446
ECMDB20050,1.2881
ECMDB20054,2.6815
ECMDB20055,0.9272
ECMDB20058,0.8638
ECMDB20059,1.5305
ECMDB20062,0.1559
ECMDB20068,1.4385
ECMDB20078,2.4966
ECMDB20079,0.0604
ECMDB20081,0.0319
ECMDB20083,1.6961
ECMDB20088,2.1217
ECMDB20096,1.8920
ECMDB20099,0.0973
ECMDB20106,0.0350
ECMDB20110,3.0393
ECMDB20112,3.1326
ECMDB20113,1.8973
ECMDB20117,0.0337
ECMDB20123,0.9614
ECMDB20133,1.1090
ECMDB20139,0.6286
ECMDB20145,1.3929
ECMDB20148,1.6864
ECMDB20154,1.5339
ECMDB20155,2.1721
ECMDB20156,1.5853
ECMDB20157,1.2505
ECMDB20158,2.2842
ECMDB20161,0.1597
ECMDB20170,1.8668
ECMDB20171,0.1706
ECMDB20174,1.3300
ECMDB20175,0.6112
ECMDB20177,0.0420
ECMDB20178,0.1853
ECMDB20186,2.1359
ECMDB20187,1.5003
