Ligand,RMSD
ECMDB00045,0.6485
ECMDB00048,2.2213
ECMDB00055,0.2167
ECMDB00058,0.0410
ECMDB00061,0.1575
ECMDB00082,1.7206
ECMDB00095,0.5115
ECMDB00121,1.4974
ECMDB00125,0.8999
ECMDB00163,1.1909
ECMDB00186,0.0177
ECMDB00189,4.7908
ECMDB00217,3.0568
ECMDB00218,0.0930
ECMDB00229,0.2541
ECMDB00241,0.0681
ECMDB00244,0.3425
ECMDB00258,0.2882
ECMDB00280,1.3228
ECMDB00285,1.7697
ECMDB00288,0.6569
ECMDB00290,3.2421
ECMDB00293,1.2944
ECMDB00295,0.4752
ECMDB00302,4.0034
ECMDB00538,2.1468
ECMDB00570,0.5363
ECMDB00674,2.3184
ECMDB00797,0.5479
ECMDB00830,0.1394
ECMDB00902,2.9856
ECMDB00905,1.2835
ECMDB00939,1.4415
ECMDB00960,0.6858
ECMDB00961,2.2059
ECMDB00972,2.5126
ECMDB00975,0.0196
ECMDB00988,1.4174
ECMDB00998,0.6859
ECMDB00999,0.9041
ECMDB01000,1.4466
ECMDB01003,1.1901
ECMDB01044,2.0226
ECMDB01056,1.4890
ECMDB01058,1.4779
ECMDB01060,3.1461
ECMDB01062,0.0606
ECMDB01066,1.0689
ECMDB01079,1.3547
ECMDB01094,2.2941
ECMDB01095,2.9714
ECMDB01097,0.5572
ECMDB01117,0.3860
ECMDB01121,0.7213
ECMDB01124,1.5052
ECMDB01134,1.9895
ECMDB01142,1.2383
ECMDB01144,1.5366
ECMDB01163,1.6861
ECMDB01174,2.7741
ECMDB01178,4.1545
ECMDB01179,2.6446
ECMDB01185,0.6640
ECMDB01191,1.3709
ECMDB01193,1.9301
ECMDB01197,4.8671
ECMDB01201,1.6459
ECMDB01202,0.0716
ECMDB01227,0.5288
ECMDB01245,1.3571
ECMDB01248,3.4590
ECMDB01261,1.3421
ECMDB01262,1.6199
ECMDB01271,0.9427
ECMDB01273,3.8607
ECMDB01274,0.2437
ECMDB01285,3.0839
ECMDB01296,1.7413
ECMDB01308,0.7763
ECMDB01317,1.9914
ECMDB01328,1.8804
ECMDB01332,0.6581
ECMDB01341,1.3112
ECMDB01342,1.4330
ECMDB01346,3.2862
ECMDB01354,1.7160
ECMDB01367,0.0718
ECMDB01372,3.1162
ECMDB01373,2.2976
ECMDB01384,1.0598
ECMDB01391,1.5771
ECMDB01396,1.3834
ECMDB01397,0.6911
ECMDB01399,4.5757
ECMDB01409,0.1737
ECMDB01412,1.1327
ECMDB01416,2.7196
ECMDB01423,3.1776
ECMDB01439,1.2351
ECMDB01440,2.0276
ECMDB01487,2.6809
ECMDB01517,1.4561
ECMDB01520,1.8790
ECMDB01532,2.6187
ECMDB01546,0.6635
ECMDB01550,2.2997
ECMDB01554,0.2367
ECMDB01562,2.2321
ECMDB01846,1.6951
ECMDB02158,0.6507
ECMDB02666,0.3900
ECMDB03266,1.7133
ECMDB03335,0.8828
ECMDB03419,6.1386
ECMDB03502,0.8403
ECMDB03514,0.5153
ECMDB03536,1.2859
ECMDB03540,0.8444
ECMDB03556,0.0443
ECMDB03826,1.9200
ECMDB03882,1.0242
ECMDB04007,0.3800
ECMDB04010,0.1833
ECMDB04033,2.9647
ECMDB04034,0.8807
ECMDB04052,0.0297
ECMDB04053,0.1264
ECMDB04063,0.9499
ECMDB04085,1.0169
ECMDB04108,0.1645
ECMDB04111,4.1132
ECMDB04117,2.6850
ECMDB04119,2.7671
ECMDB04120,2.7271
ECMDB04137,1.1933
ECMDB04138,2.2723
ECMDB04165,3.2016
ECMDB04166,1.5021
ECMDB04167,3.5137
ECMDB04168,2.0134
ECMDB04169,0.7785
ECMDB04171,1.7050
ECMDB04220,2.9830
ECMDB04662,2.5547
ECMDB06273,1.7694
ECMDB06354,2.8665
ECMDB06555,0.1003
ECMDB06557,1.8784
ECMDB06823,2.3946
ECMDB06834,1.9500
ECMDB06872,1.5990
ECMDB06876,1.2383
ECMDB07858,4.7683
ECMDB07859,6.7637
ECMDB07860,4.5108
ECMDB07861,2.6073
ECMDB07862,2.8356
ECMDB07863,2.3681
ECMDB07864,2.3906
ECMDB07865,4.8096
ECMDB08821,2.8100
ECMDB08824,3.5599
ECMDB08827,2.8841
ECMDB08920,2.3892
ECMDB08923,2.6652
ECMDB08924,3.3962
ECMDB08953,3.6780
ECMDB08956,2.8431
ECMDB08957,2.0842
ECMDB08959,2.4425
ECMDB09019,3.2118
ECMDB09022,5.1668
ECMDB09023,2.2800
ECMDB10573,2.5157
ECMDB10615,4.5156
ECMDB10616,4.1917
ECMDB10618,4.1838
ECMDB11145,3.2978
ECMDB11155,1.9216
ECMDB11156,3.1171
ECMDB11616,0.5434
ECMDB11629,0.3113
ECMDB11688,1.2074
ECMDB12277,0.3734
ECMDB12278,1.8943
ECMDB12330,3.4720
ECMDB12332,4.0147
ECMDB12333,2.8046
ECMDB12352,2.7238
ECMDB12363,3.5142
ECMDB12366,3.6304
ECMDB20003,3.5869
ECMDB20004,2.1988
ECMDB20006,0.4861
ECMDB20019,1.0131
ECMDB20024,1.4898
ECMDB20025,3.5354
ECMDB20026,1.1934
ECMDB20027,0.3677
ECMDB20033,0.6670
ECMDB20034,2.3843
ECMDB20035,2.2685
ECMDB20049,1.7940
ECMDB20050,0.6804
ECMDB20054,3.6489
ECMDB20055,2.4672
ECMDB20058,0.1803
ECMDB20059,3.2198
ECMDB20062,0.3581
ECMDB20068,1.7735
ECMDB20078,2.0753
ECMDB20079,0.8275
ECMDB20081,0.7073
ECMDB20083,3.4278
ECMDB20088,2.3071
ECMDB20096,1.2737
ECMDB20099,0.7017
ECMDB20106,0.8353
ECMDB20110,1.0049
ECMDB20112,3.4679
ECMDB20113,3.5988
ECMDB20117,1.9747
ECMDB20123,1.6271
ECMDB20133,1.7610
ECMDB20139,1.9306
ECMDB20145,1.5874
ECMDB20148,2.0270
ECMDB20154,2.5223
ECMDB20155,3.1806
ECMDB20156,1.4574
ECMDB20157,1.3089
ECMDB20158,1.3260
ECMDB20161,0.3204
ECMDB20170,1.7562
ECMDB20171,0.0607
ECMDB20174,1.3311
ECMDB20175,0.0697
ECMDB20177,0.1409
ECMDB20178,0.8403
