Ligand,RMSD
ECMDB00045,0.2569
ECMDB00048,0.2297
ECMDB00055,0.8723
ECMDB00058,1.0440
ECMDB00061,1.3902
ECMDB00082,0.9649
ECMDB00095,0.0726
ECMDB00121,0.8775
ECMDB00125,2.3188
ECMDB00163,1.0739
ECMDB00186,0.2887
ECMDB00189,2.3969
ECMDB00217,1.7656
ECMDB00218,0.7459
ECMDB00229,0.1199
ECMDB00241,0.5544
ECMDB00244,1.6399
ECMDB00258,0.9117
ECMDB00280,0.0634
ECMDB00285,3.1601
ECMDB00288,1.0084
ECMDB00290,2.3528
ECMDB00293,2.5605
ECMDB00295,1.6153
ECMDB00302,2.1194
ECMDB00538,1.9694
ECMDB00570,1.0403
ECMDB00674,2.5468
ECMDB00797,1.1110
ECMDB00830,1.0230
ECMDB00902,4.5533
ECMDB00905,2.6768
ECMDB00939,0.9860
ECMDB00960,1.1976
ECMDB00961,1.5476
ECMDB00972,1.5288
ECMDB00975,1.1351
ECMDB00988,0.1185
ECMDB00998,2.8212
ECMDB00999,1.6258
ECMDB01000,0.4390
ECMDB01003,1.5334
ECMDB01044,2.3889
ECMDB01056,1.1048
ECMDB01058,1.3825
ECMDB01060,2.8451
ECMDB01062,0.0783
ECMDB01066,1.4978
ECMDB01079,1.4849
ECMDB01094,2.7319
ECMDB01095,2.5034
ECMDB01097,0.2444
ECMDB01117,1.4183
ECMDB01121,0.0540
ECMDB01124,0.9487
ECMDB01134,1.3393
ECMDB01142,2.0158
ECMDB01144,2.6177
ECMDB01163,2.5966
ECMDB01174,2.6766
ECMDB01178,2.1323
ECMDB01179,4.5659
ECMDB01185,0.8548
ECMDB01191,2.7928
ECMDB01193,3.6082
ECMDB01197,4.0829
ECMDB01201,0.6621
ECMDB01202,1.3403
ECMDB01227,0.7980
ECMDB01245,0.8847
ECMDB01248,3.1215
ECMDB01261,0.8488
ECMDB01262,1.7407
ECMDB01271,0.1076
ECMDB01273,1.7259
ECMDB01274,0.0545
ECMDB01285,1.8422
ECMDB01296,0.4151
ECMDB01308,1.4825
ECMDB01317,1.3649
ECMDB01328,2.0102
ECMDB01332,0.1245
ECMDB01341,0.1733
ECMDB01342,3.2002
ECMDB01346,0.2234
ECMDB01354,1.1773
ECMDB01367,0.3397
ECMDB01372,3.5071
ECMDB01373,4.8460
ECMDB01384,1.0172
ECMDB01391,1.6363
ECMDB01396,3.5304
ECMDB01397,1.5478
ECMDB01399,1.6641
ECMDB01409,0.1329
ECMDB01412,1.0972
ECMDB01416,1.2307
ECMDB01423,3.7696
ECMDB01439,0.3480
ECMDB01440,1.7819
ECMDB01487,1.9366
ECMDB01517,0.9239
ECMDB01520,0.9534
ECMDB01532,2.4089
ECMDB01546,0.3994
ECMDB01550,2.3289
ECMDB01554,0.0292
ECMDB01562,2.0674
ECMDB01846,2.3357
ECMDB02158,1.3948
ECMDB02666,0.4684
ECMDB03266,1.4179
ECMDB03335,0.8276
ECMDB03419,2.4977
ECMDB03502,0.7870
ECMDB03514,0.8582
ECMDB03536,1.1819
ECMDB03540,0.0783
ECMDB03556,0.3320
ECMDB03826,2.0387
ECMDB03882,0.0975
ECMDB04007,0.0483
ECMDB04010,1.0328
ECMDB04033,1.5530
ECMDB04034,0.5877
ECMDB04052,2.2034
ECMDB04053,3.2110
ECMDB04063,2.2891
ECMDB04085,1.1690
ECMDB04108,0.2221
ECMDB04111,2.0331
ECMDB04117,3.0515
ECMDB04119,3.5514
ECMDB04120,1.7040
ECMDB04137,2.2849
ECMDB04138,1.0510
ECMDB04165,3.9395
ECMDB04166,2.1715
ECMDB04167,1.5364
ECMDB04168,2.9767
ECMDB04169,1.6956
ECMDB04171,1.9966
ECMDB04220,1.7609
ECMDB04662,1.4110
ECMDB06273,0.0710
ECMDB06354,1.4917
ECMDB06555,0.6282
ECMDB06557,2.1592
ECMDB06823,1.9528
ECMDB06834,3.6451
ECMDB06872,0.5596
ECMDB06876,1.4288
ECMDB07858,2.0259
ECMDB07859,2.7938
ECMDB07860,2.4747
ECMDB07861,2.1372
ECMDB07862,4.0997
ECMDB07863,2.4772
ECMDB07864,3.0680
ECMDB07865,2.8609
ECMDB08821,6.1127
ECMDB08824,2.1966
ECMDB08827,3.1846
ECMDB08920,3.1875
ECMDB08923,1.0720
ECMDB08924,3.1609
ECMDB08953,2.4589
ECMDB08956,2.8932
ECMDB08957,3.5228
ECMDB08959,3.5498
ECMDB09019,2.3327
ECMDB09022,2.5081
ECMDB09023,3.1901
ECMDB10573,5.3174
ECMDB10615,4.9224
ECMDB10616,3.8261
ECMDB10618,6.5146
ECMDB11145,5.7045
ECMDB11155,3.8109
ECMDB11156,3.0704
ECMDB11616,0.0208
ECMDB11629,0.3740
ECMDB11688,0.4287
ECMDB12277,2.3241
ECMDB12278,1.6620
ECMDB12330,2.4009
ECMDB12332,3.4757
ECMDB12333,4.0517
ECMDB12352,2.3147
ECMDB12363,2.7946
ECMDB12366,2.9498
ECMDB20003,1.4406
ECMDB20004,1.8021
ECMDB20006,1.4392
ECMDB20019,1.8336
ECMDB20024,2.3388
ECMDB20025,0.9075
ECMDB20026,2.8260
ECMDB20027,1.9628
ECMDB20033,0.4971
ECMDB20034,1.3735
ECMDB20035,1.6736
ECMDB20049,1.3235
ECMDB20050,1.1846
ECMDB20054,3.1674
ECMDB20055,1.7808
ECMDB20058,2.0997
ECMDB20059,2.4645
ECMDB20062,0.3091
ECMDB20068,1.3921
ECMDB20078,1.8282
ECMDB20079,1.3127
ECMDB20081,0.6369
ECMDB20083,1.1303
ECMDB20088,2.0694
ECMDB20096,3.3378
ECMDB20099,1.1122
ECMDB20106,0.6447
ECMDB20110,0.8648
ECMDB20112,4.2968
ECMDB20113,2.0764
ECMDB20117,1.5482
ECMDB20123,1.2702
ECMDB20133,2.3317
ECMDB20139,0.7738
ECMDB20145,2.0857
ECMDB20148,2.3435
ECMDB20154,2.9144
ECMDB20155,2.7474
ECMDB20156,1.1097
ECMDB20157,1.4408
ECMDB20158,1.1246
ECMDB20161,0.3838
ECMDB20170,1.8009
ECMDB20171,0.0589
ECMDB20174,1.5067
ECMDB20175,0.5182
ECMDB20177,1.2268
ECMDB20178,1.7889
ECMDB20186,0.6247
ECMDB20187,2.1367
ECMDB20188,2.1006
ECMDB20189,1.8461
ECMDB20191,1.2252
ECMDB20192,2.0473
ECMDB20196,1.1579
ECMDB20202,1.1032
ECMDB20226,2.8229
ECMDB20238,0.3012
ECMDB20246,1.8077
ECMDB20267,0.9683
ECMDB20281,3.8210
ECMDB20298,2.2858
ECMDB20324,0.4485
ECMDB20325,1.6217
ECMDB20347,1.1226
ECMDB20428,1.3778
ECMDB20429,2.7687
ECMDB20469,5.4169
ECMDB20470,4.3477
ECMDB20485,1.8068
ECMDB20518,1.3220
ECMDB20537,1.4010
ECMDB20547,1.0760
ECMDB20549,2.4907
ECMDB20557,2.1248
ECMDB20558,1.4086
ECMDB20562,2.9288
ECMDB20564,0.4671
ECMDB20573,2.2533
ECMDB20575,0.9787
ECMDB20579,2.6224
ECMDB20594,1.6313
ECMDB20601,0.0009
ECMDB20608,1.6367
ECMDB20612,1.8647
ECMDB20613,3.7416
ECMDB20620,3.0981
ECMDB20622,1.9816
ECMDB21000,2.2031
ECMDB21005,0.0619
ECMDB21014,2.4072
ECMDB21015,2.3718
ECMDB21016,3.9474
ECMDB21017,3.0667
ECMDB21018,2.8200
ECMDB21019,1.7359
ECMDB21020,3.8728
ECMDB21021,3.9241
ECMDB21024,2.5497
ECMDB21025,4.4217
ECMDB21026,4.3728
ECMDB21027,5.5149
ECMDB21028,1.4191
ECMDB21030,5.7491
ECMDB21033,2.1969
ECMDB21037,3.6398
ECMDB21041,3.8616
ECMDB21042,2.9460
ECMDB21044,2.9915
ECMDB21045,3.2524
ECMDB21049,2.1052
ECMDB21050,6.0079
ECMDB21054,3.2637
ECMDB21055,4.9385
ECMDB21060,4.8863
ECMDB21062,2.6765
ECMDB21063,3.7621
ECMDB21064,5.9821
ECMDB21065,3.0430
ECMDB21066,2.6507
ECMDB21067,4.2814
ECMDB21068,2.3331
ECMDB21070,3.1007
ECMDB21073,2.9606
ECMDB21075,6.2815
ECMDB21082,3.3262
ECMDB21084,4.6668
ECMDB21086,2.3445
ECMDB21103,2.3540
ECMDB21104,4.6965
ECMDB21105,1.9460
ECMDB21106,3.3788
