Ligand,RMSD
ECMDB00045,0.0551
ECMDB00048,1.2420
ECMDB00055,0.3256
ECMDB00058,0.1535
ECMDB00061,1.2149
ECMDB00082,1.6612
ECMDB00095,0.5549
ECMDB00121,1.1297
ECMDB00125,1.8093
ECMDB00163,0.0518
ECMDB00186,1.0846
ECMDB00189,1.5849
ECMDB00217,4.3352
ECMDB00218,0.0656
ECMDB00229,0.6563
ECMDB00241,0.8456
ECMDB00244,1.1793
ECMDB00258,0.3096
ECMDB00280,1.4730
ECMDB00285,0.1932
ECMDB00288,0.4624
ECMDB00290,1.9367
ECMDB00293,1.0333
ECMDB00295,0.8569
ECMDB00302,1.9345
ECMDB00538,2.3580
ECMDB00570,0.8248
ECMDB00674,5.9247
ECMDB00797,0.4952
ECMDB00830,0.0924
ECMDB00902,3.2822
ECMDB00905,0.0847
ECMDB00939,2.2198
ECMDB00960,0.5311
ECMDB00961,2.0919
ECMDB00972,2.6638
ECMDB00975,0.5476
ECMDB00988,1.4211
ECMDB00998,1.7678
ECMDB00999,1.1351
ECMDB01000,0.8007
ECMDB01003,0.1997
ECMDB01044,0.0156
ECMDB01056,0.5571
ECMDB01058,0.1500
ECMDB01060,2.0642
ECMDB01062,0.5284
ECMDB01066,1.9643
ECMDB01079,2.0752
ECMDB01094,3.4070
ECMDB01095,2.0006
ECMDB01097,0.7823
ECMDB01117,2.6230
ECMDB01121,0.5930
ECMDB01124,0.0673
ECMDB01134,0.1914
ECMDB01142,0.6100
ECMDB01144,1.0482
ECMDB01163,2.8039
ECMDB01174,1.6347
ECMDB01178,2.4805
ECMDB01179,3.2013
ECMDB01185,2.8507
ECMDB01191,1.8011
ECMDB01193,2.5906
ECMDB01197,2.7540
ECMDB01201,1.0331
ECMDB01202,0.9934
ECMDB01227,0.0239
ECMDB01245,1.0613
ECMDB01248,2.7424
ECMDB01261,0.9839
ECMDB01262,0.1527
ECMDB01271,0.0748
ECMDB01273,2.3183
ECMDB01274,0.3104
ECMDB01285,1.1679
ECMDB01296,1.5503
ECMDB01308,1.2744
ECMDB01317,0.7108
ECMDB01328,2.0626
ECMDB01332,1.1828
ECMDB01341,1.6253
ECMDB01342,2.1702
ECMDB01346,0.0963
ECMDB01354,0.4709
ECMDB01367,0.4140
ECMDB01372,0.8952
ECMDB01373,1.1984
ECMDB01384,2.6430
ECMDB01391,1.1709
ECMDB01396,0.8405
ECMDB01397,0.5484
ECMDB01399,1.3309
ECMDB01409,0.1488
ECMDB01412,0.2464
ECMDB01416,0.8107
ECMDB01423,3.1977
ECMDB01439,0.9289
ECMDB01440,3.1801
ECMDB01487,1.7127
ECMDB01517,0.7574
ECMDB01520,1.5204
ECMDB01532,1.0893
ECMDB01546,0.7765
ECMDB01550,1.9185
ECMDB01554,1.9563
ECMDB01562,0.5975
ECMDB01846,0.8591
ECMDB02158,0.1950
ECMDB02666,1.0872
ECMDB03266,2.1553
ECMDB03335,1.7090
ECMDB03419,2.7942
ECMDB03502,0.4524
ECMDB03514,0.6008
ECMDB03536,0.9547
ECMDB03540,0.0891
ECMDB03556,0.0610
ECMDB03826,1.8238
ECMDB03882,0.0388
ECMDB04007,1.0216
ECMDB04010,0.1426
ECMDB04033,2.6607
ECMDB04034,0.0298
ECMDB04052,0.6299
ECMDB04053,3.5264
ECMDB04063,1.9058
ECMDB04085,0.4823
ECMDB04108,0.3449
ECMDB04111,3.2920
ECMDB04117,3.0282
ECMDB04119,2.5050
ECMDB04120,2.3761
ECMDB04137,0.4077
ECMDB04138,2.3091
ECMDB04165,1.2448
ECMDB04166,4.0670
ECMDB04167,2.8595
