Ligand,RMSD
ECMDB00045,0.5248
ECMDB00048,0.0559
ECMDB00055,0.0632
ECMDB00058,0.0405
ECMDB00061,0.1665
ECMDB00082,2.7768
ECMDB00095,0.1137
ECMDB00121,0.3119
ECMDB00125,1.9255
ECMDB00163,1.2350
ECMDB00186,0.3277
ECMDB00189,1.2719
ECMDB00217,1.4586
ECMDB00218,0.0700
ECMDB00229,0.1838
ECMDB00241,0.2202
ECMDB00244,0.0792
ECMDB00258,0.0053
ECMDB00280,0.7821
ECMDB00285,3.2758
ECMDB00288,0.5404
ECMDB00290,2.2323
ECMDB00293,2.2429
ECMDB00295,0.6059
ECMDB00302,2.4033
ECMDB00538,0.9895
ECMDB00570,1.2826
ECMDB00674,4.1201
ECMDB00797,1.4055
ECMDB00830,0.2383
ECMDB00902,1.7271
ECMDB00905,2.1441
ECMDB00939,0.4815
ECMDB00960,0.1072
ECMDB00961,1.4891
ECMDB00972,1.4033
ECMDB00975,0.2973
ECMDB00988,1.6017
ECMDB00998,1.2405
ECMDB00999,2.2425
ECMDB01000,1.9630
ECMDB01003,1.4897
ECMDB01044,1.5341
ECMDB01056,0.6219
ECMDB01058,0.1061
ECMDB01060,4.1535
ECMDB01062,0.0332
ECMDB01066,1.5690
ECMDB01079,0.9491
ECMDB01094,2.7055
ECMDB01095,0.5220
ECMDB01097,0.7872
ECMDB01117,0.7613
ECMDB01121,0.4834
ECMDB01124,1.1266
ECMDB01134,0.1766
ECMDB01142,1.5436
ECMDB01144,3.4046
ECMDB01163,1.9930
ECMDB01174,2.5720
ECMDB01178,0.9954
ECMDB01179,1.0595
ECMDB01185,2.4542
ECMDB01191,1.3041
ECMDB01193,3.4340
ECMDB01197,3.8893
ECMDB01201,0.1438
ECMDB01202,0.6891
ECMDB01227,1.0824
ECMDB01245,2.4350
ECMDB01248,1.5431
ECMDB01261,1.3908
ECMDB01262,0.0911
ECMDB01271,0.0952
ECMDB01273,1.3379
ECMDB01274,0.9361
ECMDB01285,2.1025
ECMDB01296,0.2793
ECMDB01308,1.7287
ECMDB01317,0.5091
ECMDB01328,1.1105
ECMDB01332,1.5840
ECMDB01341,2.1946
ECMDB01342,2.7229
ECMDB01346,4.2844
ECMDB01354,1.9083
ECMDB01367,0.0411
ECMDB01372,2.1753
ECMDB01373,2.0088
ECMDB01384,4.4301
ECMDB01391,1.4686
ECMDB01396,1.7330
ECMDB01397,0.5068
ECMDB01399,3.0365
ECMDB01409,0.3585
ECMDB01412,1.0759
ECMDB01416,1.3692
ECMDB01423,3.4223
ECMDB01439,0.5132
ECMDB01440,1.9635
ECMDB01487,2.6053
ECMDB01517,0.0527
ECMDB01520,1.8643
ECMDB01532,1.8305
ECMDB01546,1.9073
ECMDB01550,1.9519
ECMDB01554,0.2194
ECMDB01562,1.6028
ECMDB01846,1.0083
ECMDB02158,0.4673
ECMDB02666,2.0807
ECMDB03266,2.1069
ECMDB03335,0.1225
ECMDB03419,1.8472
ECMDB03502,0.1161
ECMDB03514,0.0802
ECMDB03536,1.0408
ECMDB03540,0.8774
ECMDB03556,0.3901
ECMDB03826,1.7978
ECMDB03882,0.9522
ECMDB04007,0.1680
ECMDB04010,1.8812
ECMDB04033,0.8991
ECMDB04034,1.1184
ECMDB04052,0.6741
ECMDB04053,3.6475
ECMDB04063,1.2201
ECMDB04085,1.3717
ECMDB04108,0.2535
ECMDB04111,4.4467
ECMDB04117,2.2845
ECMDB04119,2.9038
ECMDB04120,3.5011
ECMDB04137,2.5628
ECMDB04138,2.1566
ECMDB04165,1.6274
ECMDB04166,2.4456
ECMDB04167,1.9321
ECMDB04168,3.4594
ECMDB04169,2.4521
ECMDB04171,4.4157
ECMDB04220,4.5880
ECMDB04662,2.0707
ECMDB06273,0.8221
ECMDB06354,1.1969
ECMDB06555,0.0369
ECMDB06557,3.0195
ECMDB06823,3.6821
ECMDB06834,0.5430
ECMDB06872,1.5574
ECMDB06876,2.9321
ECMDB07858,2.7189
ECMDB07859,2.5874
ECMDB07860,3.9601
ECMDB07861,5.8767
ECMDB07862,5.0949
ECMDB07863,3.4456
ECMDB07864,2.4912
ECMDB07865,2.2887
ECMDB08821,5.0336
ECMDB08824,3.2127
ECMDB08827,4.1061
ECMDB08920,3.0418
