Ligand,RMSD
ECMDB00045,0.0064
ECMDB00048,0.0122
ECMDB00055,0.0121
ECMDB00058,0.0011
ECMDB00061,0.2203
ECMDB00082,0.9133
ECMDB00095,0.0241
ECMDB00121,1.5609
ECMDB00125,1.1807
ECMDB00163,0.8718
ECMDB00186,0.0250
ECMDB00189,0.1280
ECMDB00217,2.0723
ECMDB00218,0.0088
ECMDB00229,1.5786
ECMDB00241,0.0387
ECMDB00244,0.1314
ECMDB00258,0.0178
ECMDB00280,2.1405
ECMDB00285,1.5889
ECMDB00288,0.0459
ECMDB00290,1.4409
ECMDB00293,0.7405
ECMDB00295,0.0233
ECMDB00302,2.8835
ECMDB00538,3.8602
ECMDB00570,1.2410
ECMDB00674,4.1338
ECMDB00797,0.3530
ECMDB00830,0.0149
ECMDB00902,1.1416
ECMDB00905,0.1012
ECMDB00939,1.4085
ECMDB00960,0.0882
ECMDB00961,1.6234
ECMDB00972,1.1358
ECMDB00975,0.0137
ECMDB00988,1.5220
ECMDB00998,1.6676
ECMDB00999,1.0710
ECMDB01000,0.2731
ECMDB01003,0.0219
ECMDB01044,0.1530
ECMDB01056,0.2831
ECMDB01058,0.1232
ECMDB01060,4.2688
ECMDB01062,0.0625
ECMDB01066,1.1177
ECMDB01079,2.3086
ECMDB01094,3.7196
ECMDB01095,3.3658
ECMDB01097,0.5189
ECMDB01117,1.4014
ECMDB01121,1.4362
ECMDB01124,0.9171
ECMDB01134,2.1399
ECMDB01142,0.5131
ECMDB01144,0.0522
ECMDB01163,1.3532
ECMDB01174,2.0370
ECMDB01178,1.8787
ECMDB01179,2.9041
ECMDB01185,0.1220
ECMDB01191,2.9909
ECMDB01193,2.2419
ECMDB01197,2.2815
ECMDB01201,0.0404
ECMDB01202,0.0343
ECMDB01227,0.0027
ECMDB01245,0.0632
ECMDB01248,5.7636
ECMDB01261,1.2085
ECMDB01262,0.0095
ECMDB01271,0.6568
ECMDB01273,1.5496
ECMDB01274,0.6545
ECMDB01285,1.4986
ECMDB01296,0.1778
ECMDB01308,1.1031
ECMDB01317,0.0172
ECMDB01328,3.5125
ECMDB01332,0.4273
ECMDB01341,0.0433
ECMDB01342,1.7550
ECMDB01346,0.2946
ECMDB01354,1.1089
ECMDB01367,0.1287
ECMDB01372,1.1746
ECMDB01373,2.0856
ECMDB01384,0.8852
ECMDB01391,1.0465
ECMDB01396,0.1377
ECMDB01397,0.0223
ECMDB01399,3.9223
ECMDB01409,0.1165
ECMDB01412,0.9921
ECMDB01416,1.7704
ECMDB01423,2.7095
ECMDB01439,0.3648
ECMDB01440,0.9198
ECMDB01487,1.0832
ECMDB01517,1.1374
ECMDB01520,0.3067
ECMDB01532,1.6431
ECMDB01546,0.4094
ECMDB01550,1.6177
ECMDB01554,1.7645
ECMDB01562,0.6186
ECMDB01846,1.8517
ECMDB02158,0.5432
ECMDB02666,0.7176
ECMDB03266,4.0602
ECMDB03335,0.0409
ECMDB03419,2.8149
ECMDB03502,0.2400
ECMDB03514,0.0715
ECMDB03536,0.7912
ECMDB03540,0.0944
ECMDB03556,0.0256
ECMDB03826,1.0155
ECMDB03882,0.0378
ECMDB04007,0.1024
ECMDB04010,0.2855
ECMDB04033,0.1075
ECMDB04034,0.0110
ECMDB04052,0.7893
ECMDB04053,1.4705
ECMDB04063,1.3500
ECMDB04085,0.0540
ECMDB04108,0.0957
ECMDB04111,2.9593
ECMDB04117,3.2098
ECMDB04119,2.1298
ECMDB04120,1.9244
ECMDB04137,0.0579
ECMDB04138,1.1503
ECMDB04165,1.2672
ECMDB04166,0.0494
ECMDB04167,0.4979
ECMDB04168,2.1195
ECMDB04169,1.3773
ECMDB04171,4.1665
ECMDB04220,0.9052
ECMDB04662,0.3589
ECMDB06273,0.6908
ECMDB06354,1.9678
ECMDB06555,0.0521
ECMDB06557,0.4283
ECMDB06823,3.0917
ECMDB06834,2.0507
ECMDB06872,0.6073
ECMDB06876,3.2906
ECMDB07858,2.4238
ECMDB07859,3.9884
ECMDB07860,4.4858
ECMDB07861,5.3470
ECMDB07862,3.5603
ECMDB07863,3.9609
ECMDB07864,3.4663
ECMDB07865,3.4391
ECMDB08821,2.4417
ECMDB08824,2.7455
ECMDB08827,4.7781
ECMDB08920,3.5049
ECMDB08923,1.7363
ECMDB08924,2.9715
ECMDB08953,2.7929
ECMDB08956,5.9745
ECMDB08957,4.2512
ECMDB08959,5.1698
ECMDB09019,2.2127
ECMDB09022,3.1202
ECMDB09023,3.8221
ECMDB10573,3.5816
ECMDB10615,3.6826
ECMDB10616,2.2245
ECMDB10618,6.2345
ECMDB11145,3.1323
ECMDB11155,3.7739
ECMDB11156,2.3879
ECMDB11616,0.0316
ECMDB11629,0.0234
ECMDB11688,0.8766
ECMDB12277,0.5499
ECMDB12278,2.6814
ECMDB12330,2.3670
ECMDB12332,2.8447
ECMDB12333,4.0666
ECMDB12352,2.4963
ECMDB12363,4.1955
ECMDB12366,2.8133
ECMDB20003,2.2724
ECMDB20004,2.9677
ECMDB20006,2.5181
ECMDB20019,0.7420
ECMDB20024,0.1644
ECMDB20025,1.9959
ECMDB20026,0.3887
ECMDB20027,1.2570
ECMDB20033,0.0887
ECMDB20034,1.2345
ECMDB20035,5.1469
ECMDB20049,1.5849
ECMDB20050,1.8530
ECMDB20054,1.8370
ECMDB20055,1.1198
ECMDB20058,0.7041
ECMDB20059,2.7085
ECMDB20062,0.2112
ECMDB20068,2.4066
ECMDB20078,2.1660
ECMDB20079,1.4278
ECMDB20081,0.0345
ECMDB20083,0.5763
ECMDB20088,1.6393
ECMDB20096,1.4633
ECMDB20099,0.0699
ECMDB20106,0.1599
ECMDB20110,3.2119
ECMDB20112,2.1003
ECMDB20113,3.9661
ECMDB20117,0.3627
ECMDB20123,0.0095
ECMDB20133,0.6086
ECMDB20139,0.3170
ECMDB20145,0.7006
ECMDB20148,2.5617
ECMDB20154,1.7746
ECMDB20155,2.8295
ECMDB20156,2.7480
ECMDB20157,0.0095
ECMDB20158,1.4542
ECMDB20161,0.0801
ECMDB20170,3.4726
ECMDB20171,0.0307
ECMDB20174,1.2366
ECMDB20175,0.0418
ECMDB20177,0.8780
ECMDB20178,1.9512
ECMDB20186,2.2357
ECMDB20187,1.6462
ECMDB20188,2.0502
ECMDB20189,1.4409
ECMDB20191,0.1103
ECMDB20192,2.1362
ECMDB20196,0.1323
ECMDB20202,1.2244
ECMDB20226,0.8833
ECMDB20238,0.3362
ECMDB20246,1.1295
ECMDB20267,0.0652
ECMDB20281,2.4775
ECMDB20298,1.8217
ECMDB20324,2.2599
ECMDB20325,0.6405
ECMDB20347,0.0065
ECMDB20428,0.2387
ECMDB20429,0.7848
ECMDB20469,5.8832
ECMDB20470,2.8749
ECMDB20485,4.0886
ECMDB20518,0.6618
ECMDB20537,0.0355
ECMDB20547,1.0581
ECMDB20549,1.5519
ECMDB20557,1.6882
ECMDB20558,0.5662
ECMDB20562,2.0768
ECMDB20564,0.1231
ECMDB20573,0.8339
ECMDB20575,1.5405
ECMDB20579,3.5848
ECMDB20594,0.5374
ECMDB20601,0.0008
ECMDB20608,0.2342
ECMDB20612,0.0336
ECMDB20613,0.0523
ECMDB20620,1.9878
ECMDB20622,2.5107
ECMDB21000,2.2176
ECMDB21005,0.0053
ECMDB21014,2.1930
ECMDB21015,1.8458
ECMDB21016,2.7874
ECMDB21017,4.4786
ECMDB21018,2.7829
ECMDB21019,3.9426
ECMDB21020,3.3108
ECMDB21021,3.6408
ECMDB21024,3.4337
ECMDB21025,4.5449
ECMDB21026,2.2429
ECMDB21027,2.3428
ECMDB21028,1.9325
ECMDB21030,2.3683
ECMDB21033,2.6612
ECMDB21037,2.6697
ECMDB21041,2.9710
ECMDB21042,3.8117
ECMDB21044,3.9064
ECMDB21045,1.3122
ECMDB21049,2.7848
ECMDB21050,3.0987
ECMDB21054,3.5989
ECMDB21055,3.1738
ECMDB21060,5.4812
ECMDB21062,3.9628
ECMDB21063,2.6598
ECMDB21064,2.5534
ECMDB21065,3.6142
ECMDB21066,3.1309
ECMDB21067,5.4866
ECMDB21068,2.2918
ECMDB21070,3.1446
ECMDB21073,4.1244
ECMDB21075,3.7168
ECMDB21082,4.3895
ECMDB21084,1.6746
ECMDB21086,2.2134
ECMDB21103,4.3724
ECMDB21104,2.3589
ECMDB21105,3.4271
ECMDB21106,4.8698
ECMDB21108,2.8500
ECMDB21109,2.1712
HMDB0000010,0.0057
HMDB0000015,0.0124
HMDB0000016,0.0225
HMDB0000021,0.0756
HMDB0000032,0.0342
HMDB0000036,0.1747
HMDB0000037,0.0197
HMDB0000045,0.0183
HMDB0000054,1.5340
HMDB0000058,0.0104
HMDB0000061,0.1217
HMDB0000063,0.0035
HMDB0000067,1.4694
HMDB0000082,0.8473
HMDB0000095,0.7033
HMDB0000125,2.1724
HMDB0000138,0.4931
HMDB0000163,0.0178
HMDB0000175,0.2220
HMDB0000186,0.0030
HMDB0000217,4.4277
HMDB0000218,0.1891
HMDB0000221,0.7595
HMDB0000222,3.5034
HMDB0000229,0.6486
HMDB0000230,0.0128
HMDB0000241,0.2986
HMDB0000248,0.1097
HMDB0000253,0.0026
HMDB0000256,2.6920
HMDB0000265,0.0743
HMDB0000268,0.0563
HMDB0000269,1.0504
HMDB0000277,2.2980
HMDB0000280,0.0583
HMDB0000285,1.0752
HMDB0000286,1.3052
HMDB0000288,0.0136
HMDB0000290,2.6581
HMDB0000295,0.1326
HMDB0000302,2.4743
HMDB0000308,0.0418
HMDB0000315,0.0008
HMDB0000319,0.0418
HMDB0000326,0.0202
HMDB0000332,0.0366
HMDB0000352,0.0008
HMDB0000359,0.0714
HMDB0000363,0.0008
HMDB0000374,0.0008
HMDB0000380,0.0098
HMDB0000405,0.0013
HMDB0000416,0.0111
HMDB0000418,0.0063
HMDB0000430,0.6430
HMDB0000449,0.0563
HMDB0000489,1.6502
HMDB0000494,0.0215
HMDB0000496,0.3236
HMDB0000501,0.1165
HMDB0000518,0.0328
HMDB0000526,0.0061
HMDB0000534,0.0489
HMDB0000538,1.5816
HMDB0000550,0.0006
HMDB0000561,3.0759
HMDB0000569,1.6194
HMDB0000570,0.6407
HMDB0000572,2.1698
HMDB0000582,0.0122
HMDB0000585,0.2623
HMDB0000600,0.3944
HMDB0000601,0.0576
HMDB0000610,3.2138
HMDB0000619,0.1112
HMDB0000626,1.0445
HMDB0000631,0.0783
HMDB0000637,0.0324
HMDB0000643,0.4797
HMDB0000651,1.5496
HMDB0000653,0.0774
HMDB0000656,2.5384
HMDB0000658,2.9675
HMDB0000674,2.5559
HMDB0000686,0.0391
HMDB0000693,0.8559
HMDB0000698,0.0633
HMDB0000708,0.0400
HMDB0000722,0.0582
HMDB0000733,0.0330
HMDB0000737,1.4293
HMDB0000739,2.5632
HMDB0000757,1.6675
HMDB0000760,0.0391
HMDB0000761,0.0504
HMDB0000774,0.0037
HMDB0000797,0.1629
HMDB0000801,2.1880
HMDB0000814,0.0107
HMDB0000825,1.2225
HMDB0000848,1.6902
HMDB0000851,2.1792
HMDB0000874,0.0385
HMDB0000876,0.1789
HMDB0000878,0.0955
HMDB0000879,0.0084
HMDB0000885,2.7657
HMDB0000896,1.8350
HMDB0000900,0.0942
HMDB0000902,1.2562
HMDB0000903,0.0089
HMDB0000907,0.0479
HMDB0000908,0.0573
HMDB0000912,0.1253
HMDB0000917,0.0468
HMDB0000918,4.5419
HMDB0000921,0.0444
HMDB0000939,1.1569
HMDB0000944,2.3564
HMDB0000946,0.0971
HMDB0000949,0.0013
HMDB0000950,3.8693
HMDB0000951,0.0983
HMDB0000961,1.4517
HMDB0000975,0.0577
HMDB0000998,1.4333
HMDB0001000,0.3111
HMDB0001032,0.0165
HMDB0001043,1.2469
HMDB0001045,2.4407
HMDB0001056,2.5596
HMDB0001058,0.6414
HMDB0001060,6.2430
HMDB0001062,0.1328
HMDB0001067,1.4909
HMDB0001081,0.2489
HMDB0001085,2.8994
HMDB0001091,0.0191
HMDB0001139,1.5972
HMDB0001155,1.7433
HMDB0001160,1.5221
HMDB0001170,0.0097
HMDB0001185,0.6998
HMDB0001191,1.4658
HMDB0001198,2.4157
HMDB0001201,0.6462
HMDB0001220,1.9092
HMDB0001244,2.1561
HMDB0001248,2.0993
HMDB0001251,0.0402
HMDB0001262,0.9079
HMDB0001273,0.5501
HMDB0001296,1.8950
HMDB0001314,0.0024
HMDB0001341,0.5570
HMDB0001367,0.1661
HMDB0001372,1.6309
HMDB0001383,2.7009
HMDB0001396,0.4811
HMDB0001397,0.0318
HMDB0001403,1.6319
HMDB0001419,0.0343
HMDB0001420,0.4463
HMDB0001425,0.0066
HMDB0001438,0.0450
HMDB0001442,0.7521
HMDB0001449,0.0062
HMDB0001452,1.8866
HMDB0001455,0.0011
HMDB0001471,0.0069
HMDB0001487,3.5703
HMDB0001496,0.0254
HMDB0001509,2.0420
HMDB0001517,0.5393
HMDB0001520,0.1549
HMDB0001532,0.8476
HMDB0001533,0.1650
HMDB0001546,0.0610
HMDB0001547,0.0099
HMDB0001562,3.0140
HMDB0001830,0.0041
HMDB0001846,1.4012
HMDB0001852,0.0582
HMDB0001903,0.0654
HMDB0001976,2.1318
HMDB0001993,1.3896
HMDB0001999,1.4131
HMDB0002014,1.6552
HMDB0002027,0.0403
HMDB0002088,1.4828
HMDB0002094,0.8918
HMDB0002098,0.3045
