Ligand,RMSD
ECMDB00045,0.3287
ECMDB00048,1.5745
ECMDB00055,1.5536
ECMDB00058,0.0198
ECMDB00061,0.0908
ECMDB00082,2.0821
ECMDB00095,1.1306
ECMDB00121,2.3514
ECMDB00125,0.6890
ECMDB00163,0.9043
ECMDB00186,0.2995
ECMDB00189,2.9378
ECMDB00217,1.9082
ECMDB00218,1.5558
ECMDB00229,0.3835
ECMDB00241,1.0801
ECMDB00244,0.4210
ECMDB00258,0.2956
ECMDB00280,0.9100
ECMDB00285,2.6576
ECMDB00288,1.0808
ECMDB00290,3.0698
ECMDB00293,2.4892
ECMDB00295,0.6771
ECMDB00302,3.3200
ECMDB00538,2.0940
ECMDB00570,0.4901
ECMDB00674,2.8460
ECMDB00797,1.4803
ECMDB00830,0.8788
ECMDB00902,0.9110
ECMDB00905,0.3326
ECMDB00939,0.7670
ECMDB00960,1.1090
ECMDB00961,2.5390
ECMDB00972,0.5146
ECMDB00975,0.7809
ECMDB00988,0.6692
ECMDB00998,1.5592
ECMDB00999,1.5648
ECMDB01000,1.1258
ECMDB01003,1.9135
ECMDB01044,0.5332
ECMDB01056,2.1703
ECMDB01058,0.7260
ECMDB01060,3.2756
ECMDB01062,1.4075
ECMDB01066,1.1817
ECMDB01079,1.3949
ECMDB01094,2.5912
ECMDB01095,2.3210
ECMDB01097,0.9449
ECMDB01117,1.3247
ECMDB01121,0.1312
ECMDB01124,1.6723
ECMDB01134,0.6317
ECMDB01142,2.2011
ECMDB01144,1.4369
ECMDB01163,2.0809
ECMDB01174,1.9108
ECMDB01178,4.6939
ECMDB01179,1.6667
ECMDB01185,1.7719
ECMDB01191,1.7600
ECMDB01193,1.8024
ECMDB01197,3.1059
ECMDB01201,2.7280
ECMDB01202,0.2421
ECMDB01227,0.2384
ECMDB01245,0.7262
ECMDB01248,2.8327
ECMDB01261,0.9269
ECMDB01262,1.9205
ECMDB01271,1.2769
ECMDB01273,4.4854
ECMDB01274,0.8608
ECMDB01285,2.2958
ECMDB01296,1.8419
ECMDB01308,1.8378
ECMDB01317,0.8013
ECMDB01328,4.4036
ECMDB01332,0.8770
ECMDB01341,2.1133
ECMDB01342,1.6329
ECMDB01346,3.6911
ECMDB01354,0.8738
ECMDB01367,0.4177
ECMDB01372,2.7769
ECMDB01373,3.2732
ECMDB01384,1.0986
ECMDB01391,3.2875
ECMDB01396,3.5609
ECMDB01397,0.3287
