Ligand,RMSD
ECMDB00045,0.0486
ECMDB00048,0.0336
ECMDB00055,0.0708
ECMDB00058,0.0139
ECMDB00061,0.1633
ECMDB00082,2.2708
ECMDB00095,1.4084
ECMDB00121,1.5412
ECMDB00125,1.8905
ECMDB00163,0.0336
ECMDB00186,0.0141
ECMDB00189,1.0074
ECMDB00217,3.1699
ECMDB00218,0.2186
ECMDB00229,0.1695
ECMDB00241,0.5868
ECMDB00244,0.7401
ECMDB00258,0.3680
ECMDB00280,1.2289
ECMDB00285,3.4168
ECMDB00288,0.0272
ECMDB00290,1.3906
ECMDB00293,3.2455
ECMDB00295,0.0528
ECMDB00302,1.3671
ECMDB00538,2.9804
ECMDB00570,0.6354
ECMDB00674,2.5939
ECMDB00797,1.2044
ECMDB00830,0.0031
ECMDB00902,2.1659
ECMDB00905,1.3262
ECMDB00939,2.1505
ECMDB00960,0.8689
ECMDB00961,2.4192
ECMDB00972,2.8088
ECMDB00975,0.0039
ECMDB00988,1.7609
ECMDB00998,1.5276
ECMDB00999,1.9030
ECMDB01000,1.5100
ECMDB01003,0.7687
ECMDB01044,0.8098
ECMDB01056,2.4052
ECMDB01058,0.5079
ECMDB01060,5.8136
ECMDB01062,0.0426
ECMDB01066,2.2776
ECMDB01079,2.0336
ECMDB01094,4.1002
ECMDB01095,1.2114
ECMDB01097,0.7617
ECMDB01117,1.8854
ECMDB01121,0.0266
ECMDB01124,0.2498
ECMDB01134,1.4131
ECMDB01142,0.1310
ECMDB01144,3.4492
ECMDB01163,2.8002
ECMDB01174,2.5583
ECMDB01178,2.5921
ECMDB01179,2.6013
ECMDB01185,1.0973
ECMDB01191,2.5356
ECMDB01193,3.4534
ECMDB01197,2.9213
ECMDB01201,0.6081
ECMDB01202,0.5600
ECMDB01227,0.0394
ECMDB01245,0.6963
ECMDB01248,3.6807
ECMDB01261,0.8496
ECMDB01262,0.0215
ECMDB01271,0.1329
ECMDB01273,1.9632
ECMDB01274,1.0116
ECMDB01285,1.8260
ECMDB01296,0.4233
ECMDB01308,0.6277
ECMDB01317,0.0903
ECMDB01328,1.0376
ECMDB01332,1.2094
ECMDB01341,0.2087
ECMDB01342,1.3658
ECMDB01346,1.4680
ECMDB01354,0.3047
ECMDB01367,0.1500
ECMDB01372,2.2116
ECMDB01373,2.3520
ECMDB01384,0.8725
ECMDB01391,4.5433
ECMDB01396,1.1994
ECMDB01397,0.4197
ECMDB01399,3.3420
ECMDB01409,1.4152
ECMDB01412,0.7159
ECMDB01416,3.4528
ECMDB01423,3.0625
ECMDB01439,1.4840
ECMDB01440,2.2720
ECMDB01487,2.2033
ECMDB01517,1.5800
ECMDB01520,3.1245
ECMDB01532,1.6492
ECMDB01546,0.2584
ECMDB01550,2.0346
ECMDB01554,0.0618
ECMDB01562,2.1021
ECMDB01846,1.5877
ECMDB02158,0.6250
ECMDB02666,0.5654
ECMDB03266,3.0512
ECMDB03335,0.8832
ECMDB03419,2.3556
ECMDB03502,0.3749
ECMDB03514,0.0779
ECMDB03536,2.6796
ECMDB03540,0.6014
ECMDB03556,0.0276
ECMDB03826,2.2057
ECMDB03882,0.6807
ECMDB04007,1.0350
ECMDB04010,2.4869
ECMDB04033,2.5993
ECMDB04034,0.0127
ECMDB04052,1.7335
ECMDB04053,1.0870
ECMDB04063,1.4512
ECMDB04085,0.3680
ECMDB04108,0.6173
ECMDB04111,4.6503
ECMDB04117,3.7235
ECMDB04119,2.4854
ECMDB04120,2.3117
ECMDB04137,0.4354
ECMDB04138,2.9610
ECMDB04165,3.2161
ECMDB04166,1.3665
ECMDB04167,3.5758
ECMDB04168,1.9845
ECMDB04169,1.2864
ECMDB04171,0.9373
ECMDB04220,3.1416
ECMDB04662,1.5739
ECMDB06273,0.0815
ECMDB06354,1.9707
ECMDB06555,0.7900
ECMDB06557,2.0556
ECMDB06823,1.4322
ECMDB06834,3.0261
ECMDB06872,1.0144
ECMDB06876,1.1211
ECMDB07858,2.8181
ECMDB07859,3.6286
ECMDB07860,3.3209
ECMDB07861,2.5507
ECMDB07862,4.9853
ECMDB07863,3.3133
ECMDB07864,2.2466
ECMDB07865,3.5979
ECMDB08821,2.7915
ECMDB08824,5.5465
ECMDB08827,3.6916
ECMDB08920,3.5018
ECMDB08923,2.9080
ECMDB08924,2.4038
ECMDB08953,4.0517
ECMDB08956,2.7744
ECMDB08957,3.0652
ECMDB08959,2.5071
ECMDB09019,3.4899
ECMDB09022,3.2002
ECMDB09023,4.5624
ECMDB10573,3.9021
ECMDB10615,4.8912
ECMDB10616,3.8413
ECMDB10618,2.6924
ECMDB11145,2.4824
ECMDB11155,6.1440
ECMDB11156,3.9786
ECMDB11616,0.0554
ECMDB11629,0.7232
ECMDB11688,0.5334
ECMDB12277,2.1226
ECMDB12278,2.2197
ECMDB12330,3.4250
ECMDB12332,2.5685
ECMDB12333,1.9875
ECMDB12352,2.8612
ECMDB12363,3.1561
ECMDB12366,3.5855
ECMDB20003,1.3830
ECMDB20004,2.5199
ECMDB20006,1.2293
ECMDB20019,2.3854
ECMDB20024,4.3012
ECMDB20025,2.7808
ECMDB20026,1.4488
ECMDB20027,2.0341
ECMDB20033,0.8260
ECMDB20034,1.2758
ECMDB20035,2.3910
ECMDB20049,4.1436
ECMDB20050,0.9746
ECMDB20054,2.5016
ECMDB20055,2.7595
ECMDB20058,0.4697
ECMDB20059,2.4044
ECMDB20062,0.2795
ECMDB20068,1.7048
ECMDB20078,1.3350
ECMDB20079,1.3823
ECMDB20081,0.1237
ECMDB20083,1.5384
ECMDB20088,1.8336
ECMDB20096,2.9498
ECMDB20099,1.3856
ECMDB20106,0.1387
ECMDB20110,2.6787
ECMDB20112,4.1957
ECMDB20113,1.3374
ECMDB20117,0.0523
ECMDB20123,0.7688
ECMDB20133,0.6294
ECMDB20139,2.2421
ECMDB20145,1.5871
ECMDB20148,2.8672
ECMDB20154,1.4391
ECMDB20155,2.5950
ECMDB20156,1.2822
ECMDB20157,0.1119
ECMDB20158,1.1602
ECMDB20161,0.3119
ECMDB20170,2.4758
ECMDB20171,0.4571
ECMDB20174,1.9850
ECMDB20175,1.3301
ECMDB20177,0.9164
ECMDB20178,0.0410
ECMDB20186,2.4340
ECMDB20187,1.7707
ECMDB20188,1.3495
ECMDB20189,1.6326
ECMDB20191,1.3415
ECMDB20192,1.9020
ECMDB20196,1.6718
ECMDB20202,1.5353
ECMDB20226,1.3716
ECMDB20238,0.0885
ECMDB20246,1.1519
ECMDB20267,0.0994
ECMDB20281,1.6840
ECMDB20298,2.2444
ECMDB20324,0.8204
ECMDB20325,0.9682
ECMDB20347,0.7008
ECMDB20428,1.5665
ECMDB20429,2.0304
ECMDB20469,4.9628
ECMDB20470,3.2227
ECMDB20485,2.7268
ECMDB20518,0.1558
ECMDB20537,3.3376
ECMDB20547,0.3413
ECMDB20549,1.7932
ECMDB20557,0.6901
ECMDB20558,2.3438
ECMDB20562,2.0783
ECMDB20564,1.0450
ECMDB20573,1.7028
ECMDB20575,1.0268
ECMDB20579,0.8060
ECMDB20594,0.1266
ECMDB20601,0.0008
ECMDB20608,2.4205
ECMDB20612,1.2609
ECMDB20613,3.4658
ECMDB20620,2.2047
ECMDB20622,2.5529
ECMDB21000,2.1317
ECMDB21005,0.0446
ECMDB21014,2.5144
ECMDB21015,2.9352
ECMDB21016,4.6874
ECMDB21017,3.5357
ECMDB21018,4.0271
ECMDB21019,3.9026
ECMDB21020,1.8590
ECMDB21021,3.4080
ECMDB21024,2.4637
ECMDB21025,5.0452
ECMDB21026,3.5596
ECMDB21027,3.1591
ECMDB21028,2.1800
ECMDB21030,3.4515
ECMDB21033,2.7730
ECMDB21037,3.5479
ECMDB21041,2.2127
ECMDB21042,2.8578
ECMDB21044,2.2376
ECMDB21045,2.3490
ECMDB21049,3.1356
ECMDB21050,3.4523
ECMDB21054,4.8284
ECMDB21055,2.8977
ECMDB21060,2.2283
ECMDB21062,2.9090
ECMDB21063,2.3542
ECMDB21064,3.8725
ECMDB21065,6.4104
ECMDB21066,4.7976
ECMDB21067,3.4485
ECMDB21068,2.2307
ECMDB21070,3.9557
ECMDB21073,4.5911
ECMDB21075,4.2602
ECMDB21082,3.6658
ECMDB21084,3.1080
ECMDB21086,2.6317
ECMDB21103,3.6400
ECMDB21104,2.6169
ECMDB21105,3.8443
ECMDB21106,2.1844
ECMDB21108,3.1954
ECMDB21109,3.9105
HMDB0000010,0.0039
HMDB0000015,0.0083
HMDB0000016,0.0368
HMDB0000021,0.7087
HMDB0000032,0.2035
HMDB0000036,2.9094
HMDB0000037,0.3654
HMDB0000045,1.9987
HMDB0000054,1.4024
HMDB0000058,0.9882
HMDB0000061,1.2005
HMDB0000063,0.0032
