Ligand,RMSD
ECMDB00045,0.0213
ECMDB00048,1.5714
ECMDB00055,0.0181
ECMDB00058,0.0187
ECMDB00061,1.4006
ECMDB00082,2.0598
ECMDB00095,0.3686
ECMDB00121,3.1982
ECMDB00125,1.0860
ECMDB00163,0.0064
ECMDB00186,0.0483
ECMDB00189,3.0124
ECMDB00217,4.8618
ECMDB00218,0.7069
ECMDB00229,0.0131
ECMDB00241,0.9730
ECMDB00244,1.7697
ECMDB00258,0.7857
ECMDB00280,1.0517
ECMDB00285,3.2702
ECMDB00288,0.0669
ECMDB00290,2.9986
ECMDB00293,0.7996
ECMDB00295,0.6218
ECMDB00302,1.2173
ECMDB00538,3.2800
ECMDB00570,0.9525
ECMDB00674,4.9882
ECMDB00797,1.0669
ECMDB00830,0.0600
ECMDB00902,2.4756
ECMDB00905,1.3355
ECMDB00939,0.0816
ECMDB00960,0.1198
ECMDB00961,1.1990
ECMDB00972,1.1381
ECMDB00975,1.0151
ECMDB00988,2.1138
ECMDB00998,2.5857
ECMDB00999,0.8717
ECMDB01000,2.1788
ECMDB01003,0.0649
ECMDB01044,1.1523
ECMDB01056,1.5104
ECMDB01058,1.5824
ECMDB01060,2.4409
ECMDB01062,0.0180
ECMDB01066,2.2483
ECMDB01079,2.0291
ECMDB01094,3.0401
ECMDB01095,2.8154
ECMDB01097,1.1508
ECMDB01117,1.6773
ECMDB01121,0.0540
ECMDB01124,0.0332
ECMDB01134,1.5607
ECMDB01142,1.4898
ECMDB01144,2.8377
ECMDB01163,1.4861
ECMDB01174,2.6720
ECMDB01178,4.0938
ECMDB01179,1.2083
ECMDB01185,1.4047
ECMDB01191,1.2508
ECMDB01193,1.5556
ECMDB01197,2.3227
ECMDB01201,0.0265
ECMDB01202,0.1388
ECMDB01227,0.0744
ECMDB01245,0.6853
ECMDB01248,3.5874
ECMDB01261,1.1362
ECMDB01262,2.2356
ECMDB01271,0.5074
ECMDB01273,2.1040
ECMDB01274,0.0232
ECMDB01285,1.5042
ECMDB01296,2.1215
ECMDB01308,0.3130
ECMDB01317,1.1940
ECMDB01328,2.9290
ECMDB01332,1.0265
ECMDB01341,0.8594
ECMDB01342,2.5391
ECMDB01346,2.9481
ECMDB01354,1.5149
ECMDB01367,0.7987
ECMDB01372,1.7710
ECMDB01373,1.2886
ECMDB01384,3.9659
ECMDB01391,1.8554
ECMDB01396,2.8568
ECMDB01397,0.1652
ECMDB01399,1.4266
ECMDB01409,0.7491
ECMDB01412,1.0519
ECMDB01416,2.8821
ECMDB01423,3.7117
ECMDB01439,1.0514
ECMDB01440,0.8142
ECMDB01487,4.7635
ECMDB01517,0.9964
ECMDB01520,0.7542
ECMDB01532,0.6941
ECMDB01546,1.3735
ECMDB01550,1.1589
ECMDB01554,1.1477
ECMDB01562,2.1915
ECMDB01846,1.1049
ECMDB02158,1.0117
ECMDB02666,1.8477
ECMDB03266,3.8421
ECMDB03335,0.7321
ECMDB03419,5.4703
ECMDB03502,0.1616
ECMDB03514,0.0961
ECMDB03536,2.9286
ECMDB03540,0.6718
ECMDB03556,1.7494
ECMDB03826,1.0160
ECMDB03882,0.0928
ECMDB04007,0.0644
ECMDB04010,2.1270
ECMDB04033,3.8980
ECMDB04034,0.0017
ECMDB04052,0.0142
ECMDB04053,1.0797
ECMDB04063,0.7066
ECMDB04085,0.0796
ECMDB04108,0.8126
ECMDB04111,4.2790
ECMDB04117,2.2184
ECMDB04119,4.2370
ECMDB04120,3.2729
ECMDB04137,0.9268
ECMDB04138,2.8015
ECMDB04165,3.0895
ECMDB04166,2.1749
ECMDB04167,2.1919
ECMDB04168,4.6260
ECMDB04169,1.4919
ECMDB04171,1.7989
ECMDB04220,3.5864
ECMDB04662,2.5008
ECMDB06273,1.1941
ECMDB06354,0.9050
ECMDB06555,0.5645
ECMDB06557,2.7264
ECMDB06823,1.1336
ECMDB06834,2.7337
ECMDB06872,1.5490
ECMDB06876,2.7175
ECMDB07858,4.7903
ECMDB07859,4.5086
ECMDB07860,2.3119
ECMDB07861,3.1876
ECMDB07862,5.4647
ECMDB07863,3.3596
ECMDB07864,3.4057
ECMDB07865,3.3658
ECMDB08821,2.6856
ECMDB08824,2.8332
ECMDB08827,4.0013
ECMDB08920,3.4524
ECMDB08923,2.7297
ECMDB08924,3.2180
ECMDB08953,3.0047
ECMDB08956,3.5733
ECMDB08957,3.3698
ECMDB08959,2.6838
ECMDB09019,3.0953
ECMDB09022,3.4379
ECMDB09023,4.9773
ECMDB10573,3.8072
ECMDB10615,4.8948
ECMDB10616,3.3392
ECMDB10618,4.5849
ECMDB11145,3.9581
ECMDB11155,5.2838
ECMDB11156,3.4261
ECMDB11616,0.0236
ECMDB11629,0.4950
ECMDB11688,0.1336
ECMDB12277,1.7458
ECMDB12278,2.5161
ECMDB12330,2.7958
ECMDB12332,2.8456
ECMDB12333,3.8269
ECMDB12352,3.4380
ECMDB12363,3.1711
ECMDB12366,4.5417
ECMDB20003,2.9031
ECMDB20004,2.6061
ECMDB20006,2.9301
ECMDB20019,2.3599
ECMDB20024,2.5642
ECMDB20025,2.4359
ECMDB20026,3.8367
ECMDB20027,1.7299
ECMDB20033,2.0906
ECMDB20034,1.2047
ECMDB20035,2.7304
ECMDB20049,2.8337
ECMDB20050,0.6902
ECMDB20054,2.7927
ECMDB20055,3.3639
ECMDB20058,0.1186
ECMDB20059,1.5513
ECMDB20062,0.3284
ECMDB20068,0.7125
ECMDB20078,2.6652
ECMDB20079,0.6598
ECMDB20081,0.1538
ECMDB20083,3.3482
ECMDB20088,2.9136
ECMDB20096,1.5957
ECMDB20099,0.0036
ECMDB20106,0.2179
ECMDB20110,2.9792
ECMDB20112,2.8720
ECMDB20113,4.0882
ECMDB20117,0.6693
ECMDB20123,0.4678
ECMDB20133,2.3236
ECMDB20139,1.2829
ECMDB20145,1.9197
ECMDB20148,1.2953
ECMDB20154,1.1618
ECMDB20155,2.8006
ECMDB20156,1.7721
ECMDB20157,0.1064
ECMDB20158,0.5632
ECMDB20161,0.6315
ECMDB20170,4.0320
ECMDB20171,0.1006
ECMDB20174,0.7686
ECMDB20175,0.5544
ECMDB20177,0.0660
ECMDB20178,2.3949
ECMDB20186,2.2295
ECMDB20187,2.1880
ECMDB20188,1.9994
ECMDB20189,1.7687
ECMDB20191,0.3933
ECMDB20192,1.7997
ECMDB20196,1.0778
ECMDB20202,4.3791
ECMDB20226,2.5548
ECMDB20238,0.0181
ECMDB20246,0.8758
ECMDB20267,0.2825
