Ligand,RMSD
ECMDB00045,0.7528
ECMDB00048,1.2607
ECMDB00055,0.8838
ECMDB00058,0.0153
ECMDB00061,0.0693
ECMDB00082,1.6290
ECMDB00095,0.0647
ECMDB00121,1.5063
ECMDB00125,1.2467
ECMDB00163,0.0222
ECMDB00186,0.3130
ECMDB00189,1.0067
ECMDB00217,3.1386
ECMDB00218,0.6948
ECMDB00229,0.1897
ECMDB00241,0.9633
ECMDB00244,1.3846
ECMDB00258,0.0039
ECMDB00280,1.7991
ECMDB00285,2.0231
ECMDB00288,0.8954
ECMDB00290,2.3593
ECMDB00293,3.2581
ECMDB00295,0.5217
ECMDB00302,1.5724
ECMDB00538,3.1154
ECMDB00570,0.5913
ECMDB00674,5.0064
ECMDB00797,1.7307
ECMDB00830,0.0061
ECMDB00902,2.9762
ECMDB00905,0.0912
ECMDB00939,2.1029
ECMDB00960,2.5709
ECMDB00961,3.7307
ECMDB00972,5.7161
ECMDB00975,0.0811
ECMDB00988,0.4929
ECMDB00998,2.5752
ECMDB00999,0.6264
ECMDB01000,1.4650
ECMDB01003,1.5167
ECMDB01044,0.3997
ECMDB01056,1.9766
ECMDB01058,0.2398
ECMDB01060,2.0135
ECMDB01062,1.2570
ECMDB01066,1.6145
ECMDB01079,1.1964
ECMDB01094,3.4610
ECMDB01095,1.5002
ECMDB01097,0.7207
ECMDB01117,1.4103
ECMDB01121,0.7496
ECMDB01124,0.8329
ECMDB01134,0.9150
ECMDB01142,1.8203
ECMDB01144,1.4531
ECMDB01163,2.3666
ECMDB01174,2.1780
ECMDB01178,2.2691
ECMDB01179,1.9351
ECMDB01185,1.2888
ECMDB01191,1.7950
ECMDB01193,2.7243
ECMDB01197,1.5896
ECMDB01201,0.6015
ECMDB01202,0.1073
ECMDB01227,0.0484
ECMDB01245,0.5744
ECMDB01248,1.7331
ECMDB01261,1.2077
ECMDB01262,0.9907
ECMDB01271,0.1144
ECMDB01273,1.1565
ECMDB01274,1.0874
ECMDB01285,2.0179
