Ligand,RMSD
ECMDB00045,1.3178
ECMDB00048,0.0201
ECMDB00055,0.0063
ECMDB00058,0.0058
ECMDB00061,1.2516
ECMDB00082,0.9920
ECMDB00095,0.6104
ECMDB00121,0.9821
ECMDB00125,1.6302
ECMDB00163,0.2907
ECMDB00186,0.0097
ECMDB00189,2.0211
ECMDB00217,4.4233
ECMDB00218,1.1259
ECMDB00229,0.6856
ECMDB00241,0.1361
ECMDB00244,0.6034
ECMDB00258,0.0299
ECMDB00280,0.4272
ECMDB00285,0.6051
ECMDB00288,0.3832
ECMDB00290,2.2173
ECMDB00293,1.6533
ECMDB00295,0.0262
ECMDB00302,2.9667
ECMDB00538,3.3691
ECMDB00570,0.1296
ECMDB00674,5.0069
ECMDB00797,0.6524
ECMDB00830,0.0766
ECMDB00902,2.6620
ECMDB00905,0.0977
ECMDB00939,2.1282
ECMDB00960,0.5480
ECMDB00961,2.2608
ECMDB00972,4.4123
ECMDB00975,0.3085
ECMDB00988,1.4212
ECMDB00998,1.8021
ECMDB00999,1.6970
ECMDB01000,1.0698
ECMDB01003,0.8530
ECMDB01044,0.0688
ECMDB01056,1.4355
ECMDB01058,1.4028
ECMDB01060,2.4063
ECMDB01062,0.0912
ECMDB01066,2.0065
ECMDB01079,2.1102
ECMDB01094,5.8203
ECMDB01095,2.2926
ECMDB01097,0.2595
ECMDB01117,3.4743
ECMDB01121,0.6359
ECMDB01124,0.1850
ECMDB01134,0.0769
ECMDB01142,0.5933
ECMDB01144,3.0443
ECMDB01163,3.0185
ECMDB01174,2.1804
ECMDB01178,2.6639
ECMDB01179,2.6810
ECMDB01185,2.4826
ECMDB01191,1.8788
ECMDB01193,2.1033
ECMDB01197,2.8979
ECMDB01201,0.6909
ECMDB01202,0.8548
ECMDB01227,0.0663
ECMDB01245,1.3677
ECMDB01248,2.1029
ECMDB01261,1.5779
ECMDB01262,0.0348
ECMDB01271,0.0407
ECMDB01273,1.8186
ECMDB01274,0.6468
ECMDB01285,1.5950
ECMDB01296,1.5858
ECMDB01308,1.6715
ECMDB01317,0.3400
ECMDB01328,2.1333
ECMDB01332,1.1558
ECMDB01341,1.6378
ECMDB01342,2.2469
ECMDB01346,1.1052
ECMDB01354,0.0660
ECMDB01367,0.0111
ECMDB01372,2.2360
ECMDB01373,3.2763
ECMDB01384,2.9400
ECMDB01391,2.0905
ECMDB01396,0.7038
ECMDB01397,0.1170
ECMDB01399,1.3835
ECMDB01409,0.0646
ECMDB01412,0.2604
ECMDB01416,2.7929
ECMDB01423,4.5163
ECMDB01439,0.8154
ECMDB01440,1.6495
ECMDB01487,3.3515
ECMDB01517,0.7591
ECMDB01520,1.1505
ECMDB01532,1.0292
ECMDB01546,0.1106
ECMDB01550,2.5749
ECMDB01554,1.9482
ECMDB01562,3.9172
ECMDB01846,0.4966
ECMDB02158,1.2770
ECMDB02666,1.7650
ECMDB03266,2.4137
ECMDB03335,0.8178
ECMDB03419,2.3360
ECMDB03502,0.3342
ECMDB03514,0.5523
ECMDB03536,1.0118
ECMDB03540,0.2085
ECMDB03556,0.0123
ECMDB03826,0.3204
ECMDB03882,0.0906
ECMDB04007,0.9806
ECMDB04010,0.1178
ECMDB04033,2.7125
ECMDB04034,0.8441
ECMDB04052,0.6311
ECMDB04053,2.1660
ECMDB04063,1.1126
ECMDB04085,0.2017
