Ligand,RMSD
ECMDB00045,0.0122
ECMDB00048,2.2479
ECMDB00055,0.3571
ECMDB00058,0.0010
ECMDB00061,0.1094
ECMDB00082,0.9158
ECMDB00095,0.2470
ECMDB00121,1.8233
ECMDB00125,1.7844
ECMDB00163,1.5178
ECMDB00186,1.2631
ECMDB00189,0.8503
ECMDB00217,2.7910
ECMDB00218,0.7313
ECMDB00229,0.5679
ECMDB00241,0.0665
ECMDB00244,0.3290
ECMDB00258,0.0150
ECMDB00280,0.1305
ECMDB00285,0.5443
ECMDB00288,0.0072
ECMDB00290,3.5917
ECMDB00293,0.4712
ECMDB00295,0.5658
ECMDB00302,0.5030
ECMDB00538,0.2669
ECMDB00570,0.6854
ECMDB00674,3.1549
ECMDB00797,1.8072
ECMDB00830,0.0162
ECMDB00902,4.9454
ECMDB00905,0.5160
ECMDB00939,1.2034
ECMDB00960,2.3243
ECMDB00961,3.6396
ECMDB00972,0.3259
ECMDB00975,0.0156
ECMDB00988,1.0014
ECMDB00998,0.1545
ECMDB00999,1.4528
ECMDB01000,0.0665
ECMDB01003,0.1396
ECMDB01044,1.6469
ECMDB01056,0.7655
ECMDB01058,0.6391
ECMDB01060,2.3852
ECMDB01062,0.5528
ECMDB01066,1.1897
ECMDB01079,2.0223
ECMDB01094,6.1352
ECMDB01095,0.8451
ECMDB01097,0.1982
ECMDB01117,1.7048
ECMDB01121,0.8676
ECMDB01124,0.1646
ECMDB01134,0.1705
ECMDB01142,0.7480
ECMDB01144,3.0633
ECMDB01163,1.9821
ECMDB01174,2.0287
ECMDB01178,3.2935
ECMDB01179,4.1069
ECMDB01185,1.7901
ECMDB01191,0.1287
ECMDB01193,3.5201
ECMDB01197,2.0690
ECMDB01201,0.0159
ECMDB01202,0.1033
ECMDB01227,0.0238
ECMDB01245,0.0930
ECMDB01248,0.8850
ECMDB01261,0.8327
ECMDB01262,0.4917
ECMDB01271,1.2441
ECMDB01273,2.3044
ECMDB01274,1.4209
ECMDB01285,1.7891
ECMDB01296,0.2249
ECMDB01308,0.5646
ECMDB01317,0.1175
ECMDB01328,1.7678
ECMDB01332,1.0178
ECMDB01341,1.7740
ECMDB01342,2.5933
ECMDB01346,2.8419
ECMDB01354,0.1162
ECMDB01367,0.6847
ECMDB01372,0.6898
ECMDB01373,2.8560
ECMDB01384,3.0754
ECMDB01391,2.0444
ECMDB01396,0.2638
ECMDB01397,0.0745
ECMDB01399,0.7487
ECMDB01409,0.0246
ECMDB01412,2.8137
ECMDB01416,2.7473
ECMDB01423,1.8515
ECMDB01439,0.4160
ECMDB01440,0.8887
