Ligand,RMSD
ECMDB00045,0.0181
ECMDB00048,0.0179
ECMDB00055,0.0087
ECMDB00058,0.0242
ECMDB00061,0.4493
ECMDB00082,1.0524
ECMDB00095,0.0341
ECMDB00121,1.5702
ECMDB00125,0.1169
ECMDB00163,0.0424
ECMDB00186,0.0184
ECMDB00189,2.7555
ECMDB00217,3.1986
ECMDB00218,0.2512
ECMDB00229,0.6569
ECMDB00241,0.5027
ECMDB00244,0.8825
ECMDB00258,0.0124
ECMDB00280,0.2919
ECMDB00285,1.0075
ECMDB00288,0.5499
ECMDB00290,1.7305
ECMDB00293,0.6847
ECMDB00295,0.0216
ECMDB00302,2.0744
ECMDB00538,0.9112
ECMDB00570,1.2689
ECMDB00674,2.2507
ECMDB00797,0.5407
ECMDB00830,0.1002
ECMDB00902,4.2101
ECMDB00905,0.0490
ECMDB00939,2.1199
ECMDB00960,2.3452
ECMDB00961,3.4523
ECMDB00972,2.0179
ECMDB00975,0.1099
ECMDB00988,0.0904
ECMDB00998,2.0474
ECMDB00999,1.5479
ECMDB01000,1.4846
ECMDB01003,0.0740
ECMDB01044,0.0946
ECMDB01056,2.0156
ECMDB01058,1.4606
ECMDB01060,1.8957
ECMDB01062,0.0657
ECMDB01066,1.1785
ECMDB01079,2.6185
ECMDB01094,2.5957
ECMDB01095,3.0793
ECMDB01097,0.1171
ECMDB01117,1.7517
ECMDB01121,0.0568
ECMDB01124,1.4696
ECMDB01134,0.3906
ECMDB01142,1.0778
ECMDB01144,1.3955
ECMDB01163,2.6787
ECMDB01174,1.3886
ECMDB01178,2.9387
ECMDB01179,1.6216
ECMDB01185,0.5536
ECMDB01191,0.0648
ECMDB01193,2.0818
ECMDB01197,2.0275
ECMDB01201,0.0827
ECMDB01202,0.7838
ECMDB01227,0.0741
ECMDB01245,0.7914
ECMDB01248,2.2917
ECMDB01261,1.0139
ECMDB01262,0.0307
ECMDB01271,0.0183
ECMDB01273,0.1345
ECMDB01274,0.8743
ECMDB01285,1.5066
ECMDB01296,0.2194
ECMDB01308,1.7673
ECMDB01317,0.1082
ECMDB01328,2.6443
