Ligand,RMSD
ECMDB00045,0.6549
ECMDB00048,2.2780
ECMDB00055,0.2383
ECMDB00058,1.2079
ECMDB00061,0.8224
ECMDB00082,0.9575
ECMDB00095,0.5222
ECMDB00121,2.6609
ECMDB00125,1.4638
ECMDB00163,0.0258
ECMDB00186,0.0127
ECMDB00189,1.9661
ECMDB00217,3.1781
ECMDB00218,0.1156
ECMDB00229,1.0091
ECMDB00241,0.2516
ECMDB00244,0.5911
ECMDB00258,0.1038
ECMDB00280,1.4886
ECMDB00285,1.0348
ECMDB00288,0.5339
ECMDB00290,4.1860
ECMDB00293,3.0020
ECMDB00295,0.0390
ECMDB00302,3.0124
ECMDB00538,1.5690
ECMDB00570,0.6963
ECMDB00674,3.3740
ECMDB00797,1.6040
ECMDB00830,0.0123
ECMDB00902,2.2151
ECMDB00905,1.2899
ECMDB00939,4.0397
ECMDB00960,0.7555
ECMDB00961,2.6874
ECMDB00972,0.6703
ECMDB00975,0.0232
ECMDB00988,2.0102
ECMDB00998,2.4211
ECMDB00999,1.6669
ECMDB01000,1.6680
ECMDB01003,1.0357
ECMDB01044,0.4729
ECMDB01056,1.4435
ECMDB01058,1.4777
ECMDB01060,3.9660
ECMDB01062,1.5002
ECMDB01066,1.1119
ECMDB01079,2.2859
ECMDB01094,4.0441
ECMDB01095,4.1968
ECMDB01097,0.6009
ECMDB01117,1.6258
ECMDB01121,0.9479
ECMDB01124,1.0265
ECMDB01134,1.5119
ECMDB01142,1.0996
ECMDB01144,2.4200
ECMDB01163,2.0440
ECMDB01174,2.5461
ECMDB01178,2.2117
ECMDB01179,2.4705
ECMDB01185,1.2408
ECMDB01191,2.0490
ECMDB01193,4.2087
ECMDB01197,3.7974
ECMDB01201,1.5172
ECMDB01202,0.1769
ECMDB01227,0.5238
ECMDB01245,1.1594
ECMDB01248,1.8795
ECMDB01261,1.3879
ECMDB01262,1.1122
ECMDB01271,0.0420
ECMDB01273,3.4815
ECMDB01274,0.2749
ECMDB01285,0.7397
ECMDB01296,2.2882
ECMDB01308,1.6868
ECMDB01317,1.0679
ECMDB01328,1.2365
ECMDB01332,0.1549
ECMDB01341,1.2470
ECMDB01342,0.9907
ECMDB01346,1.0071
ECMDB01354,0.1636
ECMDB01367,0.0670
ECMDB01372,1.8354
ECMDB01373,2.2016
ECMDB01384,2.7391
ECMDB01391,1.2798
ECMDB01396,1.7937
ECMDB01397,0.0970
ECMDB01399,1.4709
ECMDB01409,0.5527
ECMDB01412,0.7800
ECMDB01416,0.8730
ECMDB01423,1.8861
ECMDB01439,1.1468
ECMDB01440,2.0530
ECMDB01487,2.6914
ECMDB01517,1.4586
ECMDB01520,2.5366
ECMDB01532,2.1764
ECMDB01546,0.4831
ECMDB01550,1.1789
ECMDB01554,1.4704
ECMDB01562,1.3223
ECMDB01846,2.2599
ECMDB02158,0.7946
ECMDB02666,1.4585
ECMDB03266,3.5583
ECMDB03335,0.7318
ECMDB03419,3.4789
ECMDB03502,0.8964
ECMDB03514,0.5378
ECMDB03536,1.3088
ECMDB03540,0.0096
ECMDB03556,0.0306
ECMDB03826,0.6938
ECMDB03882,1.0221
ECMDB04007,0.8212
ECMDB04010,0.0624
ECMDB04033,4.2391
ECMDB04034,0.8311
ECMDB04052,0.0159
ECMDB04053,2.7344
ECMDB04063,1.4470
ECMDB04085,1.1807
ECMDB04108,0.4404
ECMDB04111,4.4405
ECMDB04117,2.3781
ECMDB04119,2.2734
ECMDB04120,2.8692
ECMDB04137,1.1718
ECMDB04138,2.3039
ECMDB04165,4.4213
ECMDB04166,2.3255
ECMDB04167,4.2358
ECMDB04168,1.4937
ECMDB04169,0.9818
ECMDB04171,0.7705
ECMDB04220,1.8298
ECMDB04662,1.7738
