Ligand,RMSD
ECMDB00045,0.1484
ECMDB00048,0.5820
ECMDB00055,0.0276
ECMDB00058,0.0104
ECMDB00061,0.4857
ECMDB00082,3.7609
ECMDB00095,1.3865
ECMDB00121,2.1623
ECMDB00125,2.1843
ECMDB00163,1.2033
ECMDB00186,0.2890
ECMDB00189,2.9323
ECMDB00217,4.5026
ECMDB00218,1.0587
ECMDB00229,1.5597
ECMDB00241,0.4984
ECMDB00244,1.8743
ECMDB00258,0.0278
ECMDB00280,1.6821
ECMDB00285,1.0422
ECMDB00288,0.9672
ECMDB00290,2.3864
ECMDB00293,0.7770
ECMDB00295,1.9983
ECMDB00302,1.6712
ECMDB00538,1.4696
ECMDB00570,0.7018
ECMDB00674,2.2185
ECMDB00797,2.2254
ECMDB00830,0.4674
ECMDB00902,2.9974
ECMDB00905,2.9867
ECMDB00939,1.8365
ECMDB00960,0.8000
ECMDB00961,2.8444
ECMDB00972,2.7104
ECMDB00975,1.0201
ECMDB00988,1.5057
ECMDB00998,0.8510
ECMDB00999,1.2814
ECMDB01000,1.4676
ECMDB01003,0.8530
ECMDB01044,1.8581
ECMDB01056,3.7492
ECMDB01058,1.7869
ECMDB01060,1.9473
ECMDB01062,1.4749
ECMDB01066,1.8526
ECMDB01079,2.2750
ECMDB01094,4.3922
ECMDB01095,3.2162
ECMDB01097,0.3930
ECMDB01117,2.0295
ECMDB01121,1.1548
ECMDB01124,1.1147
ECMDB01134,0.7752
ECMDB01142,0.0898
ECMDB01144,4.9099
ECMDB01163,1.3626
ECMDB01174,1.6550
ECMDB01178,1.4016
ECMDB01179,3.5541
ECMDB01185,1.8383
ECMDB01191,2.0040
ECMDB01193,1.9865
ECMDB01197,4.6311
ECMDB01201,0.7147
ECMDB01202,0.6478
ECMDB01227,0.1255
ECMDB01245,0.8976
ECMDB01248,1.4034
ECMDB01261,0.8465
ECMDB01262,1.2452
ECMDB01271,0.2400
ECMDB01273,2.1300
ECMDB01274,2.3548
ECMDB01285,1.7827
ECMDB01296,1.2549
ECMDB01308,1.6423
ECMDB01317,1.6563
ECMDB01328,4.9258
ECMDB01332,1.2821
ECMDB01341,3.2623
ECMDB01342,2.0200
ECMDB01346,1.7889
ECMDB01354,1.7698
ECMDB01367,0.4620
ECMDB01372,1.8019
ECMDB01373,2.4504
ECMDB01384,2.6407
ECMDB01391,1.5031
ECMDB01396,3.0533
ECMDB01397,2.3633
ECMDB01399,1.6970
ECMDB01409,0.9058
ECMDB01412,0.4002
ECMDB01416,1.8040
ECMDB01423,2.7956
ECMDB01439,1.3561
ECMDB01440,2.7905
ECMDB01487,5.6291
ECMDB01517,0.5047
ECMDB01520,0.9653
ECMDB01532,1.3813
ECMDB01546,0.8256
ECMDB01550,2.4786
ECMDB01554,1.3586
ECMDB01562,1.6832
ECMDB01846,1.3957
ECMDB02158,0.5587
ECMDB02666,1.9571
ECMDB03266,3.3427
ECMDB03335,0.8002
