Ligand,RMSD
ECMDB00045,0.0442
ECMDB00048,0.0203
ECMDB00055,0.9553
ECMDB00058,0.0156
ECMDB00061,0.5809
ECMDB00082,1.3412
ECMDB00095,0.4707
ECMDB00121,0.8729
ECMDB00125,1.6864
ECMDB00163,0.1338
ECMDB00186,0.6518
ECMDB00189,1.1350
ECMDB00217,7.8999
ECMDB00218,0.2507
ECMDB00229,1.6450
ECMDB00241,0.7956
ECMDB00244,1.8552
ECMDB00258,0.8965
ECMDB00280,1.4226
ECMDB00285,0.8507
ECMDB00288,0.5270
ECMDB00290,1.1412
ECMDB00293,3.4403
ECMDB00295,0.4973
ECMDB00302,1.4451
ECMDB00538,2.1595
ECMDB00570,1.2217
ECMDB00674,3.5072
ECMDB00797,0.4170
ECMDB00830,0.0232
ECMDB00902,2.9935
ECMDB00905,0.0959
ECMDB00939,0.5736
ECMDB00960,2.3389
ECMDB00961,5.1141
ECMDB00972,2.1259
ECMDB00975,0.2819
ECMDB00988,1.8754
ECMDB00998,2.6064
ECMDB00999,1.0585
ECMDB01000,2.2701
ECMDB01003,0.0613
ECMDB01044,1.3077
ECMDB01056,2.8434
ECMDB01058,0.0912
ECMDB01060,4.5136
ECMDB01062,0.7308
ECMDB01066,2.0313
ECMDB01079,1.9385
ECMDB01094,2.8983
ECMDB01095,1.9141
ECMDB01097,1.0153
ECMDB01117,3.1582
ECMDB01121,1.6218
ECMDB01124,0.1506
ECMDB01134,0.4535
ECMDB01142,1.3783
ECMDB01144,1.3667
ECMDB01163,2.7104
ECMDB01174,2.3284
ECMDB01178,2.4423
ECMDB01179,2.4240
ECMDB01185,3.0207
ECMDB01191,0.8503
ECMDB01193,2.7370
ECMDB01197,3.8566
ECMDB01201,1.6678
ECMDB01202,0.2884
ECMDB01227,0.0353
ECMDB01245,0.0746
ECMDB01248,5.0934
ECMDB01261,0.4027
ECMDB01262,0.0364
ECMDB01271,0.3553
ECMDB01273,3.3038
ECMDB01274,2.1065
ECMDB01285,2.0046
ECMDB01296,1.6826
ECMDB01308,1.2548
ECMDB01317,0.6220
ECMDB01328,2.1511
ECMDB01332,0.3645
ECMDB01341,0.9002
ECMDB01342,2.7960
ECMDB01346,2.7811
ECMDB01354,0.2695
ECMDB01367,0.0721
ECMDB01372,2.3974
ECMDB01373,3.0457
ECMDB01384,1.5862
ECMDB01391,4.8688
ECMDB01396,4.9549
ECMDB01397,1.1397
ECMDB01399,2.6304
ECMDB01409,0.1181
ECMDB01412,3.1858
ECMDB01416,1.2597
ECMDB01423,2.6286
ECMDB01439,0.5458
ECMDB01440,1.3064
ECMDB01487,2.2950
ECMDB01517,0.0815
ECMDB01520,1.7872
ECMDB01532,2.0960
ECMDB01546,0.0990
ECMDB01550,2.0754
ECMDB01554,0.4523
ECMDB01562,1.5846
ECMDB01846,1.7413
ECMDB02158,1.5462
ECMDB02666,1.8616
ECMDB03266,2.7520
ECMDB03335,0.6562
ECMDB03419,2.4096
ECMDB03502,1.0754
ECMDB03514,0.1744
ECMDB03536,0.1649
ECMDB03540,0.2093
ECMDB03556,0.0447
ECMDB03826,0.4799
ECMDB03882,0.0321
ECMDB04007,2.1646
ECMDB04010,0.0637
ECMDB04033,2.8861
ECMDB04034,0.5529
ECMDB04052,0.5889
ECMDB04053,3.6008
ECMDB04063,1.2593
ECMDB04085,0.0605
ECMDB04108,0.1324
ECMDB04111,2.7780
ECMDB04117,3.2038
ECMDB04119,2.9898
ECMDB04120,3.6085
ECMDB04137,0.5520
ECMDB04138,1.4287
ECMDB04165,3.2431
ECMDB04166,2.1571
ECMDB04167,1.7164
ECMDB04168,2.2436
ECMDB04169,2.2536
ECMDB04171,1.3694
ECMDB04220,0.8641
ECMDB04662,1.5098
ECMDB06273,0.0728
ECMDB06354,1.9364
ECMDB06555,1.2332
ECMDB06557,1.0828
ECMDB06823,1.8278
ECMDB06834,1.2129
ECMDB06872,1.8003
ECMDB06876,1.6725
ECMDB07858,3.2850
ECMDB07859,6.7019
ECMDB07860,5.0582
ECMDB07861,2.6073
ECMDB07862,3.6492
ECMDB07863,3.2668
ECMDB07864,3.6667
ECMDB07865,3.6904
ECMDB08821,3.4700
ECMDB08824,2.6983
ECMDB08827,2.1586
ECMDB08920,2.8840
ECMDB08923,3.1589
ECMDB08924,4.2428
ECMDB08953,4.3711
ECMDB08956,4.5822
ECMDB08957,2.9681
ECMDB08959,4.0482
ECMDB09019,2.8319
ECMDB09022,2.8733
ECMDB09023,2.2982
ECMDB10573,5.0929
ECMDB10615,3.4732
ECMDB10616,4.1859
ECMDB10618,4.2119
ECMDB11145,4.3904
