Ligand,RMSD
ECMDB00045,0.0518
ECMDB00048,1.1753
ECMDB00055,1.0563
ECMDB00058,0.1677
ECMDB00061,0.1083
ECMDB00082,1.2896
ECMDB00095,0.7871
ECMDB00121,2.2511
ECMDB00125,1.8806
ECMDB00163,0.0422
ECMDB00186,0.0682
ECMDB00189,1.5962
ECMDB00217,5.4979
ECMDB00218,0.0540
ECMDB00229,0.0637
ECMDB00241,0.4810
ECMDB00244,1.2443
ECMDB00258,0.8630
ECMDB00280,1.2811
ECMDB00285,0.6538
ECMDB00288,1.2787
ECMDB00290,1.5615
ECMDB00293,1.4347
ECMDB00295,0.0984
ECMDB00302,2.4254
ECMDB00538,0.7577
ECMDB00570,0.4736
ECMDB00674,3.5618
ECMDB00797,1.7523
ECMDB00830,1.0332
ECMDB00902,1.6997
ECMDB00905,0.5208
ECMDB00939,2.6399
ECMDB00960,0.8991
ECMDB00961,2.0244
ECMDB00972,3.9589
ECMDB00975,0.4713
ECMDB00988,0.6547
ECMDB00998,2.4923
ECMDB00999,1.6884
ECMDB01000,0.8511
ECMDB01003,0.0568
ECMDB01044,0.4963
ECMDB01056,1.8928
ECMDB01058,0.0619
ECMDB01060,6.8312
ECMDB01062,0.5302
ECMDB01066,1.8366
ECMDB01079,1.4721
ECMDB01094,2.5039
ECMDB01095,0.4735
ECMDB01097,1.0362
ECMDB01117,0.9565
ECMDB01121,0.1663
ECMDB01124,0.8844
ECMDB01134,0.6638
ECMDB01142,0.3492
ECMDB01144,1.9296
ECMDB01163,3.0589
ECMDB01174,2.4769
ECMDB01178,4.3472
ECMDB01179,2.9192
ECMDB01185,2.2893
ECMDB01191,0.0442
ECMDB01193,2.7949
ECMDB01197,2.6499
ECMDB01201,0.6571
ECMDB01202,0.1187
ECMDB01227,0.1048
ECMDB01245,1.3695
ECMDB01248,6.0940
ECMDB01261,1.2255
ECMDB01262,1.3381
ECMDB01271,0.0761
ECMDB01273,0.7687
ECMDB01274,0.9570
ECMDB01285,1.6519
ECMDB01296,1.6570
ECMDB01308,1.7345
ECMDB01317,0.5277
ECMDB01328,2.3101
ECMDB01332,1.4202
ECMDB01341,2.3283
ECMDB01342,1.3142
ECMDB01346,0.1240
ECMDB01354,0.4825
ECMDB01367,0.0365
ECMDB01372,1.9743
