Ligand,RMSD
ECMDB00045,1.1709
ECMDB00048,0.9323
ECMDB00055,0.0701
ECMDB00058,0.0470
ECMDB00061,1.3057
ECMDB00082,3.2341
ECMDB00095,1.4148
ECMDB00121,1.5211
ECMDB00125,1.8220
ECMDB00163,0.8346
ECMDB00186,0.0518
ECMDB00189,3.2969
ECMDB00217,2.3014
ECMDB00218,0.4844
ECMDB00229,0.1482
ECMDB00241,0.8983
ECMDB00244,0.0295
ECMDB00258,0.3951
ECMDB00280,0.8610
ECMDB00285,3.4196
ECMDB00288,0.1129
ECMDB00290,2.2574
ECMDB00293,1.1647
ECMDB00295,0.0871
ECMDB00302,1.5139
ECMDB00538,3.0373
ECMDB00570,0.9610
ECMDB00674,2.4263
ECMDB00797,0.1463
ECMDB00830,0.0048
ECMDB00902,1.3481
ECMDB00905,1.3621
ECMDB00939,2.2191
ECMDB00960,1.1945
ECMDB00961,3.6588
ECMDB00972,1.0626
ECMDB00975,0.0851
ECMDB00988,1.6174
ECMDB00998,0.7961
ECMDB00999,2.0301
ECMDB01000,1.1088
ECMDB01003,0.7973
ECMDB01044,1.8480
ECMDB01056,3.5123
ECMDB01058,0.1834
ECMDB01060,2.6537
ECMDB01062,0.5672
ECMDB01066,2.0395
ECMDB01079,1.6299
ECMDB01094,3.4998
ECMDB01095,1.1826
ECMDB01097,0.7439
ECMDB01117,2.4101
ECMDB01121,0.5729
ECMDB01124,0.1496
ECMDB01134,1.2237
ECMDB01142,0.2991
ECMDB01144,3.1033
ECMDB01163,1.8355
ECMDB01174,1.7608
ECMDB01178,2.9041
ECMDB01179,4.2421
ECMDB01185,0.2221
ECMDB01191,2.1347
ECMDB01193,3.9499
ECMDB01197,3.6547
ECMDB01201,0.0618
ECMDB01202,0.5662
ECMDB01227,0.8889
ECMDB01245,2.5229
ECMDB01248,3.0268
ECMDB01261,0.4105
ECMDB01262,1.3873
ECMDB01271,1.3783
ECMDB01273,1.7459
ECMDB01274,1.9039
ECMDB01285,1.8311
ECMDB01296,0.5076
ECMDB01308,0.9760
ECMDB01317,0.0262
ECMDB01328,3.3278
ECMDB01332,0.5881
ECMDB01341,0.7487
ECMDB01342,0.4800
ECMDB01346,1.2580
ECMDB01354,0.3451
ECMDB01367,0.1766
ECMDB01372,2.3455
ECMDB01373,5.8284
ECMDB01384,2.1218
ECMDB01391,2.6902
ECMDB01396,5.3183
ECMDB01397,1.1800
ECMDB01399,0.8781
ECMDB01409,1.3782
ECMDB01412,0.9365
ECMDB01416,0.8368
ECMDB01423,3.8928
ECMDB01439,1.2345
ECMDB01440,0.7857
ECMDB01487,3.5516
ECMDB01517,0.7027
ECMDB01520,0.6434
ECMDB01532,1.5173
ECMDB01546,1.1849
ECMDB01550,1.5305
ECMDB01554,0.4368
ECMDB01562,2.3508
ECMDB01846,1.5056
ECMDB02158,0.5433
ECMDB02666,0.4634
ECMDB03266,3.1553
ECMDB03335,0.5129
ECMDB03419,2.0860
ECMDB03502,0.1485
ECMDB03514,0.0799
ECMDB03536,1.0956
ECMDB03540,0.4649
ECMDB03556,1.2461
ECMDB03826,1.9868
ECMDB03882,1.3732
ECMDB04007,2.7142
ECMDB04010,2.4877
ECMDB04033,3.7811
ECMDB04034,0.2476
ECMDB04052,1.7414
ECMDB04053,1.1449
ECMDB04063,1.1488
ECMDB04085,0.5545
ECMDB04108,0.2718
ECMDB04111,3.1370
ECMDB04117,7.5229
ECMDB04119,4.7714
