Ligand,RMSD
ECMDB00045,0.0909
ECMDB00048,1.4354
ECMDB00055,0.0325
ECMDB00058,0.0743
ECMDB00061,0.6711
ECMDB00082,3.3578
ECMDB00095,1.0927
ECMDB00121,3.4663
ECMDB00125,0.3516
ECMDB00163,0.0564
ECMDB00186,0.0593
ECMDB00189,1.0445
ECMDB00217,1.6190
ECMDB00218,0.4294
ECMDB00229,1.2151
ECMDB00241,0.4561
ECMDB00244,0.9939
ECMDB00258,0.2873
ECMDB00280,1.6505
ECMDB00285,2.1596
ECMDB00288,0.7892
ECMDB00290,3.7519
ECMDB00293,1.9732
ECMDB00295,1.1252
ECMDB00302,2.4188
ECMDB00538,2.4805
ECMDB00570,1.3425
ECMDB00674,3.1433
ECMDB00797,1.7165
ECMDB00830,0.7008
ECMDB00902,5.5667
ECMDB00905,0.3202
ECMDB00939,3.1050
ECMDB00960,1.9715
ECMDB00961,2.9788
ECMDB00972,2.3042
ECMDB00975,0.0679
ECMDB00988,1.3285
ECMDB00998,3.6996
ECMDB00999,1.1027
ECMDB01000,1.9671
ECMDB01003,2.2062
ECMDB01044,1.9172
ECMDB01056,1.2767
ECMDB01058,1.4903
ECMDB01060,3.4165
ECMDB01062,0.8395
ECMDB01066,1.4742
ECMDB01079,2.5705
ECMDB01094,4.5926
ECMDB01095,4.0101
ECMDB01097,0.6193
ECMDB01117,1.5025
ECMDB01121,1.0689
ECMDB01124,0.0905
ECMDB01134,0.4981
ECMDB01142,1.1214
ECMDB01144,2.1229
ECMDB01163,2.7359
ECMDB01174,2.4730
ECMDB01178,3.2112
ECMDB01179,3.7800
ECMDB01185,1.4754
ECMDB01191,1.4243
ECMDB01193,1.8073
ECMDB01197,2.2945
ECMDB01201,2.6447
ECMDB01202,1.2153
ECMDB01227,0.0616
ECMDB01245,2.4321
ECMDB01248,5.4780
ECMDB01261,1.1779
ECMDB01262,0.0176
ECMDB01271,1.4597
ECMDB01273,1.5955
ECMDB01274,1.6352
ECMDB01285,1.4895
ECMDB01296,1.7879
ECMDB01308,1.8525
ECMDB01317,1.4058
ECMDB01328,1.4140
ECMDB01332,1.6553
ECMDB01341,2.2281
ECMDB01342,1.5247
ECMDB01346,3.4387
ECMDB01354,1.7947
ECMDB01367,0.4254
ECMDB01372,1.6557
ECMDB01373,4.5985
ECMDB01384,2.4807
ECMDB01391,2.6214
ECMDB01396,2.9646
ECMDB01397,0.8732
ECMDB01399,3.0914
ECMDB01409,1.0834
ECMDB01412,3.2394
ECMDB01416,2.2257
ECMDB01423,3.1940
ECMDB01439,1.0342
ECMDB01440,2.3318
ECMDB01487,2.7685
ECMDB01517,0.8316
ECMDB01520,1.0814
ECMDB01532,2.4359
ECMDB01546,0.8013
ECMDB01550,1.6730
ECMDB01554,1.9558
ECMDB01562,1.0879
ECMDB01846,2.2878
ECMDB02158,0.0497
ECMDB02666,0.4167
ECMDB03266,3.3098
ECMDB03335,1.5460
ECMDB03419,4.9083
ECMDB03502,0.5109
ECMDB03514,0.1424
ECMDB03536,2.1232
ECMDB03540,0.2914
ECMDB03556,0.3120
ECMDB03826,0.8473
ECMDB03882,0.0306
ECMDB04007,2.3180
ECMDB04010,1.3586
ECMDB04033,2.5261
ECMDB04034,1.2566
ECMDB04052,0.0181
ECMDB04053,2.7796
ECMDB04063,1.2958
ECMDB04085,0.9177
ECMDB04108,0.1436
ECMDB04111,3.5694
ECMDB04117,2.6037
ECMDB04119,3.7923
ECMDB04120,3.4540
ECMDB04137,2.0576
ECMDB04138,2.7797
ECMDB04165,3.6316
ECMDB04166,1.5374
ECMDB04167,4.1383
ECMDB04168,3.4883
ECMDB04169,1.6725
ECMDB04171,2.0183
ECMDB04220,4.8976
ECMDB04662,2.2803
ECMDB06273,1.4778
ECMDB06354,4.0671
ECMDB06555,1.4384
ECMDB06557,2.4339
ECMDB06823,2.1162
ECMDB06834,2.5171
ECMDB06872,0.0754
ECMDB06876,3.4835
ECMDB07858,3.4660
ECMDB07859,4.2148
ECMDB07860,4.5838
ECMDB07861,3.8358
ECMDB07862,5.0470
ECMDB07863,1.9789
ECMDB07864,3.7115
ECMDB07865,4.1915
ECMDB08821,3.7466
ECMDB08824,6.6033
ECMDB08827,2.4532
ECMDB08920,2.6760
ECMDB08923,2.4276
ECMDB08924,2.7033
ECMDB08953,3.5145
ECMDB08956,5.1312
ECMDB08957,4.5595
ECMDB08959,3.2546
ECMDB09019,3.9320
ECMDB09022,2.8950
ECMDB09023,2.9828
