Ligand,RMSD
ECMDB00045,0.0138
ECMDB00048,0.4504
ECMDB00055,0.1392
ECMDB00058,0.0033
ECMDB00061,0.0531
ECMDB00082,2.9076
ECMDB00095,0.5456
ECMDB00121,2.7284
ECMDB00125,1.4342
ECMDB00163,0.0664
ECMDB00186,0.6475
ECMDB00189,1.3291
ECMDB00217,2.7871
ECMDB00218,1.5872
ECMDB00229,1.3566
ECMDB00241,0.1869
ECMDB00244,0.0785
ECMDB00258,0.3101
ECMDB00280,1.0098
ECMDB00285,2.2875
ECMDB00288,0.0290
ECMDB00290,1.4764
ECMDB00293,1.4164
ECMDB00295,0.4451
ECMDB00302,3.6635
ECMDB00538,1.6426
ECMDB00570,0.2827
ECMDB00674,3.7513
ECMDB00797,0.1292
ECMDB00830,0.1481
ECMDB00902,1.8824
ECMDB00905,0.1357
ECMDB00939,1.3135
ECMDB00960,0.6040
ECMDB00961,1.8470
ECMDB00972,2.5016
ECMDB00975,0.9712
ECMDB00988,0.9281
ECMDB00998,0.6847
ECMDB00999,1.0883
ECMDB01000,0.6741
ECMDB01003,1.0822
ECMDB01044,0.6214
ECMDB01056,1.7627
ECMDB01058,1.2765
ECMDB01060,4.9539
ECMDB01062,1.1978
ECMDB01066,1.9704
ECMDB01079,2.0603
ECMDB01094,3.4667
ECMDB01095,4.2550
ECMDB01097,0.7633
ECMDB01117,1.9649
ECMDB01121,1.3944
ECMDB01124,0.2144
ECMDB01134,1.2201
ECMDB01142,2.3210
ECMDB01144,2.8735
ECMDB01163,2.2917
ECMDB01174,1.6159
ECMDB01178,2.8790
ECMDB01179,2.1464
ECMDB01185,1.8345
ECMDB01191,1.0744
ECMDB01193,1.9810
ECMDB01197,1.4387
ECMDB01201,1.5403
ECMDB01202,0.7401
ECMDB01227,0.1158
ECMDB01245,1.5505
ECMDB01248,2.0696
ECMDB01261,1.5709
ECMDB01262,2.0726
ECMDB01271,0.3648
ECMDB01273,1.8460
ECMDB01274,1.0415
ECMDB01285,1.8901
ECMDB01296,1.9292
ECMDB01308,1.3126
ECMDB01317,0.9769
ECMDB01328,2.8615
ECMDB01332,0.3915
ECMDB01341,0.8646
ECMDB01342,2.4701
