Ligand,RMSD
ECMDB00045,0.0889
ECMDB00048,0.0281
ECMDB00055,0.0365
ECMDB00058,0.0064
ECMDB00061,0.6306
ECMDB00082,1.8611
ECMDB00095,0.4458
ECMDB00121,1.4671
ECMDB00125,1.0449
ECMDB00163,0.0893
ECMDB00186,0.6299
ECMDB00189,0.4786
ECMDB00217,3.2402
ECMDB00218,0.6732
ECMDB00229,1.6458
ECMDB00241,0.8644
ECMDB00244,0.8063
ECMDB00258,0.0360
ECMDB00280,1.5166
ECMDB00285,1.9127
ECMDB00288,0.1256
ECMDB00290,3.1072
ECMDB00293,1.3485
ECMDB00295,0.5907
ECMDB00302,1.7893
ECMDB00538,0.7950
ECMDB00570,1.1758
ECMDB00674,2.2596
ECMDB00797,0.5167
ECMDB00830,0.0878
ECMDB00902,3.5118
ECMDB00905,0.2933
ECMDB00939,1.2870
ECMDB00960,0.7800
ECMDB00961,1.7836
ECMDB00972,2.1602
ECMDB00975,0.0199
ECMDB00988,1.5180
ECMDB00998,0.5382
ECMDB00999,1.7123
ECMDB01000,0.9046
ECMDB01003,0.5238
ECMDB01044,1.3580
ECMDB01056,0.8261
ECMDB01058,0.0528
ECMDB01060,3.3667
ECMDB01062,0.1022
ECMDB01066,1.6232
ECMDB01079,1.6512
ECMDB01094,4.0290
ECMDB01095,2.9997
ECMDB01097,1.1734
ECMDB01117,2.2376
ECMDB01121,0.0352
ECMDB01124,1.1203
ECMDB01134,0.7130
ECMDB01142,0.2359
ECMDB01144,3.1343
ECMDB01163,1.6753
ECMDB01174,1.6105
ECMDB01178,1.9472
ECMDB01179,4.3536
ECMDB01185,1.0078
ECMDB01191,2.0272
ECMDB01193,2.9805
ECMDB01197,4.2146
ECMDB01201,0.0708
ECMDB01202,0.8942
ECMDB01227,0.1497
ECMDB01245,1.2044
ECMDB01248,2.5913
ECMDB01261,0.3414
ECMDB01262,1.8066
ECMDB01271,0.8069
ECMDB01273,3.4182
ECMDB01274,1.1980
ECMDB01285,0.9538
ECMDB01296,0.9779
ECMDB01308,1.0138
ECMDB01317,0.6090
ECMDB01328,4.1915
ECMDB01332,1.0360
ECMDB01341,1.3642
ECMDB01342,1.0633
ECMDB01346,2.8160
ECMDB01354,1.6633
ECMDB01367,0.0562
ECMDB01372,1.4865
ECMDB01373,3.4347
ECMDB01384,1.9607
ECMDB01391,0.1217
ECMDB01396,0.4339
ECMDB01397,1.8473
ECMDB01399,3.2566
ECMDB01409,0.7310
ECMDB01412,0.1862
ECMDB01416,3.6749
ECMDB01423,2.5716
ECMDB01439,1.3305
ECMDB01440,0.5776
ECMDB01487,0.7324
ECMDB01517,1.4227
ECMDB01520,3.2214
ECMDB01532,0.6318
ECMDB01546,2.1895
ECMDB01550,1.1106
ECMDB01554,1.6828
ECMDB01562,0.2042
ECMDB01846,0.3543
ECMDB02158,0.8932
ECMDB02666,2.2230
ECMDB03266,1.7054
ECMDB03335,0.1552
ECMDB03419,3.2391
ECMDB03502,0.0794
ECMDB03514,1.3298
ECMDB03536,1.3502
ECMDB03540,0.0470
ECMDB03556,0.3019
ECMDB03826,2.0321
ECMDB03882,0.6106
ECMDB04007,0.3028
ECMDB04010,0.6709
ECMDB04033,2.1291
ECMDB04034,1.4720
ECMDB04052,0.0377
ECMDB04053,1.3560
ECMDB04063,1.8869
ECMDB04085,0.5442
ECMDB04108,0.6581
ECMDB04111,3.8200
ECMDB04117,2.8366
ECMDB04119,3.8516
ECMDB04120,2.6295
ECMDB04137,0.3729
ECMDB04138,2.5520
ECMDB04165,2.7891
ECMDB04166,1.5463
ECMDB04167,3.2322
ECMDB04168,1.2567
ECMDB04169,1.0497
ECMDB04171,0.6149
ECMDB04220,2.2559
ECMDB04662,2.0550
ECMDB06273,0.0605
ECMDB06354,2.4549
ECMDB06555,2.4645
ECMDB06557,3.8994
ECMDB06823,3.6101
ECMDB06834,3.4130
ECMDB06872,0.1016
ECMDB06876,0.9286
ECMDB07858,3.7234
ECMDB07859,3.0725
ECMDB07860,2.3742
ECMDB07861,2.6687
ECMDB07862,2.2446
ECMDB07863,4.1729
ECMDB07864,3.7258
ECMDB07865,3.8819
ECMDB08821,4.7795
ECMDB08824,5.4984
ECMDB08827,2.3951
ECMDB08920,3.0297
ECMDB08923,1.4291
ECMDB08924,2.7555
ECMDB08953,2.0627
ECMDB08956,2.1612
ECMDB08957,5.1157
ECMDB08959,2.4903
ECMDB09019,2.7661
ECMDB09022,3.4954
ECMDB09023,3.0401
ECMDB10573,3.9479
ECMDB10615,2.6730
ECMDB10616,3.7503
ECMDB10618,3.9423
ECMDB11145,3.9226
ECMDB11155,4.3378
ECMDB11156,2.6742
ECMDB11616,0.6376
ECMDB11629,1.1936
ECMDB11688,0.1766
ECMDB12277,2.4536
ECMDB12278,2.1949
ECMDB12330,2.1875
ECMDB12332,2.6818
ECMDB12333,3.8884
ECMDB12352,4.0883
ECMDB12363,3.7345
ECMDB12366,2.8388
ECMDB20003,0.5191
ECMDB20004,2.0362
ECMDB20006,1.6323
ECMDB20019,3.9361
ECMDB20024,1.2136
ECMDB20025,0.6900
ECMDB20026,1.6802
ECMDB20027,0.7563
ECMDB20033,0.1294
ECMDB20034,2.2198
ECMDB20035,2.0167
ECMDB20049,1.2962
ECMDB20050,0.5164
ECMDB20054,4.4779
ECMDB20055,1.7997
ECMDB20058,1.1445
ECMDB20059,0.8296
ECMDB20062,0.6189
ECMDB20068,1.0530
ECMDB20078,2.5721
ECMDB20079,0.9678
ECMDB20081,0.0113
ECMDB20083,3.4083
ECMDB20088,3.0359
ECMDB20096,2.5159
ECMDB20099,0.2744
ECMDB20106,0.0440
ECMDB20110,1.0017
ECMDB20112,5.8610
ECMDB20113,0.3982
ECMDB20117,1.1926
ECMDB20123,2.0569
ECMDB20133,1.0949
ECMDB20139,1.7816
ECMDB20145,1.0838
ECMDB20148,1.2908
ECMDB20154,1.1887
ECMDB20155,2.2645
ECMDB20156,1.6106
ECMDB20157,0.3955
ECMDB20158,1.1389
ECMDB20161,0.6887
ECMDB20170,2.7074
ECMDB20171,0.7629
ECMDB20174,1.0294
ECMDB20175,0.2375
ECMDB20177,0.8383
ECMDB20178,0.1584
ECMDB20186,2.0866
ECMDB20187,2.4304
ECMDB20188,1.4209
ECMDB20189,1.4217
ECMDB20191,0.0400
ECMDB20192,1.8491
ECMDB20196,1.1058
ECMDB20202,3.2081
ECMDB20226,3.5226
ECMDB20238,0.6718
ECMDB20246,2.3972
ECMDB20267,0.6538
ECMDB20281,1.2179
ECMDB20298,1.2764
ECMDB20324,1.2996
ECMDB20325,0.3991
ECMDB20347,0.1295
ECMDB20428,1.8277
ECMDB20429,3.1014
ECMDB20469,3.2382
ECMDB20470,3.7769
ECMDB20485,1.8309
ECMDB20518,1.3767
ECMDB20537,0.6659
ECMDB20547,0.0111
ECMDB20549,1.8529
ECMDB20557,1.4016
ECMDB20558,1.1776
ECMDB20562,2.5729
ECMDB20564,0.6993
ECMDB20573,1.1817
ECMDB20575,1.8077
ECMDB20579,3.7442
ECMDB20594,0.1263
ECMDB20601,0.0007
ECMDB20608,2.1819
ECMDB20612,2.7772
ECMDB20613,2.2586
ECMDB20620,3.9366
ECMDB20622,0.1314
ECMDB21000,0.8784
ECMDB21005,0.0668
ECMDB21014,2.6950
ECMDB21015,1.7097
ECMDB21016,5.3642
ECMDB21017,3.9516
ECMDB21018,4.5079
ECMDB21019,3.7590
ECMDB21020,3.7801
ECMDB21021,4.2011
ECMDB21024,3.8427
ECMDB21025,3.8188
ECMDB21026,2.2019
ECMDB21027,4.5099
ECMDB21028,2.7232
ECMDB21030,5.1721
