Ligand,RMSD
ECMDB00045,1.0466
ECMDB00048,0.0536
ECMDB00055,0.9788
ECMDB00058,0.0064
ECMDB00061,1.0517
ECMDB00082,0.7107
ECMDB00095,1.1402
ECMDB00121,1.2645
ECMDB00125,1.5746
ECMDB00163,0.1032
ECMDB00186,0.0186
ECMDB00189,2.1907
ECMDB00217,2.4846
ECMDB00218,0.3646
ECMDB00229,0.1818
ECMDB00241,0.3177
ECMDB00244,1.7414
ECMDB00258,0.8724
ECMDB00280,0.8748
ECMDB00285,1.4349
ECMDB00288,0.0761
ECMDB00290,1.0055
ECMDB00293,3.1897
ECMDB00295,0.9810
ECMDB00302,1.5995
ECMDB00538,1.6471
ECMDB00570,0.8778
ECMDB00674,4.3330
ECMDB00797,1.4820
ECMDB00830,0.0049
ECMDB00902,4.9466
ECMDB00905,0.0736
ECMDB00939,1.7918
ECMDB00960,0.0853
ECMDB00961,1.7913
ECMDB00972,0.9432
ECMDB00975,0.2374
ECMDB00988,0.9204
ECMDB00998,1.7332
ECMDB00999,0.7413
ECMDB01000,0.9274
ECMDB01003,1.2014
ECMDB01044,2.6209
ECMDB01056,2.7738
ECMDB01058,0.1991
ECMDB01060,2.5397
ECMDB01062,0.2764
ECMDB01066,2.2010
ECMDB01079,2.0139
ECMDB01094,6.1064
ECMDB01095,0.1137
ECMDB01097,0.3768
ECMDB01117,3.0483
ECMDB01121,1.3166
ECMDB01124,0.3167
ECMDB01134,0.7929
ECMDB01142,1.6590
ECMDB01144,3.0005
ECMDB01163,3.8542
ECMDB01174,1.8796
ECMDB01178,2.1188
ECMDB01179,2.6398
ECMDB01185,0.6703
ECMDB01191,2.5938
ECMDB01193,2.6451
ECMDB01197,3.1987
ECMDB01201,2.7906
ECMDB01202,0.2282
ECMDB01227,0.1051
ECMDB01245,0.4050
ECMDB01248,5.4678
ECMDB01261,0.3908
ECMDB01262,0.1447
ECMDB01271,0.7055
ECMDB01273,0.8377
ECMDB01274,1.4049
ECMDB01285,2.2626
ECMDB01296,1.4126
ECMDB01308,0.1577
ECMDB01317,0.5525
ECMDB01328,3.3229
ECMDB01332,0.5333
ECMDB01341,1.2804
ECMDB01342,3.0247
ECMDB01346,0.7655
ECMDB01354,1.5379
ECMDB01367,0.5474
ECMDB01372,1.1724
ECMDB01373,5.4001
ECMDB01384,2.5360
ECMDB01391,3.0419
ECMDB01396,1.7993
ECMDB01397,0.3129
ECMDB01399,4.0271
ECMDB01409,0.7584
ECMDB01412,3.2566
ECMDB01416,2.1503
ECMDB01423,3.1545
ECMDB01439,1.5500
ECMDB01440,1.2513
ECMDB01487,3.2799
ECMDB01517,1.4687
ECMDB01520,0.3602
ECMDB01532,1.0231
ECMDB01546,0.0861
ECMDB01550,1.5948
ECMDB01554,1.1954
ECMDB01562,4.3964
ECMDB01846,1.1584
ECMDB02158,0.6528
ECMDB02666,2.0471
ECMDB03266,1.3167
ECMDB03335,0.4468
ECMDB03419,4.3070
ECMDB03502,0.5738
ECMDB03514,1.2390
ECMDB03536,2.8253
ECMDB03540,0.3361
ECMDB03556,1.4673
ECMDB03826,0.9121
ECMDB03882,0.1013
ECMDB04007,1.3245
ECMDB04010,1.3053
ECMDB04033,1.0444
ECMDB04034,0.1716
ECMDB04052,0.0962
ECMDB04053,0.9092
ECMDB04063,1.1642
ECMDB04085,0.0817
ECMDB04108,0.0938
ECMDB04111,1.2220
ECMDB04117,2.8635
ECMDB04119,2.3378
ECMDB04120,2.4650
ECMDB04137,0.1574
ECMDB04138,2.1031
ECMDB04165,0.9956
ECMDB04166,3.0672
ECMDB04167,1.4999
ECMDB04168,1.6603
ECMDB04169,2.3322
ECMDB04171,2.9694
ECMDB04220,3.0849
ECMDB04662,1.3417
ECMDB06273,0.2890
ECMDB06354,1.9409
ECMDB06555,2.1688
ECMDB06557,3.2102
ECMDB06823,5.3859
ECMDB06834,0.5886
ECMDB06872,1.7469
ECMDB06876,1.6378
ECMDB07858,2.9083
ECMDB07859,6.1453
ECMDB07860,2.3483
ECMDB07861,4.4709
ECMDB07862,3.5498
ECMDB07863,2.5096
ECMDB07864,3.0285
ECMDB07865,3.1058
ECMDB08821,3.7580
ECMDB08824,2.1012
ECMDB08827,2.8112
ECMDB08920,2.7412
ECMDB08923,2.1751
ECMDB08924,2.4564
ECMDB08953,2.2343
ECMDB08956,4.4487
ECMDB08957,3.0945
ECMDB08959,2.4824
ECMDB09019,2.3708
ECMDB09022,2.9877
ECMDB09023,3.9679
ECMDB10573,2.8374
ECMDB10615,2.5962
ECMDB10616,5.3113
ECMDB10618,2.7682
ECMDB11145,2.4596
ECMDB11155,3.6963
ECMDB11156,3.7343
ECMDB11616,1.1988
ECMDB11629,0.0150
ECMDB11688,0.6746
ECMDB12277,2.7253
ECMDB12278,3.2541
ECMDB12330,4.4828
ECMDB12332,4.2373
ECMDB12333,2.6726
ECMDB12352,3.0778
ECMDB12363,2.2180
ECMDB12366,2.6402
ECMDB20003,2.4362
ECMDB20004,1.4956
ECMDB20006,0.9384
ECMDB20019,1.3787
ECMDB20024,1.1450
ECMDB20025,1.4199
ECMDB20026,4.2864
ECMDB20027,2.1908
ECMDB20033,1.5151
ECMDB20034,2.0572
ECMDB20035,3.4259
ECMDB20049,2.5915
ECMDB20050,1.4199
ECMDB20054,2.9950
ECMDB20055,1.7720
ECMDB20058,1.3595
ECMDB20059,4.5337
ECMDB20062,0.0180
ECMDB20068,1.1162
ECMDB20078,0.8320
ECMDB20079,0.4906
ECMDB20081,0.6054
ECMDB20083,2.9945
ECMDB20088,2.0540
ECMDB20096,1.7803
ECMDB20099,0.5824
ECMDB20106,0.8515
ECMDB20110,0.9170
ECMDB20112,3.9248
ECMDB20113,2.8157
ECMDB20117,1.3989
ECMDB20123,1.3129
ECMDB20133,3.4373
ECMDB20139,1.8206
ECMDB20145,1.6486
ECMDB20148,2.3908
ECMDB20154,1.7298
ECMDB20155,3.3305
ECMDB20156,2.1808
ECMDB20157,1.1272
ECMDB20158,0.7024
ECMDB20161,0.1833
ECMDB20170,1.6633
ECMDB20171,0.5305
ECMDB20174,0.0759
ECMDB20175,0.5847
ECMDB20177,0.4703
ECMDB20178,1.4750
ECMDB20186,1.5664
ECMDB20187,1.2198
ECMDB20188,2.3806
ECMDB20189,0.5850
ECMDB20191,1.2026
ECMDB20192,1.9899
ECMDB20196,0.4604
ECMDB20202,2.7980
ECMDB20226,2.2056
ECMDB20238,0.2146
ECMDB20246,3.2925
ECMDB20267,0.1657
ECMDB20281,2.7551
ECMDB20298,3.0865
ECMDB20324,1.0058
ECMDB20325,1.5821
ECMDB20347,0.5062
ECMDB20428,1.4986
ECMDB20429,1.3544
ECMDB20469,3.2735
ECMDB20470,2.9917
ECMDB20485,3.5650
ECMDB20518,0.4222
ECMDB20537,3.7867
ECMDB20547,1.0337
ECMDB20549,2.6486
ECMDB20557,1.4183
ECMDB20558,2.4767
ECMDB20562,2.6773
ECMDB20564,0.4035
ECMDB20573,2.4780
ECMDB20575,1.7572
ECMDB20579,2.5522
ECMDB20594,1.3498
ECMDB20601,0.0006
ECMDB20608,1.0294
ECMDB20612,2.3984
ECMDB20613,0.3959
ECMDB20620,5.0925
ECMDB20622,0.8221
ECMDB21000,1.7770
ECMDB21005,0.0093
ECMDB21014,2.7341
ECMDB21015,2.3932
ECMDB21016,4.4387
ECMDB21017,3.3655
ECMDB21018,2.5586
ECMDB21019,3.1737
ECMDB21020,2.7687
ECMDB21021,2.0493
ECMDB21024,2.7904
ECMDB21025,2.2048
ECMDB21026,2.2058
ECMDB21027,2.8697
ECMDB21028,1.5525
ECMDB21030,4.4366
ECMDB21033,1.6675
ECMDB21037,2.5640
ECMDB21041,2.8493
ECMDB21042,2.4416
ECMDB21044,4.1301
ECMDB21045,2.1630
ECMDB21049,5.0556
ECMDB21050,3.5147
ECMDB21054,3.6719
ECMDB21055,4.2965
ECMDB21060,3.1677
ECMDB21062,4.2040
ECMDB21063,3.0978
ECMDB21064,4.1303
ECMDB21065,3.7523
ECMDB21066,5.6742
ECMDB21067,2.4355
ECMDB21068,4.5097
ECMDB21070,3.8189
ECMDB21073,5.3607
ECMDB21075,2.2359
ECMDB21082,5.1730
ECMDB21084,1.7556
ECMDB21086,2.5624
ECMDB21103,2.3426
ECMDB21104,3.4761
ECMDB21105,1.9150
ECMDB21106,2.5413
ECMDB21108,3.2585
ECMDB21109,2.0377
HMDB0000010,0.0266
