Ligand,RMSD
ECMDB00045,0.7883
ECMDB00048,0.1607
ECMDB00055,0.8578
ECMDB00058,0.0167
ECMDB00061,0.0736
ECMDB00082,1.5281
ECMDB00095,0.5626
ECMDB00121,0.7549
ECMDB00125,1.4904
ECMDB00163,0.0332
ECMDB00186,0.0625
ECMDB00189,1.9348
ECMDB00217,1.6894
ECMDB00218,0.8391
ECMDB00229,0.2952
ECMDB00241,0.0968
ECMDB00244,1.9560
ECMDB00258,0.3023
ECMDB00280,0.6213
ECMDB00285,2.1568
ECMDB00288,0.0114
ECMDB00290,4.1370
ECMDB00293,1.6415
ECMDB00295,0.5024
ECMDB00302,1.7118
ECMDB00538,1.7026
ECMDB00570,0.9640
ECMDB00674,2.1287
ECMDB00797,0.8371
ECMDB00830,0.2607
ECMDB00902,0.8131
ECMDB00905,0.6187
ECMDB00939,1.1023
ECMDB00960,0.7297
ECMDB00961,3.2815
ECMDB00972,1.6559
ECMDB00975,0.3328
ECMDB00988,1.2399
ECMDB00998,1.1663
ECMDB00999,0.7973
ECMDB01000,1.8997
ECMDB01003,0.3501
ECMDB01044,0.7058
ECMDB01056,1.7387
ECMDB01058,0.6640
ECMDB01060,2.4218
ECMDB01062,0.0456
ECMDB01066,1.2990
ECMDB01079,2.3015
ECMDB01094,2.1165
ECMDB01095,2.8866
ECMDB01097,0.1765
ECMDB01117,1.7745
ECMDB01121,0.0835
ECMDB01124,0.1224
ECMDB01134,0.7460
ECMDB01142,2.2546
ECMDB01144,1.6420
ECMDB01163,1.9613
ECMDB01174,2.7709
ECMDB01178,1.9315
ECMDB01179,2.7748
ECMDB01185,0.6718
ECMDB01191,0.9665
ECMDB01193,1.7102
ECMDB01197,1.8226
ECMDB01201,0.7309
ECMDB01202,0.5638
ECMDB01227,0.6546
ECMDB01245,0.7850
ECMDB01248,3.6945
ECMDB01261,1.2531
ECMDB01262,1.1001
ECMDB01271,0.0562
ECMDB01273,0.5334
ECMDB01274,0.1724
ECMDB01285,0.9692
ECMDB01296,1.0779
ECMDB01308,0.8166
ECMDB01317,0.0525
ECMDB01328,3.8130
ECMDB01332,0.4309
ECMDB01341,1.5964
ECMDB01342,0.8156
ECMDB01346,1.3046
ECMDB01354,0.3503
ECMDB01367,0.3914
ECMDB01372,1.3542
ECMDB01373,2.3187
ECMDB01384,1.5674
ECMDB01391,1.6545
ECMDB01396,1.4535
ECMDB01397,0.9427
ECMDB01399,1.3871
ECMDB01409,0.6221
ECMDB01412,0.1521
ECMDB01416,2.2886
ECMDB01423,3.3650
ECMDB01439,0.5826
ECMDB01440,2.0547
ECMDB01487,3.5981
ECMDB01517,0.3912
ECMDB01520,1.6713
ECMDB01532,0.9690
ECMDB01546,1.2284
ECMDB01550,0.9908
ECMDB01554,1.4045
ECMDB01562,3.9901
ECMDB01846,0.9262
ECMDB02158,1.0791
ECMDB02666,0.6515
ECMDB03266,4.9256
ECMDB03335,0.5795
ECMDB03419,4.3408
ECMDB03502,0.7135
ECMDB03514,0.0323
ECMDB03536,0.6467
ECMDB03540,0.8044
ECMDB03556,0.1309
ECMDB03826,0.8581
ECMDB03882,0.0918
ECMDB04007,0.0989
ECMDB04010,2.2412
ECMDB04033,3.1711
ECMDB04034,0.7171
ECMDB04052,1.2669
ECMDB04053,2.1153
ECMDB04063,1.7942
ECMDB04085,1.4407
ECMDB04108,0.4402
ECMDB04111,4.4332
ECMDB04117,1.8295
ECMDB04119,3.0419
ECMDB04120,1.8750
ECMDB04137,1.6183
ECMDB04138,2.3341
ECMDB04165,1.2082
ECMDB04166,1.9416
ECMDB04167,2.6912
ECMDB04168,2.3058
ECMDB04169,1.8166
ECMDB04171,1.1446
ECMDB04220,1.8532
ECMDB04662,1.6639
ECMDB06273,0.0815
ECMDB06354,1.9455
ECMDB06555,0.0579
ECMDB06557,2.3101
ECMDB06823,2.4425
ECMDB06834,2.7554
ECMDB06872,1.4812
ECMDB06876,2.6585
ECMDB07858,4.8179
ECMDB07859,4.3704
ECMDB07860,2.5328
ECMDB07861,4.0808
ECMDB07862,2.8437
ECMDB07863,5.6295
ECMDB07864,2.2689
ECMDB07865,2.0090
ECMDB08821,3.1067
ECMDB08824,2.7710
ECMDB08827,4.1044
ECMDB08920,4.5207
ECMDB08923,2.1389
ECMDB08924,1.8910
ECMDB08953,2.4036
ECMDB08956,3.3967
ECMDB08957,5.3655
ECMDB08959,2.7126
ECMDB09019,2.8428
ECMDB09022,3.9129
ECMDB09023,6.0862
ECMDB10573,3.3556
ECMDB10615,4.6935
ECMDB10616,2.2368
ECMDB10618,3.0899
ECMDB11145,2.4778
ECMDB11155,3.8407
ECMDB11156,5.1340
ECMDB11616,0.0443
ECMDB11629,0.0475
ECMDB11688,1.1611
ECMDB12277,1.5590
ECMDB12278,1.6182
ECMDB12330,3.7690
ECMDB12332,3.0426
ECMDB12333,2.5564
ECMDB12352,1.4636
ECMDB12363,2.5186
ECMDB12366,1.7355
ECMDB20003,1.4590
ECMDB20004,2.6545
ECMDB20006,1.5941
ECMDB20019,2.3107
ECMDB20024,3.0761
ECMDB20025,3.4115
ECMDB20026,0.5247
ECMDB20027,1.9128
ECMDB20033,1.8328
ECMDB20034,1.7429
ECMDB20035,1.6853
ECMDB20049,4.9730
ECMDB20050,1.4693
ECMDB20054,3.0476
ECMDB20055,1.9359
ECMDB20058,2.0627
ECMDB20059,2.1411
ECMDB20062,0.0612
ECMDB20068,1.5022
ECMDB20078,0.3656
ECMDB20079,1.3362
ECMDB20081,0.3385
ECMDB20083,1.5218
ECMDB20088,2.5282
ECMDB20096,3.5782
ECMDB20099,0.1144
ECMDB20106,0.2655
ECMDB20110,2.2343
ECMDB20112,2.4065
ECMDB20113,1.4355
ECMDB20117,0.0939
ECMDB20123,1.7921
ECMDB20133,2.0554
ECMDB20139,1.9551
ECMDB20145,1.8785
ECMDB20148,0.6485
ECMDB20154,1.5896
ECMDB20155,1.8341
ECMDB20156,1.9530
ECMDB20157,1.0521
ECMDB20158,0.2708
ECMDB20161,0.0823
ECMDB20170,0.9211
ECMDB20171,0.0597
ECMDB20174,1.7308
ECMDB20175,1.2975
ECMDB20177,0.0631
ECMDB20178,0.6356
ECMDB20186,1.0290
ECMDB20187,2.5053
ECMDB20188,1.6467
ECMDB20189,0.9704
ECMDB20191,0.5246
ECMDB20192,1.5446
ECMDB20196,1.9465
ECMDB20202,4.4194
ECMDB20226,2.9643
ECMDB20238,0.2061
ECMDB20246,0.8963
ECMDB20267,0.8975
ECMDB20281,5.0680
ECMDB20298,1.5389
ECMDB20324,0.7552
ECMDB20325,1.9295
ECMDB20347,0.0135
ECMDB20428,1.3848
ECMDB20429,1.6975
ECMDB20469,3.3902
ECMDB20470,2.4250
ECMDB20485,3.9585
ECMDB20518,0.7702
ECMDB20537,1.3955
ECMDB20547,0.5388
ECMDB20549,1.3280
ECMDB20557,1.5951
ECMDB20558,2.3375
ECMDB20562,2.9961
ECMDB20564,0.2971
ECMDB20573,1.6116
ECMDB20575,0.1730
