Ligand,RMSD
ECMDB00045,1.3687
ECMDB00048,0.7153
ECMDB00055,0.8336
ECMDB00058,0.4339
ECMDB00061,0.9235
ECMDB00082,2.1273
ECMDB00095,0.6818
ECMDB00121,2.1086
ECMDB00125,1.7202
ECMDB00163,1.2501
ECMDB00186,1.0409
ECMDB00189,1.8379
ECMDB00217,1.3669
ECMDB00218,0.6148
ECMDB00229,1.6170
ECMDB00241,1.0897
ECMDB00244,1.7784
ECMDB00258,0.5182
ECMDB00280,1.1442
ECMDB00285,2.1390
ECMDB00288,1.1542
ECMDB00290,2.2606
ECMDB00293,1.9563
ECMDB00295,1.5834
ECMDB00302,3.7448
ECMDB00538,1.8123
ECMDB00570,1.2177
ECMDB00674,4.2165
ECMDB00797,1.4056
ECMDB00830,0.7457
ECMDB00902,3.2004
ECMDB00905,2.4018
ECMDB00939,2.4108
ECMDB00960,1.3815
ECMDB00961,3.2975
ECMDB00972,4.4054
ECMDB00975,0.7943
ECMDB00988,1.9132
ECMDB00998,1.7001
ECMDB00999,1.4974
ECMDB01000,1.0550
ECMDB01003,0.7212
ECMDB01044,2.4712
ECMDB01056,3.1799
ECMDB01058,1.4797
ECMDB01060,5.7804
ECMDB01062,0.6996
ECMDB01066,1.9965
ECMDB01079,2.1248
ECMDB01094,5.9144
ECMDB01095,1.8326
ECMDB01097,0.9982
ECMDB01117,3.7882
ECMDB01121,1.1331
ECMDB01124,2.7835
ECMDB01134,0.8929
ECMDB01142,1.9301
ECMDB01144,2.9585
ECMDB01163,3.8177
ECMDB01174,2.6514
ECMDB01178,1.8331
ECMDB01179,3.4784
ECMDB01185,2.1326
ECMDB01191,1.8780
ECMDB01193,2.0549
ECMDB01197,3.6940
ECMDB01201,2.1031
ECMDB01202,1.3814
ECMDB01227,1.0327
ECMDB01245,1.8865
ECMDB01248,2.0335
ECMDB01261,1.5434
ECMDB01262,1.5381
ECMDB01271,0.9996
ECMDB01273,1.4804
ECMDB01274,2.3463
ECMDB01285,3.3911
ECMDB01296,1.3986
ECMDB01308,1.6268
ECMDB01317,1.5258
ECMDB01328,2.9551
ECMDB01332,1.4914
ECMDB01341,0.3834
ECMDB01342,1.1102
ECMDB01346,1.2793
ECMDB01354,1.7768
ECMDB01367,0.1602
ECMDB01372,3.4922
ECMDB01373,2.0685
ECMDB01384,4.3699
ECMDB01391,1.7710
ECMDB01396,5.3570
ECMDB01397,0.3682
ECMDB01399,1.0928
ECMDB01409,0.6843
ECMDB01412,2.2888
ECMDB01416,1.3933
ECMDB01423,2.8527
ECMDB01439,1.0514
ECMDB01440,1.7683
ECMDB01487,1.7104
ECMDB01517,1.5689
ECMDB01520,2.1171
ECMDB01532,2.3114
ECMDB01546,0.6294
ECMDB01550,2.2214
ECMDB01554,1.1135
ECMDB01562,1.7598
ECMDB01846,1.5432
ECMDB02158,1.1662
ECMDB02666,1.7926
ECMDB03266,3.4452
ECMDB03335,0.8153
ECMDB03419,4.3340
ECMDB03502,0.9787
ECMDB03514,1.5510
ECMDB03536,1.6475
ECMDB03540,1.4036
ECMDB03556,2.2475
ECMDB03826,2.1022
ECMDB03882,1.0604
ECMDB04007,1.3328
ECMDB04010,2.0518
ECMDB04033,0.9731
ECMDB04034,0.1939
ECMDB04052,1.3183
ECMDB04053,3.2378
ECMDB04063,3.2591
ECMDB04085,0.1449
ECMDB04108,0.8209
ECMDB04111,4.4162
ECMDB04117,3.5665
ECMDB04119,3.1826
ECMDB04120,2.3361
ECMDB04137,2.1141
ECMDB04138,2.2749
ECMDB04165,3.8503
ECMDB04166,1.8501
ECMDB04167,1.5585
ECMDB04168,1.8348
ECMDB04169,1.9044
ECMDB04171,1.0310
ECMDB04220,5.0103
ECMDB04662,1.9770
ECMDB06273,1.5973
ECMDB06354,2.8537
ECMDB06555,0.2428
ECMDB06557,2.1584
ECMDB06823,1.3513
ECMDB06834,2.3268
ECMDB06872,1.2835
ECMDB06876,2.1697
ECMDB07858,2.9219
ECMDB07859,3.3096
