Ligand,RMSD
ECMDB00045,1.1249
ECMDB00048,1.5060
ECMDB00055,1.1236
ECMDB00058,0.7343
ECMDB00061,1.1904
ECMDB00082,1.2743
ECMDB00095,0.8054
ECMDB00121,1.9123
ECMDB00125,2.2713
ECMDB00163,0.9326
ECMDB00186,0.4569
ECMDB00189,2.6796
ECMDB00217,2.6808
ECMDB00218,0.7361
ECMDB00229,1.2648
ECMDB00241,0.9243
ECMDB00244,1.6830
ECMDB00258,0.3268
ECMDB00280,1.2532
ECMDB00285,2.8558
ECMDB00288,0.2808
ECMDB00290,2.3450
ECMDB00293,1.5925
ECMDB00295,0.5866
ECMDB00302,1.8169
ECMDB00538,2.0848
ECMDB00570,1.1809
ECMDB00674,4.5370
ECMDB00797,1.5441
ECMDB00830,0.7448
ECMDB00902,3.2447
ECMDB00905,1.9854
ECMDB00939,2.9881
ECMDB00960,2.0000
ECMDB00961,1.9586
ECMDB00972,2.5903
ECMDB00975,0.9013
ECMDB00988,1.8953
ECMDB00998,2.6131
ECMDB00999,1.3001
ECMDB01000,2.5171
ECMDB01003,1.6046
ECMDB01044,2.3478
ECMDB01056,1.8600
ECMDB01058,1.4112
ECMDB01060,3.4985
ECMDB01062,0.2441
ECMDB01066,2.3722
ECMDB01079,1.5059
ECMDB01094,3.2570
ECMDB01095,1.5625
ECMDB01097,0.9398
ECMDB01117,2.6783
ECMDB01121,1.4165
ECMDB01124,1.2684
ECMDB01134,1.6631
ECMDB01142,3.0485
ECMDB01144,3.7477
ECMDB01163,2.5504
ECMDB01174,2.0888
ECMDB01178,4.0489
ECMDB01179,2.5313
ECMDB01185,2.5530
ECMDB01191,2.6751
ECMDB01193,2.1460
ECMDB01197,3.5238
ECMDB01201,1.2071
ECMDB01202,0.8340
ECMDB01227,0.8772
ECMDB01245,1.8506
ECMDB01248,2.7679
ECMDB01261,0.4632
ECMDB01262,1.3447
ECMDB01271,0.5475
ECMDB01273,1.4053
ECMDB01274,2.5752
ECMDB01285,2.6821
ECMDB01296,1.8221
ECMDB01308,0.5168
ECMDB01317,0.6851
ECMDB01328,3.6984
ECMDB01332,1.2290
ECMDB01341,2.3274
ECMDB01342,3.2790
ECMDB01346,4.3470
ECMDB01354,1.0504
ECMDB01367,0.3861
ECMDB01372,1.7669
ECMDB01373,1.0927
ECMDB01384,2.2967
ECMDB01391,2.7254
ECMDB01396,1.6872
ECMDB01397,0.7849
ECMDB01399,2.4349
ECMDB01409,0.7725
ECMDB01412,1.8472
ECMDB01416,2.4525
ECMDB01423,1.6853
ECMDB01439,0.5267
ECMDB01440,2.9024
ECMDB01487,3.7748
ECMDB01517,1.0553
ECMDB01520,2.2860
ECMDB01532,1.3112
ECMDB01546,0.7263
ECMDB01550,1.5808
ECMDB01554,1.0607
ECMDB01562,1.4343
ECMDB01846,2.5104
ECMDB02158,1.4179
ECMDB02666,1.8939
ECMDB03266,3.8406
ECMDB03335,2.4933
ECMDB03419,2.4278
ECMDB03502,1.0084
ECMDB03514,0.5581
ECMDB03536,1.8447
ECMDB03540,0.5354
ECMDB03556,1.3525
ECMDB03826,2.1647
ECMDB03882,0.6786
ECMDB04007,1.3387
ECMDB04010,0.9207
ECMDB04033,3.1859
ECMDB04034,1.5693
ECMDB04052,0.9012
ECMDB04053,2.3990
ECMDB04063,1.8844
ECMDB04085,1.2779
ECMDB04108,0.7789
ECMDB04111,3.7744
ECMDB04117,2.3607
ECMDB04119,2.6824
ECMDB04120,2.2738
ECMDB04137,1.7673
ECMDB04138,2.1058
ECMDB04165,3.0187
ECMDB04166,2.1885
ECMDB04167,3.0950
ECMDB04168,1.9494
ECMDB04169,2.3236
ECMDB04171,1.2501
ECMDB04220,2.7275
ECMDB04662,2.1499
ECMDB06273,0.5912
ECMDB06354,2.7002
ECMDB06555,1.4737
ECMDB06557,2.1989
ECMDB06823,1.8438
ECMDB06834,2.5284
ECMDB06872,0.8058
ECMDB06876,4.3674
ECMDB07858,3.6507
ECMDB07859,3.0216
ECMDB07860,3.0359
ECMDB07861,3.4939
ECMDB07862,3.4174
ECMDB07863,4.6191
ECMDB07864,3.4929
ECMDB07865,3.7724
ECMDB08821,3.7728
ECMDB08824,2.7614
ECMDB08827,2.8154
ECMDB08920,3.2261
ECMDB08923,3.2349
ECMDB08924,3.7813
ECMDB08953,2.9050
ECMDB08956,3.2795
ECMDB08957,3.7625
ECMDB08959,2.9487
ECMDB09019,2.6498
ECMDB09022,4.8666
ECMDB09023,2.1399
ECMDB10573,2.1434
ECMDB10615,3.1952
ECMDB10616,3.3254
ECMDB10618,3.5432
ECMDB11145,5.6625
ECMDB11155,3.7984
ECMDB11156,2.5827
ECMDB11616,0.5743
ECMDB11629,1.6447
ECMDB11688,1.4811
ECMDB12277,1.2862
ECMDB12278,2.6793
ECMDB12330,2.7504
ECMDB12332,2.1404
ECMDB12333,4.2685
ECMDB12352,3.2980
ECMDB12363,2.7334
ECMDB12366,4.3517
ECMDB20003,1.6736
ECMDB20004,2.1368
ECMDB20006,3.6136
ECMDB20019,2.5456
ECMDB20024,3.2910
ECMDB20025,1.9839
ECMDB20026,3.7713
ECMDB20027,3.7821
ECMDB20033,2.5220
ECMDB20034,2.0955
ECMDB20035,1.9626
ECMDB20049,3.3698
ECMDB20050,0.9726
ECMDB20054,1.9198
ECMDB20055,1.5578
ECMDB20058,2.3101
ECMDB20059,1.8632
ECMDB20062,0.3245
ECMDB20068,3.1447
ECMDB20078,2.1590
ECMDB20079,1.3474
ECMDB20081,0.4726
ECMDB20083,2.7506
ECMDB20088,2.7719
ECMDB20096,2.6963
ECMDB20099,1.5304
ECMDB20106,1.3310
ECMDB20110,4.1363
ECMDB20112,3.6816
ECMDB20113,2.8437
ECMDB20117,0.7265
ECMDB20123,1.3008
ECMDB20133,1.7050
ECMDB20139,1.6647
ECMDB20145,0.8760
ECMDB20148,2.0858
ECMDB20154,1.4084
ECMDB20155,2.2303
ECMDB20156,1.0547
ECMDB20157,1.1600
ECMDB20158,1.3963
ECMDB20161,0.7829
ECMDB20170,2.4809
ECMDB20171,1.4598
ECMDB20174,1.6193
ECMDB20175,1.1298
ECMDB20177,1.0731
ECMDB20178,2.2261
ECMDB20186,1.8599
ECMDB20187,1.8311
ECMDB20188,1.8914
ECMDB20189,1.9182
ECMDB20191,1.3971
ECMDB20192,1.8599
ECMDB20196,0.5719
ECMDB20202,3.8445
ECMDB20226,2.8768
ECMDB20238,0.6182
ECMDB20246,2.4171
ECMDB20267,0.7362
ECMDB20281,3.5150
ECMDB20298,2.7481
ECMDB20324,0.6940
ECMDB20325,1.0551
ECMDB20347,0.9151
ECMDB20428,2.6160
ECMDB20429,2.7777
ECMDB20469,3.1102
ECMDB20470,3.1125
ECMDB20485,3.2153
ECMDB20518,0.7549
ECMDB20537,2.6063
ECMDB20547,0.5841
ECMDB20549,3.1781
ECMDB20557,1.1158
ECMDB20558,2.3370
ECMDB20562,2.1011
ECMDB20564,1.0367
ECMDB20573,2.4062
ECMDB20575,1.1890
ECMDB20579,5.0780
ECMDB20594,1.0410
ECMDB20601,0.0007
ECMDB20608,1.2323
ECMDB20612,2.6224
ECMDB20613,2.7657
ECMDB20620,2.0132
ECMDB20622,1.2093
ECMDB21000,2.5007
ECMDB21005,0.2632
ECMDB21014,1.6998
ECMDB21015,2.6011
ECMDB21016,3.4834
ECMDB21017,2.4622
ECMDB21018,2.7102
ECMDB21019,2.8854
ECMDB21020,3.2680
ECMDB21021,3.2279
ECMDB21024,2.4297
ECMDB21025,5.3333
ECMDB21026,3.3388
ECMDB21027,2.5586
ECMDB21028,2.2967
ECMDB21030,3.4330
ECMDB21033,2.1824
ECMDB21037,2.8111
ECMDB21041,3.3684
ECMDB21042,2.1254
ECMDB21044,5.1059
ECMDB21045,1.4703
ECMDB21049,3.2897
ECMDB21050,2.9382
ECMDB21054,3.5021
ECMDB21055,2.1105
ECMDB21060,3.1660
ECMDB21062,2.9270
ECMDB21063,2.7952
ECMDB21064,4.1532
ECMDB21065,2.4806
ECMDB21066,3.1074
ECMDB21067,3.8571
ECMDB21068,3.1212
ECMDB21070,2.0016
ECMDB21073,3.1626
ECMDB21075,6.7265
ECMDB21082,2.8048
ECMDB21084,2.1300
ECMDB21086,2.5295
ECMDB21103,3.3989
ECMDB21104,2.9786
ECMDB21105,2.8463
ECMDB21106,2.2218
ECMDB21108,1.7976
ECMDB21109,5.3235
HMDB0000010,0.0111
HMDB0000015,0.0538
HMDB0000016,0.2830
HMDB0000021,1.2820
HMDB0000032,0.5732
HMDB0000036,1.6045
HMDB0000037,0.3491
HMDB0000045,0.9381
HMDB0000054,3.5003
HMDB0000058,1.2312
HMDB0000061,0.5766
HMDB0000063,0.1215
HMDB0000067,1.3859
HMDB0000082,2.3721
HMDB0000095,0.7381
HMDB0000125,2.2187
HMDB0000138,1.3262
HMDB0000163,0.7772
HMDB0000175,0.8240
HMDB0000186,0.3684
HMDB0000217,4.4560
HMDB0000218,0.8902
HMDB0000221,4.4995
HMDB0000222,3.1857
HMDB0000229,1.5871
HMDB0000230,0.8917
HMDB0000241,1.0291
HMDB0000248,1.1022
HMDB0000253,0.0949
HMDB0000256,1.6767
HMDB0000265,0.9332
HMDB0000268,0.3751
HMDB0000269,2.2999
HMDB0000277,1.8184
HMDB0000280,0.5475
HMDB0000285,1.5519
HMDB0000286,3.1562
HMDB0000288,0.5966
HMDB0000290,2.7324
HMDB0000295,1.4306
HMDB0000302,2.8481
HMDB0000308,0.9248
HMDB0000315,0.0084
HMDB0000319,0.2608
HMDB0000326,0.7876
HMDB0000332,0.3740
HMDB0000352,0.0008
HMDB0000359,0.6740
HMDB0000363,0.1096
HMDB0000374,0.0145
HMDB0000380,0.2982
HMDB0000405,0.3014
HMDB0000416,0.4126
HMDB0000418,0.3066
HMDB0000430,0.7085
HMDB0000449,0.0690
HMDB0000489,1.2747
