Ligand,RMSD
ECMDB00045,1.5137
ECMDB00048,0.7343
ECMDB00055,0.8969
ECMDB00058,0.0607
ECMDB00061,1.3872
ECMDB00082,1.6310
ECMDB00095,0.8919
ECMDB00121,1.7802
ECMDB00125,1.2578
ECMDB00163,0.3204
ECMDB00186,0.4193
ECMDB00189,2.2613
ECMDB00217,3.5746
ECMDB00218,0.5829
ECMDB00229,1.3940
ECMDB00241,0.2960
ECMDB00244,0.6520
ECMDB00258,0.1055
ECMDB00280,1.5216
ECMDB00285,1.2438
ECMDB00288,0.6746
ECMDB00290,2.3303
ECMDB00293,1.4800
ECMDB00295,1.2873
ECMDB00302,1.1013
ECMDB00538,2.8989
ECMDB00570,1.0441
ECMDB00674,3.0623
ECMDB00797,1.6301
ECMDB00830,0.9159
ECMDB00902,4.5300
ECMDB00905,1.1825
ECMDB00939,2.3574
ECMDB00960,1.2282
ECMDB00961,1.9491
ECMDB00972,2.4137
ECMDB00975,1.0695
ECMDB00988,1.9251
ECMDB00998,2.5108
ECMDB00999,1.5790
ECMDB01000,2.0943
ECMDB01003,2.0819
ECMDB01044,2.2023
ECMDB01056,1.4443
ECMDB01058,1.6853
ECMDB01060,1.9793
ECMDB01062,0.7726
ECMDB01066,2.1510
ECMDB01079,2.5080
ECMDB01094,3.0525
ECMDB01095,2.9296
ECMDB01097,0.9323
ECMDB01117,1.3065
ECMDB01121,1.6165
ECMDB01124,1.5208
ECMDB01134,1.2049
ECMDB01142,1.9149
ECMDB01144,1.3967
ECMDB01163,4.8135
ECMDB01174,1.9809
ECMDB01178,1.3247
ECMDB01179,2.3527
ECMDB01185,2.1050
ECMDB01191,2.4068
ECMDB01193,2.7627
ECMDB01197,5.0464
ECMDB01201,1.1739
ECMDB01202,1.1574
ECMDB01227,0.2869
ECMDB01245,2.2954
ECMDB01248,2.8483
ECMDB01261,1.3802
ECMDB01262,1.1635
ECMDB01271,0.5492
ECMDB01273,3.3614
ECMDB01274,1.5318
ECMDB01285,2.3157
ECMDB01296,1.2688
ECMDB01308,0.9661
ECMDB01317,1.2323
ECMDB01328,1.4042
ECMDB01332,1.4714
ECMDB01341,1.3855
ECMDB01342,3.5071
ECMDB01346,3.4011
ECMDB01354,0.6974
ECMDB01367,0.5694
ECMDB01372,0.9483
ECMDB01373,3.0193
ECMDB01384,2.2736
ECMDB01391,3.4409
ECMDB01396,1.7864
ECMDB01397,1.0177
ECMDB01399,2.1380
ECMDB01409,0.7680
ECMDB01412,0.9227
ECMDB01416,1.7474
ECMDB01423,1.7975
ECMDB01439,1.6296
ECMDB01440,1.6461
ECMDB01487,3.8090
ECMDB01517,1.4650
ECMDB01520,1.1061
ECMDB01532,1.6221
ECMDB01546,1.4531
ECMDB01550,2.0920
ECMDB01554,1.5097
ECMDB01562,3.7797
ECMDB01846,2.2889
ECMDB02158,0.9763
ECMDB02666,1.3457
ECMDB03266,1.6571
ECMDB03335,1.7064
ECMDB03419,2.3605
ECMDB03502,0.9274
