Ligand,RMSD
ECMDB00045,0.7579
ECMDB00048,1.4608
ECMDB00055,1.5828
ECMDB00058,1.2536
ECMDB00061,0.9621
ECMDB00082,1.6168
ECMDB00095,1.4012
ECMDB00121,2.2189
ECMDB00125,2.3215
ECMDB00163,0.2686
ECMDB00186,0.6197
ECMDB00189,2.3317
ECMDB00217,2.9877
ECMDB00218,0.4808
ECMDB00229,1.2896
ECMDB00241,0.5509
ECMDB00244,1.1154
ECMDB00258,0.4273
ECMDB00280,1.7346
ECMDB00285,1.9312
ECMDB00288,0.8583
ECMDB00290,4.8170
ECMDB00293,2.8910
ECMDB00295,0.9748
ECMDB00302,3.1116
ECMDB00538,2.0510
ECMDB00570,1.1927
ECMDB00674,3.6976
ECMDB00797,2.3426
ECMDB00830,1.1009
ECMDB00902,2.5312
ECMDB00905,0.9707
ECMDB00939,4.0609
ECMDB00960,2.3995
ECMDB00961,1.9024
ECMDB00972,4.2118
ECMDB00975,0.9718
ECMDB00988,1.5909
ECMDB00998,3.3417
ECMDB00999,1.6032
ECMDB01000,2.5234
ECMDB01003,1.8803
ECMDB01044,1.4148
ECMDB01056,2.2113
ECMDB01058,0.7927
ECMDB01060,6.1687
ECMDB01062,0.5433
ECMDB01066,1.2538
ECMDB01079,2.0696
ECMDB01094,3.1989
ECMDB01095,2.9586
ECMDB01097,0.7620
ECMDB01117,2.8345
ECMDB01121,0.5587
ECMDB01124,1.2265
ECMDB01134,1.1550
ECMDB01142,1.6833
ECMDB01144,4.3446
ECMDB01163,2.1915
ECMDB01174,2.2256
ECMDB01178,2.3194
ECMDB01179,2.6305
ECMDB01185,2.2364
ECMDB01191,1.9719
ECMDB01193,2.8461
ECMDB01197,5.1095
ECMDB01201,2.2903
ECMDB01202,2.0734
ECMDB01227,1.0665
ECMDB01245,1.2049
ECMDB01248,2.3269
ECMDB01261,1.3993
ECMDB01262,1.2481
ECMDB01271,0.5221
ECMDB01273,3.2827
ECMDB01274,2.1604
ECMDB01285,2.0586
ECMDB01296,1.4655
ECMDB01308,1.5309
ECMDB01317,0.9000
ECMDB01328,3.5200
ECMDB01332,0.9149
ECMDB01341,1.8904
ECMDB01342,1.1628
ECMDB01346,2.6896
ECMDB01354,1.3025
ECMDB01367,0.5145
ECMDB01372,2.4626
ECMDB01373,3.6866
ECMDB01384,3.5167
ECMDB01391,4.8140
ECMDB01396,2.9917
ECMDB01397,1.8533
ECMDB01399,1.5616
ECMDB01409,0.7034
ECMDB01412,1.2312
ECMDB01416,3.0536
ECMDB01423,3.1588
ECMDB01439,1.2176
ECMDB01440,2.3461
ECMDB01487,1.4407
ECMDB01517,1.4791
ECMDB01520,0.7993
ECMDB01532,1.1860
ECMDB01546,1.3106
ECMDB01550,1.9197
ECMDB01554,0.1399
ECMDB01562,1.8897
ECMDB01846,1.1587
ECMDB02158,1.3279
ECMDB02666,1.1393
ECMDB03266,3.5814
ECMDB03335,1.0713
ECMDB03419,3.0168
ECMDB03502,0.8936
ECMDB03514,0.3945
ECMDB03536,1.5346
ECMDB03540,1.1617
ECMDB03556,1.4953
ECMDB03826,0.7921
ECMDB03882,0.7326
ECMDB04007,1.1812
ECMDB04010,2.1583
ECMDB04033,3.5889
ECMDB04034,0.9729
ECMDB04052,0.7104
ECMDB04053,3.8388
ECMDB04063,3.5008
ECMDB04085,0.7301
ECMDB04108,0.6248
ECMDB04111,3.2902
ECMDB04117,2.8896
ECMDB04119,2.3892
ECMDB04120,2.9913
ECMDB04137,1.9380
ECMDB04138,2.1221
ECMDB04165,3.3983
ECMDB04166,2.7005
ECMDB04167,1.5995
ECMDB04168,2.5255
ECMDB04169,2.2155
ECMDB04171,4.0928
ECMDB04220,1.9130
ECMDB04662,2.2727
ECMDB06273,1.2278
ECMDB06354,3.7238
ECMDB06555,2.3816
ECMDB06557,3.3035
ECMDB06823,2.7438
ECMDB06834,1.3745
ECMDB06872,1.3772
ECMDB06876,3.0072
ECMDB07858,3.6140
ECMDB07859,3.5270
ECMDB07860,3.1295
ECMDB07861,2.3114
ECMDB07862,5.2500
ECMDB07863,4.3361
ECMDB07864,2.6589
ECMDB07865,3.0160
ECMDB08821,2.8026
ECMDB08824,4.6079
ECMDB08827,3.1918
ECMDB08920,3.5119
ECMDB08923,3.0526
ECMDB08924,3.2666
ECMDB08953,3.9239
ECMDB08956,3.4668
ECMDB08957,3.8013
ECMDB08959,2.3401
ECMDB09019,3.5137
ECMDB09022,3.3813
ECMDB09023,3.5780
ECMDB10573,4.6902
ECMDB10615,3.6801
ECMDB10616,2.7339
ECMDB10618,4.2895
ECMDB11145,3.8817
ECMDB11155,5.6670
ECMDB11156,2.4355
ECMDB11616,1.1893
ECMDB11629,1.1023
ECMDB11688,0.8388
ECMDB12277,1.0267
ECMDB12278,2.4900
ECMDB12330,2.8232
ECMDB12332,4.5776
ECMDB12333,2.7912
ECMDB12352,4.2359
ECMDB12363,2.0432
ECMDB12366,2.6441
ECMDB20003,2.9238
ECMDB20004,1.5124
ECMDB20006,1.6534
ECMDB20019,2.5036
ECMDB20024,1.6022
ECMDB20025,3.6703
ECMDB20026,0.9883
ECMDB20027,2.9120
ECMDB20033,2.1116
ECMDB20034,2.4558
ECMDB20035,2.3864
ECMDB20049,3.8405
ECMDB20050,0.7997
ECMDB20054,3.6278
ECMDB20055,1.7268
ECMDB20058,0.9918
ECMDB20059,1.6366
ECMDB20062,0.1820
ECMDB20068,0.8540
ECMDB20078,2.6091
ECMDB20079,0.5886
ECMDB20081,0.5376
ECMDB20083,2.9704
ECMDB20088,3.0785
ECMDB20096,1.8193
ECMDB20099,1.8212
ECMDB20106,0.8081
ECMDB20110,2.9581
ECMDB20112,1.8676
ECMDB20113,2.1078
ECMDB20117,2.0501
ECMDB20123,1.9633
ECMDB20133,2.7043
ECMDB20139,1.7129
ECMDB20145,1.4776
ECMDB20148,1.7102
ECMDB20154,2.1509
ECMDB20155,4.2516
ECMDB20156,1.8192
ECMDB20157,1.1335
ECMDB20158,1.3390
ECMDB20161,0.6077
ECMDB20170,3.7925
ECMDB20171,1.2413
ECMDB20174,1.4895
ECMDB20175,1.4029
ECMDB20177,1.1628
ECMDB20178,1.0459
ECMDB20186,1.7822
ECMDB20187,2.3019
ECMDB20188,1.4822
ECMDB20189,1.9431
ECMDB20191,1.3855
ECMDB20192,1.8672
ECMDB20196,0.3670
ECMDB20202,1.9854
ECMDB20226,2.9216
ECMDB20238,0.7660
ECMDB20246,2.0913
ECMDB20267,1.3210
ECMDB20281,1.7107
ECMDB20298,4.1729
ECMDB20324,1.2061
ECMDB20325,1.4831
ECMDB20347,0.8553
ECMDB20428,1.9858
ECMDB20429,2.2266
ECMDB20469,3.4617
ECMDB20470,2.3139
ECMDB20485,3.8428
ECMDB20518,1.2956
ECMDB20537,2.4938
ECMDB20547,1.5319
ECMDB20549,4.2823
ECMDB20557,2.5982
ECMDB20558,2.6642
ECMDB20562,1.5102
ECMDB20564,0.6930
ECMDB20573,1.3036
ECMDB20575,1.0353
ECMDB20579,1.8860
ECMDB20594,0.7739
ECMDB20601,0.0009
ECMDB20608,1.8589
ECMDB20612,2.8747
ECMDB20613,3.9530
ECMDB20620,2.0344
ECMDB20622,2.3522
ECMDB21000,2.3759
ECMDB21005,0.2484
ECMDB21014,1.3684
ECMDB21015,1.3480
