Ligand,RMSD
ECMDB00045,0.6675
ECMDB00048,1.1449
ECMDB00055,0.8183
ECMDB00058,0.1857
ECMDB00061,0.1735
ECMDB00082,1.8643
ECMDB00095,0.8299
ECMDB00121,1.4119
ECMDB00125,1.1422
ECMDB00163,1.3821
ECMDB00186,1.1767
ECMDB00189,1.6428
ECMDB00217,3.1013
ECMDB00218,0.7187
ECMDB00229,1.0629
ECMDB00241,0.8055
ECMDB00244,1.8316
ECMDB00258,0.5314
ECMDB00280,1.1963
ECMDB00285,3.3177
ECMDB00288,0.6804
ECMDB00290,1.9165
ECMDB00293,3.1227
ECMDB00295,0.9529
ECMDB00302,3.6374
ECMDB00538,2.4338
ECMDB00570,1.5729
ECMDB00674,2.0732
ECMDB00797,1.5297
ECMDB00830,0.8815
ECMDB00902,1.8711
ECMDB00905,1.1906
ECMDB00939,1.9765
ECMDB00960,1.7498
ECMDB00961,1.6907
ECMDB00972,1.7481
ECMDB00975,0.9433
ECMDB00988,2.2061
ECMDB00998,2.2005
ECMDB00999,1.0979
ECMDB01000,1.5729
ECMDB01003,0.5699
ECMDB01044,2.0003
ECMDB01056,5.4231
ECMDB01058,1.6737
ECMDB01060,3.0559
ECMDB01062,1.3487
ECMDB01066,2.4952
ECMDB01079,1.9352
ECMDB01094,2.9009
ECMDB01095,3.6437
ECMDB01097,1.0281
ECMDB01117,2.3432
ECMDB01121,1.3208
ECMDB01124,1.4996
ECMDB01134,1.6792
ECMDB01142,1.0017
ECMDB01144,1.3651
ECMDB01163,1.1644
ECMDB01174,2.4760
ECMDB01178,3.2656
ECMDB01179,2.2605
ECMDB01185,2.1649
ECMDB01191,2.9175
ECMDB01193,1.6575
ECMDB01197,2.0588
ECMDB01201,0.7858
ECMDB01202,1.5603
ECMDB01227,1.1072
ECMDB01245,1.3672
ECMDB01248,4.7417
ECMDB01261,1.3726
ECMDB01262,1.9946
ECMDB01271,1.4260
ECMDB01273,1.6455
ECMDB01274,1.7464
ECMDB01285,1.9706
ECMDB01296,1.4513
ECMDB01308,1.2113
ECMDB01317,1.4078
ECMDB01328,1.4247
ECMDB01332,1.3989
ECMDB01341,1.7427
ECMDB01342,1.3983
ECMDB01346,3.0094
ECMDB01354,0.9284
ECMDB01367,0.5141
ECMDB01372,1.3329
ECMDB01373,5.1047
ECMDB01384,1.4909
ECMDB01391,1.8157
ECMDB01396,3.4897
ECMDB01397,1.4368
ECMDB01399,3.5636
