Ligand,RMSD
ECMDB00045,1.2390
ECMDB00048,2.1351
ECMDB00055,1.1374
ECMDB00058,0.2969
ECMDB00061,1.5565
ECMDB00082,1.6417
ECMDB00095,0.7997
ECMDB00121,1.8166
ECMDB00125,1.8267
ECMDB00163,1.2967
ECMDB00186,0.9540
ECMDB00189,2.5741
ECMDB00217,3.8513
ECMDB00218,1.1849
ECMDB00229,1.5894
ECMDB00241,1.0021
ECMDB00244,1.7932
ECMDB00258,0.9392
ECMDB00280,1.3179
ECMDB00285,1.2548
ECMDB00288,1.4542
ECMDB00290,3.4257
ECMDB00293,4.1415
ECMDB00295,2.1491
ECMDB00302,3.0386
ECMDB00538,2.2715
ECMDB00570,1.1906
ECMDB00674,3.6576
ECMDB00797,1.7174
ECMDB00830,0.3925
ECMDB00902,3.8059
ECMDB00905,0.7454
ECMDB00939,1.0587
ECMDB00960,0.6950
ECMDB00961,5.0186
ECMDB00972,3.6036
ECMDB00975,1.1761
ECMDB00988,1.8352
ECMDB00998,3.2341
ECMDB00999,2.1301
ECMDB01000,1.5111
ECMDB01003,0.9380
ECMDB01044,2.1706
ECMDB01056,2.5573
ECMDB01058,1.8933
ECMDB01060,2.4041
ECMDB01062,1.5512
ECMDB01066,1.6432
ECMDB01079,1.8045
ECMDB01094,5.1372
ECMDB01095,3.9096
ECMDB01097,0.9038
ECMDB01117,1.7351
ECMDB01121,0.3470
ECMDB01124,0.7113
ECMDB01134,0.8463
ECMDB01142,1.8854
ECMDB01144,1.5021
ECMDB01163,2.2391
ECMDB01174,2.7299
ECMDB01178,3.0984
ECMDB01179,3.2477
ECMDB01185,1.5403
ECMDB01191,1.5450
ECMDB01193,1.6479
ECMDB01197,2.9418
ECMDB01201,2.4499
ECMDB01202,1.2351
ECMDB01227,1.2003
ECMDB01245,1.5855
ECMDB01248,2.4528
ECMDB01261,0.9426
ECMDB01262,1.2492
ECMDB01271,0.6769
ECMDB01273,2.9344
ECMDB01274,1.4547
ECMDB01285,1.9524
ECMDB01296,1.2870
ECMDB01308,1.6948
ECMDB01317,1.4641
ECMDB01328,1.5007
ECMDB01332,1.2847
ECMDB01341,1.5812
ECMDB01342,2.9481
ECMDB01346,2.3637
ECMDB01354,1.0151
ECMDB01367,0.5591
ECMDB01372,2.4345
ECMDB01373,4.9622
ECMDB01384,3.0143
ECMDB01391,1.8367
ECMDB01396,2.8703
ECMDB01397,0.8443
ECMDB01399,5.1257
ECMDB01409,0.5596
ECMDB01412,2.3147
ECMDB01416,2.4040
ECMDB01423,4.1986
ECMDB01439,1.3106
ECMDB01440,1.9852
ECMDB01487,4.4493
ECMDB01517,1.3388
ECMDB01520,2.2925
ECMDB01532,1.6232
ECMDB01546,1.0968
ECMDB01550,1.1018
ECMDB01554,0.9319
ECMDB01562,3.7085
ECMDB01846,2.6829
ECMDB02158,0.8230
ECMDB02666,1.8927
ECMDB03266,2.1464
ECMDB03335,0.9472
ECMDB03419,3.3400
ECMDB03502,0.8461
ECMDB03514,0.6367
ECMDB03536,1.4423
ECMDB03540,0.2200
ECMDB03556,0.6617
ECMDB03826,0.9439
ECMDB03882,0.5701
ECMDB04007,2.4745
ECMDB04010,1.7531
ECMDB04033,1.8826
ECMDB04034,1.4749
ECMDB04052,0.6283
ECMDB04053,1.8134
ECMDB04063,1.2645
ECMDB04085,1.0931
ECMDB04108,1.0204
ECMDB04111,5.0410
ECMDB04117,4.3623
ECMDB04119,2.6089
ECMDB04120,3.4973
ECMDB04137,2.2909
ECMDB04138,3.0846
ECMDB04165,3.4263
ECMDB04166,2.1432
ECMDB04167,4.7923
ECMDB04168,2.8507
ECMDB04169,1.7325
ECMDB04171,2.1395
ECMDB04220,1.8233
ECMDB04662,2.1454
ECMDB06273,1.5651
ECMDB06354,1.4512
ECMDB06555,1.1172
ECMDB06557,3.4207
ECMDB06823,1.7792
ECMDB06834,2.8929
ECMDB06872,0.7998
ECMDB06876,1.9931
ECMDB07858,4.7528
ECMDB07859,4.8783
ECMDB07860,4.2421
ECMDB07861,3.2509
ECMDB07862,6.0422
ECMDB07863,4.5507
ECMDB07864,2.9603
ECMDB07865,2.3802
ECMDB08821,3.5688
ECMDB08824,2.9367
ECMDB08827,3.0996
ECMDB08920,3.2920
ECMDB08923,1.6373
ECMDB08924,3.8714
ECMDB08953,4.5380
ECMDB08956,3.7584
ECMDB08957,6.0525
ECMDB08959,3.7658
ECMDB09019,3.4153
ECMDB09022,3.2426
ECMDB09023,3.3047
ECMDB10573,8.3603
ECMDB10615,2.5676
ECMDB10616,4.8362
ECMDB10618,4.0980
ECMDB11145,2.8114
ECMDB11155,4.4947
ECMDB11156,3.0378
ECMDB11616,0.2294
ECMDB11629,0.2943
ECMDB11688,0.8499
ECMDB12277,3.2819
ECMDB12278,2.5685
ECMDB12330,2.6190
ECMDB12332,2.9279
ECMDB12333,3.4490
ECMDB12352,2.3121
ECMDB12363,3.2633
ECMDB12366,2.1421
ECMDB20003,2.4006
ECMDB20004,2.8126
ECMDB20006,1.9633
ECMDB20019,1.3399
ECMDB20024,3.6005
ECMDB20025,2.9402
ECMDB20026,1.9880
ECMDB20027,1.9491
ECMDB20033,1.0859
ECMDB20034,2.3056
ECMDB20035,5.1726
ECMDB20049,2.9221
ECMDB20050,1.0712
ECMDB20054,4.4422
ECMDB20055,1.7629
ECMDB20058,1.8224
ECMDB20059,1.8974
ECMDB20062,0.2331
ECMDB20068,1.8348
ECMDB20078,2.4882
ECMDB20079,0.5738
ECMDB20081,0.6528
ECMDB20083,3.4763
ECMDB20088,1.9689
ECMDB20096,1.6947
ECMDB20099,1.1513
ECMDB20106,0.7929
ECMDB20110,1.8249
ECMDB20112,3.3173
ECMDB20113,1.6661
ECMDB20117,1.4858
ECMDB20123,2.0809
ECMDB20133,2.1695
ECMDB20139,1.7672
ECMDB20145,1.3495
ECMDB20148,1.9198
ECMDB20154,1.1854
ECMDB20155,3.0214
ECMDB20156,2.3895
ECMDB20157,1.0875
ECMDB20158,1.5019
ECMDB20161,0.5842
ECMDB20170,2.4936
ECMDB20171,0.9169
ECMDB20174,0.8870
ECMDB20175,0.9715
ECMDB20177,1.2918
ECMDB20178,1.6353
ECMDB20186,1.5949
ECMDB20187,1.5632
ECMDB20188,2.6738
ECMDB20189,2.1312
ECMDB20191,1.4427
ECMDB20192,1.2992
ECMDB20196,1.1053
ECMDB20202,3.9393
ECMDB20226,2.8131
ECMDB20238,0.6107
ECMDB20246,2.2718
ECMDB20267,1.6485
ECMDB20281,2.7907
ECMDB20298,2.8566
ECMDB20324,1.2624
ECMDB20325,2.1833
ECMDB20347,1.0617
ECMDB20428,1.4625
ECMDB20429,2.2175
ECMDB20469,4.8037
ECMDB20470,4.7481
ECMDB20485,3.2007
ECMDB20518,0.7974
ECMDB20537,0.9476
ECMDB20547,1.9247
ECMDB20549,2.2154
ECMDB20557,1.3947
ECMDB20558,2.2308
ECMDB20562,1.8697
ECMDB20564,0.9870
ECMDB20573,1.6738
ECMDB20575,1.1147
ECMDB20579,1.7887
ECMDB20594,1.3372
ECMDB20601,0.0008
ECMDB20608,1.5235
ECMDB20612,3.9881
ECMDB20613,1.6849
ECMDB20620,2.4881
ECMDB20622,2.7652
ECMDB21000,2.0863
ECMDB21005,0.1772
ECMDB21014,8.2904
ECMDB21015,2.4726
ECMDB21016,4.5768
ECMDB21017,2.8436
ECMDB21018,2.6739
ECMDB21019,2.4676
ECMDB21020,3.8072
ECMDB21021,2.6500
ECMDB21024,4.0709
ECMDB21025,3.4250
ECMDB21026,2.4188
ECMDB21027,4.4998
ECMDB21028,2.5793
ECMDB21030,3.4373
ECMDB21033,2.5097
ECMDB21037,2.5775
ECMDB21041,3.1536
ECMDB21042,3.4249
ECMDB21044,2.5707
ECMDB21045,2.1449
ECMDB21049,1.9721
ECMDB21050,6.2850
ECMDB21054,2.2916
ECMDB21055,3.8527
ECMDB21060,2.6730
ECMDB21062,2.3302
ECMDB21063,2.5681
ECMDB21064,3.2640
ECMDB21065,3.2302
ECMDB21066,2.8546
ECMDB21067,2.2225
ECMDB21068,4.0716
ECMDB21070,2.4677
ECMDB21073,5.5430
ECMDB21075,3.5237
ECMDB21082,4.6980
ECMDB21084,2.6481
ECMDB21086,4.8131
ECMDB21103,2.9223
ECMDB21104,4.2051
ECMDB21105,3.9612
ECMDB21106,4.4586
ECMDB21108,2.9894
ECMDB21109,3.3581
HMDB0000010,0.0803
HMDB0000015,0.3435
HMDB0000016,0.2922
HMDB0000021,1.5766
HMDB0000032,1.6026
HMDB0000036,2.7576
HMDB0000037,0.3247
HMDB0000045,0.8382
HMDB0000054,0.9390
HMDB0000058,1.3028
HMDB0000061,1.3299
HMDB0000063,0.3026
HMDB0000067,0.1534
HMDB0000082,3.6770
HMDB0000095,1.1803
HMDB0000125,1.2702
HMDB0000138,1.8795
HMDB0000163,0.7676
HMDB0000175,0.7492
HMDB0000186,0.9159
