Ligand,RMSD
ECMDB00045,1.0419
ECMDB00048,0.8194
ECMDB00055,1.6853
ECMDB00058,0.4386
ECMDB00061,0.8427
ECMDB00082,1.6760
ECMDB00095,0.7664
ECMDB00121,1.3966
ECMDB00125,0.8316
ECMDB00163,0.3936
ECMDB00186,0.4308
ECMDB00189,1.8797
ECMDB00217,4.7881
ECMDB00218,1.1803
ECMDB00229,0.8965
ECMDB00241,0.5941
ECMDB00244,1.1938
ECMDB00258,0.8053
ECMDB00280,1.5333
ECMDB00285,1.0863
ECMDB00288,1.4431
ECMDB00290,2.7006
ECMDB00293,1.5606
ECMDB00295,0.6244
ECMDB00302,2.2988
ECMDB00538,3.7780
ECMDB00570,1.3633
ECMDB00674,3.4003
ECMDB00797,1.7313
ECMDB00830,0.8077
ECMDB00902,1.4053
ECMDB00905,1.3605
ECMDB00939,1.1968
ECMDB00960,1.0035
ECMDB00961,1.2450
ECMDB00972,2.3985
ECMDB00975,1.2942
ECMDB00988,1.3833
ECMDB00998,1.0924
ECMDB00999,1.9959
ECMDB01000,1.7943
ECMDB01003,1.1851
ECMDB01044,1.0343
ECMDB01056,1.2634
ECMDB01058,1.1097
ECMDB01060,2.5555
ECMDB01062,1.2594
ECMDB01066,1.8078
ECMDB01079,1.9411
ECMDB01094,3.4188
ECMDB01095,4.4962
ECMDB01097,0.7538
ECMDB01117,1.7947
ECMDB01121,0.1282
ECMDB01124,1.0597
ECMDB01134,2.4714
ECMDB01142,1.2133
ECMDB01144,1.3469
ECMDB01163,1.3322
ECMDB01174,2.3639
ECMDB01178,4.1012
ECMDB01179,2.3490
ECMDB01185,2.9800
ECMDB01191,2.9938
ECMDB01193,1.8955
ECMDB01197,1.9444
ECMDB01201,2.7543
ECMDB01202,1.0798
ECMDB01227,0.8064
ECMDB01245,0.7582
ECMDB01248,4.3059
ECMDB01261,1.1573
ECMDB01262,1.0805
ECMDB01271,1.2226
ECMDB01273,3.4835
ECMDB01274,1.0098
ECMDB01285,1.0761
ECMDB01296,0.4867
ECMDB01308,0.5700
ECMDB01317,1.1797
ECMDB01328,2.4400
ECMDB01332,1.6219
ECMDB01341,1.1316
ECMDB01342,2.2413
ECMDB01346,0.6778
ECMDB01354,1.5801
ECMDB01367,0.1181
ECMDB01372,1.4321
ECMDB01373,1.7168
ECMDB01384,0.5604
ECMDB01391,4.1426
ECMDB01396,1.0814
ECMDB01397,2.2623
ECMDB01399,3.2010
ECMDB01409,0.5591
ECMDB01412,1.0112
ECMDB01416,0.6430
ECMDB01423,2.5398
ECMDB01439,1.9045
ECMDB01440,0.8236
ECMDB01487,1.2763
ECMDB01517,0.8195
ECMDB01520,0.7411
ECMDB01532,1.4665
ECMDB01546,1.0945
