Ligand,RMSD
ECMDB00045,0.9027
ECMDB00048,1.0423
ECMDB00055,0.8635
ECMDB00058,0.8455
ECMDB00061,1.2184
ECMDB00082,2.1268
ECMDB00095,1.2940
ECMDB00121,1.4154
ECMDB00125,2.1789
ECMDB00163,1.3922
ECMDB00186,1.1198
ECMDB00189,2.1489
ECMDB00217,6.0298
ECMDB00218,0.4779
ECMDB00229,1.2989
ECMDB00241,0.9305
ECMDB00244,1.9226
ECMDB00258,0.7278
ECMDB00280,1.3272
ECMDB00285,2.2476
ECMDB00288,1.0694
ECMDB00290,4.6140
ECMDB00293,2.2085
ECMDB00295,0.6475
ECMDB00302,0.7441
ECMDB00538,1.6532
ECMDB00570,1.3298
ECMDB00674,4.8831
ECMDB00797,1.5804
ECMDB00830,1.0062
ECMDB00902,3.6012
ECMDB00905,0.9567
ECMDB00939,2.4600
ECMDB00960,1.2939
ECMDB00961,2.5900
ECMDB00972,3.9584
ECMDB00975,0.3320
ECMDB00988,1.5278
ECMDB00998,3.3964
ECMDB00999,1.6882
ECMDB01000,1.8043
ECMDB01003,1.9655
ECMDB01044,1.3460
ECMDB01056,1.6506
ECMDB01058,1.2291
ECMDB01060,5.2089
ECMDB01062,0.5841
ECMDB01066,2.0232
ECMDB01079,2.4740
ECMDB01094,3.5794
ECMDB01095,3.8519
ECMDB01097,1.0969
ECMDB01117,2.3295
ECMDB01121,0.8296
ECMDB01124,0.9131
ECMDB01134,1.0764
ECMDB01142,0.6740
ECMDB01144,1.2775
ECMDB01163,3.6614
ECMDB01174,1.6921
ECMDB01178,3.0661
ECMDB01179,2.1870
ECMDB01185,1.0263
ECMDB01191,2.0309
ECMDB01193,2.8102
ECMDB01197,3.4084
ECMDB01201,3.1784
ECMDB01202,0.6651
ECMDB01227,0.8529
ECMDB01245,1.8190
ECMDB01248,4.2955
ECMDB01261,1.4253
ECMDB01262,1.0833
ECMDB01271,0.8880
ECMDB01273,0.6092
ECMDB01274,0.8396
ECMDB01285,1.7993
ECMDB01296,1.5498
ECMDB01308,1.5344
ECMDB01317,1.3047
ECMDB01328,3.3763
ECMDB01332,1.2372
ECMDB01341,2.6015
ECMDB01342,2.9539
ECMDB01346,2.7239
ECMDB01354,1.3129
ECMDB01367,0.7092
ECMDB01372,1.6040
ECMDB01373,5.1626
ECMDB01384,3.3769
ECMDB01391,1.7741
ECMDB01396,1.2482
ECMDB01397,1.7313
ECMDB01399,2.0661
ECMDB01409,1.4488
ECMDB01412,3.0354
ECMDB01416,1.5031
ECMDB01423,2.8168
ECMDB01439,1.5733
ECMDB01440,3.2631
ECMDB01487,3.1549
ECMDB01517,0.9664
ECMDB01520,1.7333
ECMDB01532,1.4232
ECMDB01546,0.5929
ECMDB01550,2.1287
ECMDB01554,0.9077
ECMDB01562,2.7603
ECMDB01846,1.3638
ECMDB02158,1.2363
ECMDB02666,1.3084
ECMDB03266,3.5837
ECMDB03335,0.7752
ECMDB03419,4.4977
ECMDB03502,1.1242
ECMDB03514,0.7712
ECMDB03536,1.7110
ECMDB03540,1.3345
ECMDB03556,2.4801
ECMDB03826,2.1306
ECMDB03882,0.4743
ECMDB04007,2.7570
ECMDB04010,1.4089
ECMDB04033,1.6651
ECMDB04034,1.3875
ECMDB04052,1.6827
ECMDB04053,2.3402
ECMDB04063,1.5117
ECMDB04085,0.9521
ECMDB04108,0.9281
ECMDB04111,4.8248
ECMDB04117,2.8392
ECMDB04119,3.1103
ECMDB04120,1.8799
ECMDB04137,2.3896
ECMDB04138,2.1281
ECMDB04165,2.5242
ECMDB04166,2.3791
ECMDB04167,2.4973
ECMDB04168,3.1639
ECMDB04169,1.0082
ECMDB04171,3.4835
ECMDB04220,7.2512
ECMDB04662,1.3034
ECMDB06273,1.0227
ECMDB06354,3.2802
ECMDB06555,1.2469
ECMDB06557,2.3304
