Ligand,RMSD
ECMDB00045,1.0524
ECMDB00048,2.0742
ECMDB00055,0.5832
ECMDB00058,0.9969
ECMDB00061,0.8874
ECMDB00082,1.8206
ECMDB00095,0.7685
ECMDB00121,1.2229
ECMDB00125,1.6304
ECMDB00163,0.4117
ECMDB00186,0.7435
ECMDB00189,2.0508
ECMDB00217,3.8090
ECMDB00218,0.1192
ECMDB00229,1.4624
ECMDB00241,0.7851
ECMDB00244,2.0124
ECMDB00258,0.4679
ECMDB00280,1.3868
ECMDB00285,1.0363
ECMDB00288,0.5858
ECMDB00290,2.8719
ECMDB00293,2.1972
ECMDB00295,1.0591
ECMDB00302,2.0400
ECMDB00538,2.9539
ECMDB00570,0.7489
ECMDB00674,4.7620
ECMDB00797,1.2396
ECMDB00830,0.4536
ECMDB00902,3.5601
ECMDB00905,1.1897
ECMDB00939,2.0046
ECMDB00960,1.6935
ECMDB00961,2.2422
ECMDB00972,1.9453
ECMDB00975,0.4511
ECMDB00988,1.4752
ECMDB00998,1.8970
ECMDB00999,2.0512
ECMDB01000,1.1084
ECMDB01003,1.0520
ECMDB01044,0.5160
ECMDB01056,2.3009
ECMDB01058,1.5775
ECMDB01060,8.1653
ECMDB01062,0.9516
ECMDB01066,2.2658
ECMDB01079,2.2137
ECMDB01094,3.2622
ECMDB01095,1.8800
ECMDB01097,0.8914
ECMDB01117,2.5657
ECMDB01121,1.5674
ECMDB01124,1.3789
ECMDB01134,1.3123
ECMDB01142,1.5834
ECMDB01144,1.8106
ECMDB01163,3.3388
ECMDB01174,2.0693
ECMDB01178,1.3077
ECMDB01179,2.1178
ECMDB01185,2.3024
ECMDB01191,0.8179
ECMDB01193,2.9688
ECMDB01197,3.7961
ECMDB01201,1.7258
ECMDB01202,0.5991
ECMDB01227,0.6765
ECMDB01245,1.3331
ECMDB01248,2.4764
ECMDB01261,1.0929
ECMDB01262,2.1589
ECMDB01271,0.9864
ECMDB01273,3.6485
ECMDB01274,1.2566
ECMDB01285,1.8676
ECMDB01296,2.0157
ECMDB01308,1.2819
ECMDB01317,0.9179
ECMDB01328,2.8384
ECMDB01332,0.8680
ECMDB01341,1.8929
ECMDB01342,1.8495
ECMDB01346,2.9936
ECMDB01354,1.4388
ECMDB01367,0.5924
ECMDB01372,1.3649
ECMDB01373,4.1186
ECMDB01384,1.4419
ECMDB01391,3.5012
ECMDB01396,3.3182
ECMDB01397,1.3465
ECMDB01399,1.7486
ECMDB01409,0.3563
ECMDB01412,3.2551
ECMDB01416,2.1132
ECMDB01423,2.9858
ECMDB01439,0.7675
ECMDB01440,4.1058
ECMDB01487,2.8793
ECMDB01517,1.2617
ECMDB01520,2.3663
ECMDB01532,1.1189
ECMDB01546,1.1218
ECMDB01550,2.3515
ECMDB01554,1.3059
ECMDB01562,1.4782
ECMDB01846,1.6591
ECMDB02158,1.1878
ECMDB02666,1.2241
ECMDB03266,3.4475
ECMDB03335,2.1515
ECMDB03419,2.6095
ECMDB03502,0.7409
ECMDB03514,0.5430
ECMDB03536,1.2889
ECMDB03540,1.3730
ECMDB03556,0.5654
ECMDB03826,1.3321
ECMDB03882,0.8592
ECMDB04007,0.9584
ECMDB04010,2.6238
ECMDB04033,5.3574
ECMDB04034,0.8175
ECMDB04052,0.1934
ECMDB04053,1.6034
ECMDB04063,1.4525
ECMDB04085,1.3175
ECMDB04108,0.7240
ECMDB04111,1.6951
ECMDB04117,4.7056
ECMDB04119,2.3437
ECMDB04120,4.5415
ECMDB04137,0.9026
ECMDB04138,2.0135
ECMDB04165,1.4742
ECMDB04166,3.8247
ECMDB04167,1.4212
ECMDB04168,2.8216
ECMDB04169,1.6288
ECMDB04171,2.0906
ECMDB04220,4.0269
ECMDB04662,1.1732
ECMDB06273,1.0621
ECMDB06354,4.0206
ECMDB06555,1.4504
ECMDB06557,2.1007
ECMDB06823,2.8526
ECMDB06834,3.1297
ECMDB06872,1.0232
ECMDB06876,2.1017
ECMDB07858,2.7782
ECMDB07859,2.6031
ECMDB07860,2.1868
ECMDB07861,3.6539
ECMDB07862,3.1117
ECMDB07863,3.1395
ECMDB07864,2.5336
ECMDB07865,5.0084
ECMDB08821,3.9319
ECMDB08824,3.2671
ECMDB08827,2.6758
ECMDB08920,2.9703
ECMDB08923,1.8224
ECMDB08924,2.4523
ECMDB08953,2.4113
ECMDB08956,3.9622
ECMDB08957,2.7815
ECMDB08959,2.3912
ECMDB09019,3.1001
ECMDB09022,2.0233
ECMDB09023,2.9716
ECMDB10573,2.9878
ECMDB10615,4.4965
ECMDB10616,4.4504
ECMDB10618,8.5658
ECMDB11145,3.7139
ECMDB11155,4.7586
ECMDB11156,3.1711
ECMDB11616,0.9350
ECMDB11629,0.8645
ECMDB11688,0.4453
ECMDB12277,2.1438
ECMDB12278,1.5051
ECMDB12330,2.3067
ECMDB12332,4.2348
ECMDB12333,2.4993
ECMDB12352,2.1777
ECMDB12363,2.0006
ECMDB12366,4.2318
ECMDB20003,1.9061
ECMDB20004,2.7697
ECMDB20006,2.0616
ECMDB20019,1.1904
ECMDB20024,2.0295
ECMDB20025,1.9955
ECMDB20026,3.3956
ECMDB20027,3.6693
ECMDB20033,1.6129
ECMDB20034,2.0282
ECMDB20035,6.8138
ECMDB20049,3.2164
ECMDB20050,0.7761
ECMDB20054,2.6312
ECMDB20055,1.6346
ECMDB20058,1.4524
ECMDB20059,2.0820
ECMDB20062,0.3501
ECMDB20068,2.0963
ECMDB20078,2.8930
ECMDB20079,1.5507
ECMDB20081,0.8191
ECMDB20083,2.8114
ECMDB20088,2.2726
ECMDB20096,3.2520
ECMDB20099,1.1691
ECMDB20106,1.2422
ECMDB20110,3.7165
ECMDB20112,2.3266
ECMDB20113,2.5743
ECMDB20117,1.0936
ECMDB20123,1.0683
ECMDB20133,2.3805
ECMDB20139,2.0594
ECMDB20145,1.5567
ECMDB20148,1.9236
ECMDB20154,2.3219
ECMDB20155,2.6825
ECMDB20156,2.2191
ECMDB20157,0.3883
ECMDB20158,1.3880
ECMDB20161,0.6368
ECMDB20170,2.8915
ECMDB20171,0.9877
ECMDB20174,1.1958
ECMDB20175,0.9542
ECMDB20177,0.9423
ECMDB20178,1.1040
ECMDB20186,1.7270
ECMDB20187,1.6845
ECMDB20188,1.5369
ECMDB20189,2.3099
ECMDB20191,1.2825
ECMDB20192,2.6795
ECMDB20196,0.9361
ECMDB20202,3.2896
ECMDB20226,2.4340
ECMDB20238,0.3879
ECMDB20246,2.9928
ECMDB20267,1.4527
ECMDB20281,2.7477
ECMDB20298,1.8635
ECMDB20324,2.1230
ECMDB20325,1.5390
ECMDB20347,1.0458
ECMDB20428,1.7803
ECMDB20429,3.5542
ECMDB20469,5.5139
ECMDB20470,3.0514
ECMDB20485,3.1305
ECMDB20518,0.6965
ECMDB20537,3.0671
ECMDB20547,1.6914
ECMDB20549,0.9247
ECMDB20557,1.9585
ECMDB20558,1.9338
ECMDB20562,2.2278
ECMDB20564,0.6957
ECMDB20573,1.6919
ECMDB20575,1.3044
ECMDB20579,2.1681
ECMDB20594,0.8616
ECMDB20601,0.0007
ECMDB20608,1.2179
ECMDB20612,1.9461
ECMDB20613,3.2139
ECMDB20620,4.2127
ECMDB20622,2.9704
