Ligand,RMSD
ECMDB00045,1.1255
ECMDB00048,0.9557
ECMDB00055,0.9290
ECMDB00058,0.3295
ECMDB00061,1.2677
ECMDB00082,2.2656
ECMDB00095,1.0614
ECMDB00121,1.5858
ECMDB00125,1.5695
ECMDB00163,1.0672
ECMDB00186,0.8365
ECMDB00189,1.8373
ECMDB00217,1.8758
ECMDB00218,0.7895
ECMDB00229,0.9741
ECMDB00241,0.5698
ECMDB00244,1.1706
ECMDB00258,0.7725
ECMDB00280,2.0829
ECMDB00285,2.2575
ECMDB00288,0.7588
ECMDB00290,2.7657
ECMDB00293,1.7842
ECMDB00295,1.9425
ECMDB00302,1.2071
ECMDB00538,2.2353
ECMDB00570,1.3428
ECMDB00674,3.3875
ECMDB00797,1.8638
ECMDB00830,0.6538
ECMDB00902,1.4534
ECMDB00905,0.5441
ECMDB00939,2.2095
ECMDB00960,1.1206
ECMDB00961,2.7686
ECMDB00972,1.9361
ECMDB00975,0.8304
ECMDB00988,1.4652
ECMDB00998,3.0523
ECMDB00999,1.4787
ECMDB01000,0.7271
ECMDB01003,0.9322
ECMDB01044,0.7172
ECMDB01056,2.3247
ECMDB01058,1.1786
ECMDB01060,2.0639
ECMDB01062,0.7951
ECMDB01066,1.6590
ECMDB01079,1.5602
ECMDB01094,2.1040
ECMDB01095,1.3789
ECMDB01097,0.6960
ECMDB01117,1.7644
ECMDB01121,0.7127
ECMDB01124,1.4588
ECMDB01134,1.8968
ECMDB01142,1.7780
ECMDB01144,2.1193
ECMDB01163,2.2992
ECMDB01174,2.1580
ECMDB01178,2.4949
ECMDB01179,3.4052
ECMDB01185,1.4176
ECMDB01191,2.3471
ECMDB01193,2.7243
ECMDB01197,2.9627
ECMDB01201,2.3502
ECMDB01202,1.4132
ECMDB01227,1.4153
ECMDB01245,2.0707
ECMDB01248,2.8333
ECMDB01261,1.4138
ECMDB01262,0.9050
ECMDB01271,0.6214
ECMDB01273,3.3048
ECMDB01274,0.5723
ECMDB01285,3.6048
ECMDB01296,1.8100
ECMDB01308,0.4389
ECMDB01317,1.5855
ECMDB01328,2.8491
ECMDB01332,1.3423
ECMDB01341,2.8448
ECMDB01342,3.1600
ECMDB01346,2.6432
ECMDB01354,0.7749
ECMDB01367,0.8341
ECMDB01372,1.9232
ECMDB01373,2.9787
ECMDB01384,4.0121
ECMDB01391,2.3876
ECMDB01396,1.6491
ECMDB01397,1.5477
ECMDB01399,2.1665
ECMDB01409,0.8952
ECMDB01412,2.9452
ECMDB01416,1.1980
ECMDB01423,3.9650
ECMDB01439,1.2213
ECMDB01440,0.9384
ECMDB01487,2.0057
ECMDB01517,0.6497
ECMDB01520,1.7075
ECMDB01532,1.9071
ECMDB01546,2.4562
ECMDB01550,1.8245
ECMDB01554,1.4078
ECMDB01562,2.6300
ECMDB01846,1.0311
ECMDB02158,1.2531
ECMDB02666,1.4364
ECMDB03266,3.6232
ECMDB03335,1.3849
ECMDB03419,2.3991
ECMDB03502,0.6318
ECMDB03514,1.5717
ECMDB03536,0.4630
ECMDB03540,0.5391
ECMDB03556,1.1574
ECMDB03826,2.0659
ECMDB03882,1.1697
ECMDB04007,0.9024
ECMDB04010,2.3007
ECMDB04033,1.6943
ECMDB04034,1.5869
ECMDB04052,2.0140
ECMDB04053,2.2422
ECMDB04063,3.4180
ECMDB04085,1.0061
ECMDB04108,0.6156
ECMDB04111,4.2938
ECMDB04117,2.9984
ECMDB04119,2.4891
ECMDB04120,2.9048
ECMDB04137,1.4358
ECMDB04138,1.2918
ECMDB04165,1.4002
ECMDB04166,1.5231
ECMDB04167,1.5703
ECMDB04168,3.9727
ECMDB04169,2.2094
ECMDB04171,1.3250
ECMDB04220,4.1391
ECMDB04662,1.7027
ECMDB06273,1.4589
ECMDB06354,1.0674
ECMDB06555,1.9406
ECMDB06557,1.3474
ECMDB06823,3.1924
ECMDB06834,3.2146
ECMDB06872,0.8746
ECMDB06876,3.6235
ECMDB07858,2.9068
ECMDB07859,3.1920
ECMDB07860,4.3298
ECMDB07861,3.2811
ECMDB07862,2.4016
ECMDB07863,4.5772
ECMDB07864,4.8007
ECMDB07865,2.5074
ECMDB08821,2.1749
ECMDB08824,4.2995
ECMDB08827,2.6134
ECMDB08920,4.0007
ECMDB08923,2.8268
ECMDB08924,4.2609
ECMDB08953,2.4601
ECMDB08956,3.2137
ECMDB08957,2.9634
ECMDB08959,2.5677
ECMDB09019,6.0155
ECMDB09022,3.9672
ECMDB09023,2.7523
ECMDB10573,3.3520
ECMDB10615,2.6879
ECMDB10616,2.9203
ECMDB10618,4.2236
ECMDB11145,4.7979
ECMDB11155,3.0369
ECMDB11156,2.7518
ECMDB11616,1.1955
ECMDB11629,0.9457
ECMDB11688,0.8324
ECMDB12277,2.5385
ECMDB12278,2.1471
ECMDB12330,4.2998
ECMDB12332,3.1577
ECMDB12333,3.9901
ECMDB12352,1.9445
ECMDB12363,2.9121
ECMDB12366,2.5972
ECMDB20003,2.2233
ECMDB20004,2.1954
ECMDB20006,2.1345
ECMDB20019,1.3042
ECMDB20024,4.1307
ECMDB20025,2.7790
ECMDB20026,1.2458
ECMDB20027,3.3419
ECMDB20033,1.6712
ECMDB20034,2.3287
ECMDB20035,3.2621
ECMDB20049,4.2426
ECMDB20050,1.3785
ECMDB20054,3.2484
ECMDB20055,2.1116
ECMDB20058,2.0972
ECMDB20059,2.4886
ECMDB20062,0.3583
ECMDB20068,1.1937
ECMDB20078,3.7348
ECMDB20079,0.8975
ECMDB20081,0.7016
ECMDB20083,3.1950
ECMDB20088,2.1227
ECMDB20096,2.4596
ECMDB20099,1.7786
ECMDB20106,1.0671
ECMDB20110,2.0187
ECMDB20112,2.1403
ECMDB20113,3.5642
ECMDB20117,1.8191
ECMDB20123,1.4771
ECMDB20133,1.7609
ECMDB20139,2.5421
ECMDB20145,2.7310
ECMDB20148,2.2669
ECMDB20154,2.0636
ECMDB20155,2.4746
ECMDB20156,2.1994
ECMDB20157,1.0384
ECMDB20158,0.8334
ECMDB20161,0.6920
ECMDB20170,3.6911
ECMDB20171,0.9635
ECMDB20174,1.6185
ECMDB20175,0.9804
ECMDB20177,1.2222
ECMDB20178,1.3786
ECMDB20186,2.9600
ECMDB20187,1.9630
ECMDB20188,2.2045
ECMDB20189,1.6484
ECMDB20191,1.8953
ECMDB20192,2.3528
ECMDB20196,0.6145
ECMDB20202,3.1004
ECMDB20226,2.8191
ECMDB20238,0.6717
ECMDB20246,1.0419
ECMDB20267,0.8839
ECMDB20281,2.7064
ECMDB20298,1.9013
ECMDB20324,1.5340
ECMDB20325,1.1185
ECMDB20347,0.6489
ECMDB20428,1.0356
ECMDB20429,1.6071
ECMDB20469,4.8340
ECMDB20470,2.1571
ECMDB20485,2.7228
ECMDB20518,1.2329
ECMDB20537,3.2157
ECMDB20547,1.4992
ECMDB20549,2.4234
ECMDB20557,3.4218
ECMDB20558,1.2420
ECMDB20562,2.7840
ECMDB20564,1.0203
ECMDB20573,2.5289
ECMDB20575,1.2407
ECMDB20579,2.7261
ECMDB20594,1.0470
ECMDB20601,0.0007
ECMDB20608,2.1599
ECMDB20612,1.4918
ECMDB20613,3.8956
ECMDB20620,2.9488
ECMDB20622,2.3810
ECMDB21000,3.3326
ECMDB21005,0.2531
ECMDB21014,2.7687
ECMDB21015,2.1380
ECMDB21016,6.3132
ECMDB21017,3.3137
ECMDB21018,3.4702
ECMDB21019,2.7773
ECMDB21020,2.6775
ECMDB21021,4.5001
ECMDB21024,2.7057
ECMDB21025,2.1166
ECMDB21026,3.4772
ECMDB21027,3.3189
ECMDB21028,2.8013
ECMDB21030,2.4412
ECMDB21033,2.5914
ECMDB21037,2.8617
ECMDB21041,3.9950
ECMDB21042,3.2539
ECMDB21044,2.8180
ECMDB21045,1.9257
ECMDB21049,2.6416
ECMDB21050,4.1195
ECMDB21054,3.0596
ECMDB21055,2.8532
ECMDB21060,3.6556
ECMDB21062,3.1526
ECMDB21063,3.1468
ECMDB21064,2.5333
ECMDB21065,4.6954
ECMDB21066,2.9126
ECMDB21067,2.9720
ECMDB21068,7.7073
ECMDB21070,2.3263
ECMDB21073,5.0272
ECMDB21075,5.2530
ECMDB21082,4.5117
ECMDB21084,2.6318
ECMDB21086,4.5313
ECMDB21103,2.7852
ECMDB21104,4.4439
ECMDB21105,2.4851
ECMDB21106,4.0953
ECMDB21108,4.0420
ECMDB21109,4.1358
HMDB0000010,0.2986
HMDB0000015,0.1566
HMDB0000016,0.3040
HMDB0000021,0.3367
HMDB0000032,1.3272
HMDB0000036,1.1479
HMDB0000037,0.4776
HMDB0000045,0.8456
HMDB0000054,3.1319
HMDB0000058,1.3146
HMDB0000061,1.0951
HMDB0000063,0.0598
HMDB0000067,1.4435
HMDB0000082,1.4435
HMDB0000095,1.2638
HMDB0000125,2.0645
HMDB0000138,1.2517
HMDB0000163,0.7918
HMDB0000175,1.3562
HMDB0000186,0.3253
HMDB0000217,3.1848
HMDB0000218,1.3645
HMDB0000221,1.6627
HMDB0000222,2.3855
HMDB0000229,0.3838
HMDB0000230,0.7823
HMDB0000241,1.1936
HMDB0000248,0.9263
HMDB0000253,0.0067
HMDB0000256,2.9898
HMDB0000265,0.9432
HMDB0000268,0.3326
HMDB0000269,2.3872
HMDB0000277,2.7273
HMDB0000280,1.2147
HMDB0000285,2.2234
HMDB0000286,3.0841
HMDB0000288,1.1773
HMDB0000290,2.5227
HMDB0000295,1.8650
HMDB0000302,1.4117
HMDB0000308,1.2179
HMDB0000315,0.0016
HMDB0000319,0.3478
HMDB0000326,0.4378
HMDB0000332,0.2625
HMDB0000352,0.0007
HMDB0000359,0.7492
HMDB0000363,0.0980
HMDB0000374,0.0820
HMDB0000380,0.2979
HMDB0000405,0.2678
HMDB0000416,0.4133
HMDB0000418,0.2675
HMDB0000430,1.9462
HMDB0000449,0.3537
HMDB0000489,0.7142
HMDB0000494,0.5861
HMDB0000496,1.0135
HMDB0000501,1.4140
HMDB0000518,1.1708
HMDB0000526,0.3904
HMDB0000534,1.5223
HMDB0000538,3.2968
HMDB0000550,0.0007
HMDB0000561,2.5831
HMDB0000569,2.8019
HMDB0000570,1.4522
HMDB0000572,1.4639
HMDB0000582,1.3331
HMDB0000585,1.5936
HMDB0000600,1.7133
HMDB0000601,1.6977
HMDB0000610,2.3444
HMDB0000619,1.1447
HMDB0000626,1.0147
HMDB0000631,0.7104
HMDB0000637,1.9815
HMDB0000643,1.4996
HMDB0000651,4.1113
HMDB0000653,1.8253
HMDB0000656,2.7673
HMDB0000658,1.3186
HMDB0000674,2.4166
HMDB0000686,1.2558
HMDB0000693,2.1559
HMDB0000698,0.5772
HMDB0000708,0.3360
HMDB0000722,1.9434
HMDB0000733,1.3016
HMDB0000737,1.2239
HMDB0000739,2.0617
HMDB0000757,1.7707
HMDB0000760,1.1535
HMDB0000761,0.8300
HMDB0000774,0.3935
HMDB0000797,2.0711
HMDB0000801,2.8802
HMDB0000814,1.1576
HMDB0000825,1.0666
HMDB0000848,1.7423
HMDB0000851,2.4604
HMDB0000874,1.6746
HMDB0000876,1.5165
HMDB0000878,1.0326
HMDB0000879,0.3880
HMDB0000885,1.2117
HMDB0000896,1.9392
HMDB0000900,1.6451
HMDB0000902,2.1490
HMDB0000903,0.3404
HMDB0000907,0.4379
HMDB0000908,1.3915
HMDB0000912,1.1223
HMDB0000917,1.0543
HMDB0000918,2.2869
HMDB0000921,1.4070
HMDB0000939,1.2795
HMDB0000944,2.2740
HMDB0000946,0.8270
HMDB0000949,0.1674
HMDB0000950,2.6583
HMDB0000951,1.1823
HMDB0000961,1.3352
HMDB0000975,1.3359
HMDB0000998,1.5743
HMDB0001000,1.0022
HMDB0001032,0.3511
HMDB0001043,2.1603
HMDB0001045,2.0250
HMDB0001056,1.3983
HMDB0001058,1.3142
HMDB0001060,5.2014
HMDB0001062,0.9404
HMDB0001067,0.9946
HMDB0001081,0.9677
HMDB0001085,1.9818
HMDB0001091,0.6826
HMDB0001139,2.3038
HMDB0001155,2.3303
HMDB0001160,2.1508
HMDB0001170,1.4120
HMDB0001185,2.0911
HMDB0001191,1.6813
HMDB0001198,2.4559
HMDB0001201,1.9821
HMDB0001220,0.6580
HMDB0001244,2.2823
HMDB0001248,2.3009
HMDB0001251,1.6092
HMDB0001262,1.6138
HMDB0001273,1.7621
HMDB0001296,2.0253
HMDB0001314,1.5360
HMDB0001341,1.8396
HMDB0001367,0.6423
HMDB0001372,1.0826
HMDB0001383,1.1586
HMDB0001396,2.4222
HMDB0001397,0.9425
HMDB0001403,1.8442
HMDB0001419,1.7247
HMDB0001420,1.6480
HMDB0001425,1.0074
HMDB0001438,2.1947
HMDB0001442,2.4024
HMDB0001449,0.0076
HMDB0001452,2.4364
HMDB0001455,0.0789
HMDB0001471,0.0241
HMDB0001487,5.6321
HMDB0001496,1.3654
HMDB0001509,2.4935
HMDB0001517,0.5466
HMDB0001520,1.5140
HMDB0001532,4.7594
HMDB0001533,1.8685
HMDB0001546,2.2249
HMDB0001547,0.3588
HMDB0001562,1.0099
HMDB0001830,0.1764
HMDB0001846,1.9414
HMDB0001852,1.9434
HMDB0001903,2.1353
HMDB0001976,2.8675
HMDB0001993,1.4869
HMDB0001999,2.2869
HMDB0002014,2.6476
HMDB0002027,1.4965
HMDB0002088,3.4592
HMDB0002094,1.0745
HMDB0002098,1.3463
HMDB0002103,1.7820
HMDB0002158,1.3976
HMDB0002163,0.4503
HMDB0002177,2.1512
HMDB0002181,2.1748
HMDB0002183,2.4103
HMDB0002190,2.0714
HMDB0002195,1.2021
HMDB0002200,2.6864
HMDB0002226,2.2320
HMDB0002231,2.1829
HMDB0002232,4.8483
HMDB0002250,2.0728
HMDB0002265,1.8145
HMDB0002277,1.3743
HMDB0002283,3.6922
HMDB0002311,2.0675
HMDB0002314,2.1810
HMDB0002343,2.7652
HMDB0002356,2.1884
HMDB0002364,0.0604
HMDB0002368,5.1080
