Ligand,RMSD
ECMDB00045,1.1026
ECMDB00048,2.0347
ECMDB00055,0.9282
ECMDB00058,1.2257
ECMDB00061,1.2371
ECMDB00082,1.3370
ECMDB00095,0.8316
ECMDB00121,3.2886
ECMDB00125,1.7553
ECMDB00163,1.3906
ECMDB00186,0.7004
ECMDB00189,2.5618
ECMDB00217,2.3328
ECMDB00218,1.2356
ECMDB00229,1.4885
ECMDB00241,0.6807
ECMDB00244,0.7587
ECMDB00258,0.2812
ECMDB00280,1.8880
ECMDB00285,1.8192
ECMDB00288,0.9861
ECMDB00290,2.0200
ECMDB00293,4.6622
ECMDB00295,1.0691
ECMDB00302,1.5186
ECMDB00538,2.8082
ECMDB00570,1.3046
ECMDB00674,2.0049
ECMDB00797,1.6456
ECMDB00830,1.1349
ECMDB00902,3.8727
ECMDB00905,0.3959
ECMDB00939,1.5893
ECMDB00960,3.1463
ECMDB00961,1.6849
ECMDB00972,1.4674
ECMDB00975,1.1923
ECMDB00988,1.4663
ECMDB00998,1.9034
ECMDB00999,1.2726
ECMDB01000,1.6752
ECMDB01003,2.1124
ECMDB01044,2.2643
ECMDB01056,1.2589
ECMDB01058,0.7910
ECMDB01060,7.8360
ECMDB01062,1.4363
ECMDB01066,1.5428
ECMDB01079,1.9704
ECMDB01094,2.4031
ECMDB01095,2.8335
ECMDB01097,0.8791
ECMDB01117,1.4333
ECMDB01121,1.0022
ECMDB01124,2.1113
ECMDB01134,1.0692
ECMDB01142,0.9121
ECMDB01144,2.4787
ECMDB01163,3.2261
ECMDB01174,1.3792
ECMDB01178,2.4448
ECMDB01179,3.7589
ECMDB01185,2.3232
ECMDB01191,1.7225
ECMDB01193,1.9753
ECMDB01197,3.6943
ECMDB01201,1.8217
ECMDB01202,1.0046
ECMDB01227,1.3302
ECMDB01245,2.5019
ECMDB01248,5.8414
ECMDB01261,1.1987
ECMDB01262,1.1258
ECMDB01271,0.8193
ECMDB01273,2.2359
ECMDB01274,1.1072
ECMDB01285,2.1269
ECMDB01296,1.2861
ECMDB01308,0.7970
ECMDB01317,1.0020
ECMDB01328,1.2558
ECMDB01332,1.6168
ECMDB01341,2.4534
ECMDB01342,2.6820
ECMDB01346,2.7340
ECMDB01354,1.3148
ECMDB01367,0.7538
ECMDB01372,1.5671
ECMDB01373,5.4245
ECMDB01384,3.8577
ECMDB01391,1.5475
ECMDB01396,1.4495
ECMDB01397,1.2732
ECMDB01399,4.0988
ECMDB01409,0.8065
ECMDB01412,1.0726
ECMDB01416,2.4175
ECMDB01423,4.0925
ECMDB01439,1.3617
ECMDB01440,2.9649
ECMDB01487,3.5879
ECMDB01517,1.0572
ECMDB01520,2.1944
ECMDB01532,3.0804
ECMDB01546,1.1543
ECMDB01550,2.1896
ECMDB01554,1.0419
ECMDB01562,3.9750
ECMDB01846,1.2171
ECMDB02158,1.1529
ECMDB02666,1.4509
ECMDB03266,3.6236
ECMDB03335,1.3061
ECMDB03419,3.6754
ECMDB03502,0.8959
ECMDB03514,1.3575
ECMDB03536,1.2215
ECMDB03540,0.8816
ECMDB03556,1.5266
