Ligand,RMSD
ECMDB00045,2.8502
ECMDB00048,2.1308
ECMDB00055,1.3073
ECMDB00058,1.0419
ECMDB00061,0.7186
ECMDB00082,2.8756
ECMDB00095,1.5012
ECMDB00121,1.8348
ECMDB00125,1.3612
ECMDB00163,0.9278
ECMDB00186,1.2772
ECMDB00189,3.0323
ECMDB00217,3.3737
ECMDB00218,1.5249
ECMDB00229,1.4623
ECMDB00241,0.6812
ECMDB00244,0.6552
ECMDB00258,1.0480
ECMDB00280,1.6787
ECMDB00285,2.3883
ECMDB00288,1.4678
ECMDB00290,3.2816
ECMDB00293,4.7431
ECMDB00295,0.7182
ECMDB00302,2.7588
ECMDB00538,1.8529
ECMDB00570,1.3378
ECMDB00674,3.4590
ECMDB00797,1.5249
ECMDB00830,0.9721
ECMDB00902,2.7847
ECMDB00905,1.2613
ECMDB00939,2.1787
ECMDB00960,2.8503
ECMDB00961,1.6355
ECMDB00972,1.5131
ECMDB00975,1.1595
ECMDB00988,1.2866
ECMDB00998,2.3697
ECMDB00999,1.8960
ECMDB01000,1.0252
ECMDB01003,1.8509
ECMDB01044,1.2170
ECMDB01056,2.8724
ECMDB01058,1.9488
ECMDB01060,4.1289
ECMDB01062,1.4325
ECMDB01066,1.5635
ECMDB01079,2.2149
ECMDB01094,6.2565
ECMDB01095,1.8641
ECMDB01097,0.9423
ECMDB01117,1.2364
ECMDB01121,0.9344
ECMDB01124,1.2218
ECMDB01134,2.2286
ECMDB01142,2.0912
ECMDB01144,1.5321
ECMDB01163,3.6661
ECMDB01174,2.5497
ECMDB01178,1.5639
ECMDB01179,3.9075
ECMDB01185,2.0635
ECMDB01191,2.5369
ECMDB01193,2.0169
ECMDB01197,2.2385
ECMDB01201,0.7151
ECMDB01202,0.9847
ECMDB01227,1.4730
ECMDB01245,2.1327
ECMDB01248,5.3402
ECMDB01261,1.3178
ECMDB01262,1.1734
ECMDB01271,1.2877
ECMDB01273,1.9609
ECMDB01274,0.8366
ECMDB01285,1.9005
ECMDB01296,1.0921
ECMDB01308,1.5712
ECMDB01317,1.3551
ECMDB01328,3.7219
ECMDB01332,1.2501
ECMDB01341,3.4103
ECMDB01342,1.2226
ECMDB01346,2.9877
ECMDB01354,1.8303
ECMDB01367,0.7215
ECMDB01372,2.8862
ECMDB01373,5.6097
ECMDB01384,1.9044
ECMDB01391,2.1204
ECMDB01396,5.1143
ECMDB01397,2.2589
ECMDB01399,3.0838
ECMDB01409,0.7424
ECMDB01412,1.2562
ECMDB01416,2.7079
ECMDB01423,1.5387
ECMDB01439,1.1921
ECMDB01440,2.5186
ECMDB01487,3.9418
ECMDB01517,0.9709
ECMDB01520,1.5947
ECMDB01532,2.0628
ECMDB01546,2.5103
ECMDB01550,2.5392
ECMDB01554,1.9131
ECMDB01562,2.8594
ECMDB01846,3.3952
ECMDB02158,0.8792
ECMDB02666,1.5636
ECMDB03266,4.2912
ECMDB03335,1.3799
ECMDB03419,3.6343
ECMDB03502,0.7024
ECMDB03514,0.7636
ECMDB03536,1.6915
ECMDB03540,1.7576
ECMDB03556,1.9227
ECMDB03826,1.1975
ECMDB03882,1.2415
ECMDB04007,1.0557
ECMDB04010,1.5399
ECMDB04033,4.2983
ECMDB04034,1.5133
ECMDB04052,2.2176
ECMDB04053,2.8102
ECMDB04063,3.0580
ECMDB04085,1.8317
ECMDB04108,0.4758
ECMDB04111,4.5179
ECMDB04117,3.4280
ECMDB04119,3.1575
ECMDB04120,2.4078
ECMDB04137,0.9360
ECMDB04138,2.3889
ECMDB04165,2.6230
ECMDB04166,3.5299
ECMDB04167,3.7026
ECMDB04168,3.2642
ECMDB04169,1.9141
ECMDB04171,1.8206
ECMDB04220,3.6427
ECMDB04662,2.4585
ECMDB06273,1.2216
ECMDB06354,1.5537
ECMDB06555,0.7310
ECMDB06557,2.0326
ECMDB06823,2.3474
ECMDB06834,3.3879
ECMDB06872,1.4381
ECMDB06876,3.2844
ECMDB07858,4.2885
ECMDB07859,3.8205
ECMDB07860,7.3987
ECMDB07861,2.0280
ECMDB07862,2.2393
ECMDB07863,2.5387
ECMDB07864,4.8812
ECMDB07865,3.6024
ECMDB08821,2.6412
ECMDB08824,5.5044
ECMDB08827,2.2310
ECMDB08920,2.3445
ECMDB08923,2.2977
ECMDB08924,3.4285
ECMDB08953,5.1767
ECMDB08956,4.9414
ECMDB08957,2.9692
ECMDB08959,2.5920
ECMDB09019,3.4758
ECMDB09022,5.4449
ECMDB09023,4.4487
ECMDB10573,3.3036
ECMDB10615,2.7333
