Ligand,RMSD
ECMDB00045,1.1717
ECMDB00048,2.0573
ECMDB00055,1.0544
ECMDB00058,0.4469
ECMDB00061,1.1399
ECMDB00082,1.6667
ECMDB00095,1.0583
ECMDB00121,2.8452
ECMDB00125,1.1306
ECMDB00163,1.1189
ECMDB00186,0.7091
ECMDB00189,1.7453
ECMDB00217,2.4046
ECMDB00218,0.9655
ECMDB00229,1.4762
ECMDB00241,1.0068
ECMDB00244,0.6135
ECMDB00258,0.9881
ECMDB00280,1.3081
ECMDB00285,1.7321
ECMDB00288,0.8551
ECMDB00290,4.4593
ECMDB00293,1.6281
ECMDB00295,0.9092
ECMDB00302,3.6330
ECMDB00538,1.6540
ECMDB00570,1.2097
ECMDB00674,3.1796
ECMDB00797,2.1629
ECMDB00830,0.9413
ECMDB00902,3.1510
ECMDB00905,1.0836
ECMDB00939,2.4246
ECMDB00960,0.9633
ECMDB00961,3.5085
ECMDB00972,2.1103
ECMDB00975,0.8489
ECMDB00988,1.6293
ECMDB00998,2.6975
ECMDB00999,1.2025
ECMDB01000,0.6756
ECMDB01003,1.5106
ECMDB01044,0.4468
ECMDB01056,2.0882
ECMDB01058,0.9984
ECMDB01060,4.0826
ECMDB01062,1.3479
ECMDB01066,2.5128
ECMDB01079,2.2352
ECMDB01094,8.3294
ECMDB01095,3.0311
ECMDB01097,0.8281
ECMDB01117,1.5952
ECMDB01121,1.3087
ECMDB01124,1.4359
ECMDB01134,1.6884
ECMDB01142,1.3226
ECMDB01144,4.3130
ECMDB01163,4.3865
ECMDB01174,2.6776
ECMDB01178,2.3554
ECMDB01179,3.1964
ECMDB01185,2.0888
ECMDB01191,2.1770
ECMDB01193,3.3189
ECMDB01197,3.4151
ECMDB01201,0.9950
ECMDB01202,1.6922
ECMDB01227,0.3258
ECMDB01245,0.9713
ECMDB01248,2.0600
ECMDB01261,1.5700
ECMDB01262,1.2743
ECMDB01271,1.0508
ECMDB01273,2.3664
ECMDB01274,2.0103
ECMDB01285,1.4708
ECMDB01296,1.0863
ECMDB01308,1.3334
ECMDB01317,0.8865
ECMDB01328,3.1125
ECMDB01332,1.5105
ECMDB01341,1.4498
ECMDB01342,3.0171
ECMDB01346,2.0256
ECMDB01354,1.6326
ECMDB01367,0.7506
ECMDB01372,2.4044
ECMDB01373,1.9401
ECMDB01384,3.2755
ECMDB01391,2.0009
ECMDB01396,2.5198
ECMDB01397,0.4091
ECMDB01399,2.4873
ECMDB01409,0.8902
ECMDB01412,3.2292
ECMDB01416,1.9803
ECMDB01423,2.1203
ECMDB01439,1.1909
ECMDB01440,1.4755
ECMDB01487,3.8760
ECMDB01517,0.6778
ECMDB01520,2.1778
ECMDB01532,4.0902
ECMDB01546,2.2169
ECMDB01550,2.3343
ECMDB01554,2.0787
ECMDB01562,1.2248
ECMDB01846,2.7763
ECMDB02158,0.9684
ECMDB02666,1.9193
ECMDB03266,1.3465
ECMDB03335,2.1546
ECMDB03419,3.6663
ECMDB03502,0.7958
ECMDB03514,0.8426
ECMDB03536,2.4610
ECMDB03540,1.2310
ECMDB03556,0.7002
ECMDB03826,1.0010
ECMDB03882,0.9600
ECMDB04007,0.6627
ECMDB04010,0.5761
ECMDB04033,1.3570
ECMDB04034,1.1834
ECMDB04052,0.5355
ECMDB04053,2.3745
ECMDB04063,1.5312
ECMDB04085,1.9393
ECMDB04108,0.9012
ECMDB04111,1.2655
ECMDB04117,2.6261
ECMDB04119,6.7907
ECMDB04120,3.6164
ECMDB04137,1.6070
ECMDB04138,2.6864
ECMDB04165,4.1718
ECMDB04166,3.6144
ECMDB04167,1.7321
ECMDB04168,3.6977
ECMDB04169,2.4853
ECMDB04171,3.9714
ECMDB04220,2.3075
ECMDB04662,2.1411
ECMDB06273,1.2146
ECMDB06354,3.2402
ECMDB06555,2.4249
ECMDB06557,1.8071
ECMDB06823,1.9885
ECMDB06834,1.2175
ECMDB06872,1.5755
ECMDB06876,1.5906
ECMDB07858,2.3454
ECMDB07859,2.0587
ECMDB07860,4.3518
ECMDB07861,4.1788
ECMDB07862,3.0465
ECMDB07863,2.6301
ECMDB07864,4.2647
ECMDB07865,3.4107
ECMDB08821,3.6295
ECMDB08824,2.4660
ECMDB08827,4.5056
ECMDB08920,3.0964
