Ligand,RMSD
ECMDB00045,1.3242
ECMDB00048,2.2746
ECMDB00055,0.8370
ECMDB00058,0.2986
ECMDB00061,1.0180
ECMDB00082,2.6890
ECMDB00095,1.2002
ECMDB00121,1.2514
ECMDB00125,1.8858
ECMDB00163,0.9480
ECMDB00186,1.1254
ECMDB00189,1.4602
ECMDB00217,2.0203
ECMDB00218,0.5520
ECMDB00229,1.3827
ECMDB00241,0.9499
ECMDB00244,1.1410
ECMDB00258,0.1751
ECMDB00280,1.5344
ECMDB00285,1.6254
ECMDB00288,0.9945
ECMDB00290,1.3546
ECMDB00293,2.5474
ECMDB00295,2.1107
ECMDB00302,2.3434
ECMDB00538,3.3298
ECMDB00570,1.2687
ECMDB00674,3.4114
ECMDB00797,2.0040
ECMDB00830,0.9920
ECMDB00902,4.9780
ECMDB00905,1.5104
ECMDB00939,2.3010
ECMDB00960,1.0252
ECMDB00961,3.3618
ECMDB00972,3.2168
ECMDB00975,0.0694
ECMDB00988,1.4312
ECMDB00998,3.1666
ECMDB00999,1.4697
ECMDB01000,1.1557
ECMDB01003,1.9482
ECMDB01044,0.5191
ECMDB01056,2.5024
ECMDB01058,1.5899
ECMDB01060,4.5633
ECMDB01062,0.5541
ECMDB01066,2.8312
ECMDB01079,1.8557
ECMDB01094,5.7273
ECMDB01095,3.0768
ECMDB01097,0.9443
ECMDB01117,1.2936
ECMDB01121,0.5614
ECMDB01124,1.6312
ECMDB01134,1.0606
ECMDB01142,2.6936
ECMDB01144,2.3305
ECMDB01163,2.4294
ECMDB01174,2.3729
ECMDB01178,1.9693
ECMDB01179,2.7485
ECMDB01185,2.3974
ECMDB01191,2.0131
ECMDB01193,2.0202
ECMDB01197,5.4510
ECMDB01201,1.1817
ECMDB01202,0.9667
ECMDB01227,1.1528
ECMDB01245,1.9355
ECMDB01248,3.8990
ECMDB01261,0.7851
ECMDB01262,1.1053
ECMDB01271,1.2565
ECMDB01273,3.0725
ECMDB01274,2.2917
ECMDB01285,1.9278
ECMDB01296,1.9673
ECMDB01308,0.9923
ECMDB01317,1.0875
ECMDB01328,3.9271
ECMDB01332,1.5894
ECMDB01341,1.9947
ECMDB01342,2.5459
ECMDB01346,1.7287
ECMDB01354,0.8817
ECMDB01367,0.6413
ECMDB01372,0.7558
ECMDB01373,2.6546
ECMDB01384,1.5030
ECMDB01391,1.7720
ECMDB01396,4.2181
ECMDB01397,1.3343
ECMDB01399,2.0780
ECMDB01409,0.6880
ECMDB01412,1.0802
ECMDB01416,2.5058
ECMDB01423,4.2623
ECMDB01439,1.3580
ECMDB01440,2.2692
ECMDB01487,2.5818
ECMDB01517,1.6356
ECMDB01520,3.2844
ECMDB01532,2.5441
ECMDB01546,2.2447
ECMDB01550,1.1132
ECMDB01554,0.4600
ECMDB01562,3.4915
ECMDB01846,1.2318
ECMDB02158,1.2667
ECMDB02666,2.0369
ECMDB03266,4.3405
ECMDB03335,1.5074
ECMDB03419,2.8593
ECMDB03502,1.0084
ECMDB03514,1.4020
ECMDB03536,1.6478
ECMDB03540,0.3124
ECMDB03556,1.5797
ECMDB03826,1.9992
ECMDB03882,0.7042
ECMDB04007,1.3343
ECMDB04010,0.4491
ECMDB04033,2.0362
ECMDB04034,1.5068
ECMDB04052,1.6390
ECMDB04053,2.6540
ECMDB04063,2.1083
ECMDB04085,0.6402
ECMDB04108,0.6978
ECMDB04111,2.4666
ECMDB04117,2.2420
ECMDB04119,2.5249
ECMDB04120,2.4691
ECMDB04137,1.9855
ECMDB04138,2.7813
ECMDB04165,2.0116
ECMDB04166,2.2752
ECMDB04167,3.6722
ECMDB04168,2.1129
ECMDB04169,1.9746
ECMDB04171,2.4208
ECMDB04220,1.6405
ECMDB04662,1.6431
ECMDB06273,0.5958
ECMDB06354,1.5354
ECMDB06555,1.5045
ECMDB06557,2.2368
ECMDB06823,2.7390
ECMDB06834,3.4175
ECMDB06872,1.5230
ECMDB06876,2.5238
ECMDB07858,2.5195
ECMDB07859,2.4704
ECMDB07860,4.1392
ECMDB07861,4.3427
ECMDB07862,4.3480
ECMDB07863,5.6595
ECMDB07864,2.5171
ECMDB07865,3.1888
ECMDB08821,3.1449
ECMDB08824,3.7999
ECMDB08827,4.4335
ECMDB08920,2.4550
ECMDB08923,2.5973
ECMDB08924,3.0201
ECMDB08953,2.9611
ECMDB08956,2.6145
ECMDB08957,2.6296
ECMDB08959,2.9637
ECMDB09019,2.2607
ECMDB09022,3.5311
ECMDB09023,6.4456
ECMDB10573,3.7375
ECMDB10615,2.4754
ECMDB10616,5.3235
ECMDB10618,5.3324
ECMDB11145,3.3526
ECMDB11155,3.0474
ECMDB11156,1.9415
ECMDB11616,1.0046
ECMDB11629,0.3945
ECMDB11688,1.1112
ECMDB12277,2.3852
ECMDB12278,2.8263
ECMDB12330,2.5765
ECMDB12332,3.2119
ECMDB12333,3.4767
ECMDB12352,1.7928
ECMDB12363,2.7250
ECMDB12366,2.7480
ECMDB20003,2.8637
ECMDB20004,2.2827
ECMDB20006,2.0403
ECMDB20019,1.0812
ECMDB20024,1.2308
ECMDB20025,2.1918
ECMDB20026,1.3078
ECMDB20027,2.1765
ECMDB20033,1.0484
ECMDB20034,1.8008
ECMDB20035,4.8050
ECMDB20049,3.6584
ECMDB20050,1.1871
ECMDB20054,3.0758
ECMDB20055,2.3854
ECMDB20058,1.9796
ECMDB20059,1.2678
ECMDB20062,0.8172
ECMDB20068,1.8606
ECMDB20078,4.1231
ECMDB20079,1.5573
ECMDB20081,0.8426
ECMDB20083,3.2839
ECMDB20088,2.6211
ECMDB20096,1.8747
ECMDB20099,3.0204
ECMDB20106,1.3059
ECMDB20110,3.1218
ECMDB20112,3.8889
ECMDB20113,1.9330
ECMDB20117,0.7297
ECMDB20123,0.9542
ECMDB20133,2.2589
ECMDB20139,1.7039
ECMDB20145,2.4529
ECMDB20148,1.8685
ECMDB20154,3.0104
ECMDB20155,2.5925
ECMDB20156,2.5581
ECMDB20157,0.1832
ECMDB20158,1.6847
ECMDB20161,0.4081
ECMDB20170,2.3990
ECMDB20171,0.8243
ECMDB20174,1.7889
ECMDB20175,0.1690
ECMDB20177,0.7752
ECMDB20178,1.7505
ECMDB20186,1.7865
ECMDB20187,1.5604
ECMDB20188,2.3450
ECMDB20189,2.0716
ECMDB20191,0.7470
ECMDB20192,2.1170
ECMDB20196,1.2521
ECMDB20202,2.0707
ECMDB20226,2.8781
ECMDB20238,0.5845
ECMDB20246,2.5322
ECMDB20267,1.0389
ECMDB20281,1.9157
ECMDB20298,1.7716
ECMDB20324,1.7738
ECMDB20325,2.2166
ECMDB20347,0.9556
ECMDB20428,0.7350
ECMDB20429,1.0889
ECMDB20469,4.4190
ECMDB20470,2.5001
ECMDB20485,2.7723
ECMDB20518,1.3281
ECMDB20537,2.4357
ECMDB20547,1.1408
ECMDB20549,3.6107
ECMDB20557,1.9236
ECMDB20558,2.7088
ECMDB20562,5.5023
ECMDB20564,0.8155
ECMDB20573,2.4052
ECMDB20575,1.4991
ECMDB20579,2.0060
ECMDB20594,2.1822
ECMDB20601,0.0008
ECMDB20608,1.7442
ECMDB20612,2.2672
ECMDB20613,4.4474
ECMDB20620,4.7283
ECMDB20622,2.0210
ECMDB21000,2.4912
ECMDB21005,0.2421
ECMDB21014,2.4146
ECMDB21015,2.5212
ECMDB21016,1.9411
ECMDB21017,2.0557
ECMDB21018,4.5808
ECMDB21019,2.1288
ECMDB21020,5.7690
ECMDB21021,4.4589
ECMDB21024,2.9550
ECMDB21025,2.4121
ECMDB21026,3.0599
ECMDB21027,3.3269
ECMDB21028,1.7569
ECMDB21030,3.0319
ECMDB21033,2.1951
ECMDB21037,3.2559
ECMDB21041,2.9294
ECMDB21042,3.3371
ECMDB21044,3.4054
ECMDB21045,2.9655
ECMDB21049,4.8939
ECMDB21050,8.2542
ECMDB21054,4.3048
ECMDB21055,2.2915
ECMDB21060,2.8077
ECMDB21062,2.7231
ECMDB21063,3.3966
ECMDB21064,1.9583
ECMDB21065,5.5993
ECMDB21066,8.8762
ECMDB21067,2.9071
ECMDB21068,3.0542
ECMDB21070,3.9522
ECMDB21073,2.8627
ECMDB21075,3.1360
ECMDB21082,2.7437
ECMDB21084,1.8397
ECMDB21086,3.7540
ECMDB21103,3.1632
ECMDB21104,5.5941
ECMDB21105,4.3008
ECMDB21106,4.9649
ECMDB21108,2.6187
ECMDB21109,2.7265
HMDB0000010,0.2985
HMDB0000015,0.0715
HMDB0000016,0.2710
HMDB0000021,0.4023
HMDB0000032,1.1342
HMDB0000036,1.5015
HMDB0000037,0.3276
HMDB0000045,1.1700
HMDB0000054,3.1984
HMDB0000058,0.1313
HMDB0000061,1.4281
HMDB0000063,0.3254
HMDB0000067,1.7000
HMDB0000082,2.8365
HMDB0000095,1.3145
HMDB0000125,1.1928
HMDB0000138,0.8205
HMDB0000163,0.9076
HMDB0000175,1.5757
HMDB0000186,0.2926
HMDB0000217,2.4094
HMDB0000218,1.2639
HMDB0000221,3.4675
HMDB0000222,2.6328
HMDB0000229,1.2839
HMDB0000230,0.7613
HMDB0000241,1.0637
HMDB0000248,0.8915
HMDB0000253,0.0791
HMDB0000256,1.8968
HMDB0000265,1.4702
HMDB0000268,0.0502
HMDB0000269,2.1211
